Client_0,Client_1,Client_2,Client_3,Client_4
780,869,951,1030,1088
913,998,1079,1159,1238
982,1074,1157,1240,1333
831,898,954,1010,1064
862,931,991,1049,1106
1402,1605,2004,2187,2354
1011,1426,1550,1666,1794
1149,1253,1337,1418,1513
743,805,856,905,954
678,780,869,937,1004
1674,1903,2109,2312,2532
1092,1213,1495,1601,1723
1720,1950,2135,2319,2529
1376,1502,1643,1776,1927
2063,2270,2437,2587,2724
693,775,850,998,1094
640,718,922,997,1086
788,876,955,1032,1122
337,613,673,730,794
618,676,734,791,855
850,921,980,1039,1097
820,902,967,1022,1080
853,925,988,1044,1099
567,627,688,790,843
582,645,772,843,921
1008,1117,1219,1318,1421
1154,1279,1395,1500,1602
534,759,831,907,980
736,808,881,954,1035
953,1064,1163,1263,1376
570,625,670,751,804
576,717,769,818,873
610,751,804,853,908
4015,4112,4200,4287,4361
598,735,787,834,889
582,898,975,1044,1127
1093,1227,1319,1427,1504
1000,1100,1191,1285,1373
629,698,845,917,998
550,856,926,989,1078
1252,1393,1522,1652,1780
976,1101,1216,1330,1443
632,691,821,874,945
627,696,842,907,997
753,848,936,1023,1112
814,924,1153,1236,1307
641,737,966,1057,1154
640,714,786,912,970
985,1089,1186,1280,1372
975,1066,1149,1231,1311
576,634,768,819,875
855,938,1021,1103,1194
828,922,1007,1105,1198
874,957,1041,1123,1217
676,735,785,835,890
728,813,894,1029,1153
666,749,829,908,1003
682,784,1008,1093,1184
454,799,893,982,1078
514,5279,5406,5498,5585
727,835,933,1035,1124
342,591,2813,2934,3034
498,567,623,677,738
737,828,911,996,1080
392,664,720,781,832
560,608,648,723,770
627,699,758,824,891
575,702,750,794,843
620,683,820,880,931
2441,2662,2857,3048,3237
1459,1689,1909,2109,2330
1425,1606,1781,1942,2164
1135,1305,1463,1618,1746
1224,1342,1427,1515,1600
1245,1347,1440,1527,1615
635,1032,1105,1175,1235
620,680,734,827,905
474,689,752,800,864
2442,2677,2898,3086,3266
1609,1798,1977,2161,2420
1452,1619,1766,2246,2441
2595,2787,2969,3146,3280
1035,1436,1547,1670,1818
3114,4164,5223,6405,7283
1014,1392,1501,1603,1718
2400,2678,2947,3233,3473
624,1199,1346,1490,1651
1590,1735,1888,2032,2331
941,1133,1452,1578,1707
674,745,811,873,943
549,604,730,778,830
678,759,810,896,989
521,748,800,847,900
1047,1135,1217,1293,1360
1275,1385,1487,1581,1685
2087,2262,2411,2556,2699
1188,1335,1641,1778,1965
2453,2687,2886,3076,3267
1151,1290,1439,1577,1712
1664,2229,2780,3381,3988
764,868,964,1053,1135
808,902,977,1061,1153
1036,1164,1283,1371,1478
586,719,773,834,918
649,717,779,920,1006
620,685,822,909,986
553,609,737,800,885
384,605,685,761,846
643,732,864,1075,1152
1849,2071,2292,2522,2731
1043,1173,1433,1547,1706
2089,2303,2505,2718,2926
1035,1196,1493,1637,1789
1944,2155,2354,2552,2740
848,1191,1339,1482,1666
2163,2392,2601,2812,3014
761,854,1033,1100,1198
580,659,826,903,955
450,707,769,836,903
489,747,808,864,932
1678,1831,1969,2113,2253
1379,1551,1728,1872,2029
1555,1712,1843,1975,2108
875,1190,1282,1368,1464
1577,1755,1932,2110,2290
658,1063,1135,1209,1273
1435,1567,1681,1798,1905
1472,1591,1693,1788,1883
749,826,1001,1068,1141
890,1004,1109,1200,1301
1399,1520,1619,1727,1830
800,924,1217,1321,1427
787,926,1149,1264,1353
1403,1522,1636,1746,1852
1416,1540,1638,1733,1833
603,949,1041,1116,1202
623,768,823,872,932
712,800,875,951,1034
1080,1190,1291,1390,1496
650,798,869,934,994
815,921,1017,1176,1273
787,868,941,1023,1093
792,872,943,1015,1096
869,975,1299,1401,1495
1181,1289,1371,1460,1538
776,871,958,1043,1140
626,688,743,830,925
1029,1133,1227,1317,1420
650,797,851,904,963
776,872,940,995,1092
581,728,797,865,938
742,816,883,978,1061
528,906,986,1073,1172
533,770,849,932,1005
511,720,799,875,941
615,698,773,889,967
