Client_0,Client_1,Client_2,Client_3,Client_4
526,589,638,713,801
441,489,523,562,604
454,497,547,601,648
284,481,532,587,643
684,760,827,896,969
472,507,561,618,652
500,537,570,599,632
447,509,565,615,673
796,861,1088,1145,1201
545,581,610,642,670
1107,1643,1798,1979,2150
2019,2260,2487,2712,2935
1345,1563,1739,1873,2061
1099,1527,1636,1739,1851
2087,2207,2324,2436,2560
640,711,784,910,1006
505,577,635,691,753
708,765,817,876,952
713,770,816,861,905
524,589,644,695,753
455,491,526,556,584
374,413,446,484,518
526,570,639,676,716
485,530,597,632,674
1160,1271,1361,1453,1539
602,666,803,857,916
1190,1304,1400,1489,1575
567,802,889,974,1071
1089,1180,1258,1333,1405
836,952,1053,1153,1265
1277,1386,1493,1572,1648
646,794,853,914,968
963,1233,1334,1428,1513
650,798,858,920,971
1024,1126,1211,1290,1491
632,781,837,897,952
855,971,1075,1178,1297
731,816,890,961,1141
849,971,1068,1169,1278
696,940,1014,1117,1198
1247,1369,1458,1540,1620
608,670,809,864,924
1137,1235,1315,1396,1478
813,913,1001,1098,1179
882,990,1098,1203,1321
678,975,1083,1159,1236
1158,1250,1338,1421,1501
576,639,807,869,930
597,704,925,1030,1145
804,903,981,1071,1161
900,1016,1115,1218,1340
846,930,1011,1100,1176
737,828,917,1066,1155
1028,1142,1249,1330,1411
397,436,470,530,569
637,700,755,812,876
445,499,650,705,765
717,776,823,874,922
726,780,825,868,911
533,573,606,643,675
374,417,505,539,577
511,552,585,645,760
475,722,799,868,945
523,588,720,781,849
577,657,722,782,857
556,618,679,731,790
463,508,545,612,663
508,552,622,658,698
1859,1923,1975,2026,2076
446,525,682,798,879
514,578,643,722,787
597,663,723,798,863
573,625,661,697,737
414,458,494,563,605
448,559,608,673,738
548,627,687,747,814
1078,1200,1311,1418,1518
627,775,831,886,946
1196,1298,1384,1467,1549
601,682,754,994,1094
1061,1150,2056,2153,2228
798,886,975,1052,1132
925,1046,1130,1208,1286
695,780,958,1017,1079
617,764,842,937,1003
736,826,914,1010,1093
768,885,994,1105,1210
739,825,914,994,1183
724,812,1029,1110,1194
737,830,913,991,1079
1000,1108,1204,1301,1405
841,956,1042,1122,1203
793,892,984,1096,1194
771,855,927,998,1078
1270,1382,1469,1545,1621
674,848,905,960,1019
776,871,1235,1337,1421
542,875,973,1054,1143
844,1143,1243,1325,1407
692,899,992,1072,1157
1027,1129,1222,1332,1436
640,790,847,909,963
1061,1178,1283,1384,1485
672,779,956,1044,1147
1051,1161,1257,1353,1460
867,970,1059,1158,1277
1091,1184,1259,1346,1424
646,864,923,976,1037
1031,1183,1267,1347,1425
632,739,957,1027,1129
832,937,1030,1126,1228
502,824,901,974,1054
850,971,1074,1186,1300
471,777,852,934,1005
1037,1144,1241,1337,1444
698,761,898,959,1013
1204,1322,1427,1528,1623
833,933,1024,1113,1212
1100,1219,1317,1491,1666
906,1000,1091,1187,1303
1177,1276,1358,1448,1532
660,866,959,1029,1120
888,996,1094,1196,1396
628,693,834,889,955
1124,1242,1333,1416,1498
806,885,974,1062,1171
855,1133,1219,1298,1371
706,830,978,1041,1155
3488,3580,3662,3998,4092
1020,1171,1318,1463,1616
520,586,645,700,767
692,753,800,847,891
694,939,994,1025,1065
471,512,563,600,644
429,471,521,575,623
445,481,512,541,575
507,571,626,678,739
492,557,617,676,739
421,520,565,625,678
1863,2057,2241,2418,2591
2042,2236,2399,2561,2717
892,1234,1339,1440,1546
1352,1518,1674,1810,2001
2004,2182,2346,2509,2667
927,1261,1424,1648,1811
1139,1337,1496,1672,1882
1875,2048,2205,2353,2502
1447,1620,1780,1938,2113
1431,1591,1751,1909,2082
1625,1834,2005,2187,2358
1463,1663,1864,2052,2211
1082,1220,1341,1458,1599
973,1088,1394,1522,1665
980,1064,1150,1249,1318
760,839,1012,1081,1157
1330,1486,1620,1756,1882
699,783,958,1027,1103
1414,1550,1671,1789,1910
930,1052,1156,1258,1377
922,1050,1418,1579,1717
1396,1527,1647,1784,1918
749,829,1002,1071,1147
1518,1661,1778,1897,2010
794,1237,1389,1498,1604
1146,1306,1431,1552,1675
1056,1178,1311,1436,1563
707,972,1048,1126,1192
1468,1616,1734,1839,1947
973,1105,1222,1446,1558
751,843,923,1002,1147
778,861,939,1015,1090
672,762,840,922,1004
552,672,723,753,818
378,617,670,720,777
436,484,527,603,638
525,577,613,651,692
594,664,731,803,870
863,971,1071,1170,1268
561,679,724,771,809
536,583,625,700,747
555,605,679,723,769
595,673,756,808,849
960,1082,1196,1300,1404
525,636,688,742,799
505,563,615,781,856
515,573,689,765,831
1200,1352,1498,1643,1784
675,770,960,1056,1164
1080,1246,1412,1573,1737
578,640,694,746,806
941,1057,1152,1257,1372
902,1011,1107,1196,1296
865,1146,1250,1346,1460
602,757,813,866,926
906,1016,1118,1233,1341
1166,1284,1385,1483,1579
833,950,1028,1099,1179
1232,1353,1445,1527,1616
803,870,927,1016,1105
1081,1172,1265,1343,1418
705,797,884,963,1046
829,1105,1201,1280,1360
724,918,980,1034,1096
1184,1291,1379,1467,1553
657,806,863,919,981
1180,1287,1377,1468,1556
690,767,918,999,1087
1157,1253,1343,1424,1502
712,792,861,1019,1122
1066,1182,1271,1360,1453
678,753,902,983,1070
1113,1212,1305,1410,1507
633,727,887,971,1044
462,578,642,703,772
488,534,604,658,717
546,606,662,810,870
754,816,864,912,961
560,612,661,708,763
979,1484,1601,1703,1817
1971,2184,2418,2630,2913
1720,1894,2047,2204,2378
933,1054,1319,1471,1602
2184,2404,2567,2743,2919
1909,2079,2219,2355,2488
1130,1228,1309,1388,1467
801,870,927,982,1035
439,492,541,588,653
409,645,732,802,861
598,660,717,778,841
424,488,547,733,806
512,668,755,844,935
754,820,875,941,998
530,589,640,689,745
560,627,695,773,850
524,559,588,615,649
843,925,1002,1077,1157
436,486,529,569,616
468,513,564,613,668
604,690,768,842,916
777,861,936,1006,1047
444,494,581,618,677
495,550,585,634,684
515,561,603,699,758
541,597,645,692,745
442,482,516,576,613
755,826,886,944,1002
381,585,635,689,751
580,645,700,753,813
723,792,845,896,948
522,562,623,656,694
382,422,455,515,552
504,546,581,644,682
532,578,615,681,786
454,731,812,889,948
840,937,1014,1092,1172
541,604,659,712,776
1205,1798,1962,2153,2368
1568,1761,1983,2196,2427
2144,2364,2572,2766,2965
1283,1504,1716,1911,2116
1149,1611,1806,1991,2194
1680,1923,2148,2545,2790
1980,2206,2429,2640,2863
1027,1826,1986,2137,2307
1268,1397,1514,1626,1735
1156,1266,1360,1459,1561
689,844,904,960,1026
1176,1295,1391,1485,1583
637,747,988,1089,1204
1134,1280,1401,1515,1641
685,847,914,991,1079
966,1065,1162,1257,1364
1203,1342,1475,1593,1710
931,1050,1146,1242,1349
894,1012,1111,1340,1430
708,806,1024,1117,1219
1209,1313,1403,1495,1576
702,785,1041,1153,1271
1048,1166,1274,1376,1510
709,791,952,1059,1151
835,952,1059,1261,1365
742,845,940,1033,1157
1249,1359,1449,1539,1628
639,896,955,1013,1078
1210,1332,1427,1517,1608
729,824,911,1062,1149
1165,1266,1350,1435,1641
678,785,982,1075,1181
1033,1136,1226,1314,1406
781,903,1005,1119,1224
658,756,946,1018,1123
835,949,1073,1311,1418
784,862,1028,1107,1173
1285,1395,1488,1573,1656
644,800,861,918,981
944,1042,1125,1206,1412
723,831,1015,1104,1201
894,1006,1103,1201,1319
895,1004,1102,1197,1307
1090,1199,1286,1373,1464
737,804,864,950,1071
881,977,1073,1167,1272
931,1037,1134,1229,1346
598,812,874,931,994
1287,1407,1505,1600,1692
894,1002,1094,1185,1286
1284,1381,1458,1533,1619
515,580,631,689,738
707,769,819,867,915
579,634,716,765,819
623,673,714,754,793
502,622,653,683,715
503,565,620,763,824
988,1419,1549,1697,1858
2129,2303,2445,2579,2709
1320,1477,1613,1747,1904
909,1441,1573,1697,1837
1477,1661,1819,1967,2135
1335,1517,1682,1853,2022
1558,1764,1937,2364,2716
1024,1372,1499,1618,1787
1961,2133,2276,2416,2557
1133,1753,1940,2121,2310
1075,1183,1422,1530,1621
1371,1528,1669,1805,2173
1268,1415,1551,1683,1829
967,1078,1319,1415,1520
1045,1163,1270,1371,1499
825,927,1030,1113,1205
701,852,926,1026,1130
702,797,889,965,1051
775,865,923,983,1036
1205,1306,1397,1481,1552
633,697,836,892,952
870,1175,1269,1353,1433
500,876,991,1089,1197
965,1081,1192,1296,1412
801,888,963,1037,1122
899,1008,1099,1196,1299
1069,1158,1232,1304,1374
715,791,866,940,1006
530,605,669,788,866
835,913,971,1032,1096
620,715,769,838,901
977,1306,1410,1510,1618
1372,1832,2066,2284,2497
981,1552,1716,1870,2039
1254,1408,1546,1685,1855
1949,2163,2369,2587,2797
1072,1210,1330,1467,1614
858,1155,1250,1336,1436
1242,1434,1613,1794,1986
961,1355,1503,1639,1791
730,904,977,1043,1115
760,858,946,1030,1123
496,570,610,646,686
812,879,932,984,1036
476,541,600,656,718
449,485,519,548,581
457,498,529,562,602
542,616,682,746,816
469,511,572,610,663
450,512,568,632,687
691,757,815,873,930
476,628,680,735,782
882,1291,1456,1629,1817
1353,1531,1773,1989,2215
1305,1446,1574,1702,1841
957,1059,1281,1367,1463
2181,2453,2671,2839,3062
1617,1829,2035,2234,2461
1001,1104,1322,1411,1507
1732,1911,2077,2242,2407
1553,1723,1863,2014,2183
910,1012,1232,1320,1415
1102,1248,1381,1514,1661
1824,2031,2218,2412,2599
1354,1511,1646,1755,1925
864,966,1185,1282,1366
1515,1658,1790,1918,2045
572,638,696,752,815
1002,1111,1214,1314,1412
607,691,770,847,927
884,980,1067,1153,1258
631,697,756,811,874
586,638,746,810,866
576,648,804,896,986
759,873,978,1081,1187
587,649,720,856,930
777,857,919,988,1057
591,641,720,762,810
603,684,765,830,917
832,911,975,1042,1111
565,664,802,877,950
552,626,763,828,887
1004,1117,1217,1320,1393
503,576,626,697,768
477,719,779,839,905
505,797,883,934,983
689,771,850,929,1013
590,651,773,845,921
575,650,828,900,971
735,821,898,973,1067
535,586,628,706,757
485,634,678,720,768
516,792,863,939,1015
486,712,777,846,923
694,782,865,1061,1127
533,583,662,704,751
978,1065,1145,1212,1279
615,669,714,790,849
657,743,813,861,943
633,716,795,871,951
531,597,657,715,780
861,934,994,1062,1126
576,626,668,745,792
805,874,932,988,1044
503,553,664,707,755
583,644,701,825,901
890,985,1138,1226,1330
682,767,843,918,1015
879,958,1027,1111,1190
674,742,834,952,1042
858,960,1048,1143,1226
562,625,750,801,855
1143,1258,1363,1471,1575
606,666,740,835,891
1238,1355,1463,1569,1673
615,683,818,908,985
1130,1236,1335,1433,1531
689,784,1025,1119,1218
1040,1167,1285,1401,1526
815,904,985,1066,1157
517,765,844,939,1040
796,894,972,1050,1123
776,836,886,934,989
656,871,944,1009,1073
656,717,777,841,910
765,858,950,1052,1142
940,1020,1088,1151,1215
582,642,693,741,796
698,785,865,998,1085
566,615,690,733,776
551,599,674,717,765
707,780,843,901,966
799,873,935,997,1064
438,580,627,669,714
429,681,743,803,862
657,732,796,918,1060
553,602,680,722,770
791,859,919,986,1051
540,718,792,864,947
575,654,725,858,936
965,1046,1128,1198,1267
680,860,922,977,1032
370,595,639,679,725
779,876,947,1013,1078
417,615,686,755,836
971,1060,1146,1219,1281
803,870,925,979,1033
554,602,642,716,762
580,629,669,742,793
1046,1147,1234,1336,1441
722,779,827,910,962
662,738,803,869,947
914,996,1066,1132,1198
671,754,833,950,1023
561,639,806,863,953
767,871,967,1054,1153
955,1031,1094,1156,1216
610,676,862,949,1025
569,634,769,846,929
1041,1137,1216,1298,1463
665,754,820,945,1010
536,594,715,763,815
1013,1110,1184,1257,1325
483,551,628,764,848
1075,1181,1268,1352,1443
794,879,956,1032,1118
740,829,909,985,1070
579,662,917,994,1079
913,998,1068,9445,9561
670,754,823,915,993
740,837,919,1146,1234
1197,1294,1380,1469,1554
1086,1400,1630,1827,2047
593,751,836,924,1021
381,560,607,650,696
493,528,561,595,624
580,662,718,760,801
624,681,734,789,858
571,622,672,721,777
484,521,552,581,616
491,527,556,588,618
341,376,409,439,472
515,685,746,799,854
712,772,823,872,919
488,523,554,586,615
726,791,846,900,953
529,578,620,661,708
