Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0
508,545,519,605,352,523,341,433,436,452
446,443,569,651,455,508,390,629,308,468
593,628,780,817,477,666,759,825,402,459
757,753,626,1481,680,753,1526,481,824,722
1574,1929,278,421,699,327,251,1196,1524,729
318,412,754,625,203,581,573,574,352,367
514,640,347,549,536,321,424,597,597,560
286,324,730,814,318,613,612,630,320,363
826,788,301,505,627,312,375,410,600,736
499,479,430,512,372,360,423,444,387,385
377,357,515,434,372,399,456,645,331,399
514,458,570,546,356,429,543,540,450,389
463,534,607,630,635,478,446,490,461,454
480,523,501,649,627,455,452,560,492,465
501,580,618,803,425,714,590,762,407,436
726,661,1016,1810,562,1253,1514,1515,576,626
1353,1200,1038,1437,1223,861,946,1003,1540,1042
1104,1105,918,1230,854,1102,1022,968,941,948
1489,1205,1178,1397,959,2283,2422,1064,1181,1056
2861,1512,1546,1280,1924,2058,1275,1139,2002,2057
2520,1163,648,945,2108,705,696,819,1764,2094
710,703,789,856,535,767,678,717,687,780
800,841,763,974,799,1571,1112,865,621,658
876,873,469,517,1281,294,347,935,1105,1615
335,331,374,493,228,299,447,455,324,373
329,445,433,570,255,427,496,507,415,339
478,410,544,576,399,460,392,571,459,473
390,508,531,538,434,430,371,608,494,522
441,588,583,566,451,475,467,581,476,449
482,557,531,757,574,578,502,531,502,534
655,523,447,627,591,313,386,455,534,634
364,645,370,528,360,300,315,1117,427,279
273,436,830,1431,329,1231,1084,1105,495,328
1519,1074,459,697,877,516,481,440,1565,1395
520,611,488,551,645,402,501,550,561,576
444,583,641,606,320,549,514,774,556,467
518,603,983,1361,470,1284,1113,1182,628,566
1554,1334,745,1637,1073,1400,1296,844,1408,1519
1631,1069,466,538,816,383,372,648,2257,1299
446,609,535,801,415,422,421,509,431,406
471,610,388,532,532,397,427,989,666,482
439,630,1377,2219,382,2042,2503,1113,479,439
2438,1420,1183,1903,1194,1814,2637,998,2489,2962
2518,1861,991,1160,1135,1227,1238,1162,1846,2191
1182,1330,540,1017,1022,1192,1569,574,1210,1137
1396,1245,482,468,591,475,401,617,910,1284
409,558,533,725,500,750,717,662,425,516
779,927,725,829,596,944,723,663,995,673
1089,824,929,778,740,829,684,775,866,794
897,989,344,511,706,379,509,480,1063,821
427,564,521,540,338,372,348,540,526,379
416,599,608,766,389,536,492,541,487,427
523,693,479,619,530,638,556,677,647,552
532,765,533,726,387,594,595,659,762,538
560,726,716,854,485,635,797,623,642,641
629,887,622,824,610,626,671,756,815,606
581,763,1043,795,478,1057,1041,1025,695,585
949,928,956,2381,949,3087,3328,1177,1016,882
2337,2197,576,719,1981,501,608,499,1588,2696
450,678,488,722,411,430,640,485,708,452
448,671,476,606,360,448,631,540,671,482
459,574,495,712,358,713,881,736,656,445
649,1007,734,1016,468,855,1075,745,935,704
786,805,653,974,666,775,838,781,1025,781
709,853,605,1187,647,972,1162,759,800,660
1084,1045,407,641,594,490,588,623,863,870
443,513,1118,1470,389,1906,1581,1166,592,582
1761,980,1084,2649,904,2549,2324,1053,1478,1725
2573,1461,415,681,1949,748,865,577,2604,2581
618,798,425,914,403,778,789,720,1205,554
679,1086,457,979,426,800,879,812,849,774
