Client_0,Client_0
272,460
277,300
304,352
289,376
485,527
498,343
544,509
466,479
399,354
328,346
476,450
555,495
473,516
503,581
550,556
498,519
482,443
603,483
1010,909
989,890
949,758
678,681
556,500
549,492
593,527
519,406
484,398
599,547
504,483
546,482
451,408
492,572
506,406
449,457
488,547
554,477
464,505
559,538
397,449
408,422
556,619
548,499
2209,1017
562,562
359,449
641,569
1341,1250
1337,906
1112,941
1335,1411
1003,1002
1194,1138
603,596
574,577
710,587
529,489
528,504
567,525
559,525
559,514
582,411
1341,1253
1022,775
1133,1198
1119,909
1525,1248
600,580
597,525
787,721
751,566
754,1925
629,529
504,472
417,454
557,519
535,402
644,442
638,495
524,410
598,568
528,568
692,470
651,518
568,578
587,632
601,394
580,473
526,493
608,547
440,411
597,547
581,536
434,388
443,431
503,482
584,429
497,400
614,435
500,555
504,596
594,764
586,809
614,814
598,841
574,786
577,787
626,877
612,855
593,849
600,523
609,501
617,530
545,518
418,420
572,627
734,861
1137,978
500,699
771,574
643,771
866,775
806,640
966,861
1032,932
697,689
583,697
564,678
532,642
500,502
499,491
357,423
489,472
688,716
937,794
840,716
1035,1008
1104,1491
1000,1083
909,930
1684,1731
892,897
1387,828
930,804
2850,1148
509,448
533,495
493,350
523,476
549,481
546,424
430,421
423,352
472,420
488,436
533,392
1081,925
1322,1165
1008,1044
958,939
918,946
920,768
887,869
776,720
1000,1112
859,510
726,570
1054,932
1193,1187
916,922
982,1020
956,1051
710,565
349,536
399,420
3441,2478
965,1002
1755,2056
1180,1078
1153,1069
1163,1421
913,607
376,424
396,445
593,526
313,375
468,412
400,414
412,472
969,1149
984,924
1403,1404
1045,1027
1832,2041
962,1002
1802,2028
918,985
1704,1999
595,744
842,885
1117,1154
1304,1139
802,768
784,1046
1476,1273
643,787
792,852
996,776
726,741
717,718
1066,866
1058,1155
654,810
978,688
1056,1281
800,839
665,731
698,1050
686,776
625,601
557,828
495,758
516,780
553,821
695,774
494,363
1424,1171
830,792
1135,1144
921,1475
843,784
869,1254
744,856
416,593
488,516
573,625
584,894
530,835
534,786
769,850
748,873
748,894
737,862
740,726
746,730
665,610
465,599
521,479
474,492
648,527
548,628
762,933
729,886
698,875
574,517
440,259
467,377
330,265
357,267
423,385
398,335
458,404
498,365
398,369
966,1240
733,703
1360,1173
867,932
1446,1001
997,714
1843,1677
833,841
1273,1225
953,792
1792,1379
985,872
1380,1413
980,854
869,741
619,848
671,512
554,577
561,560
461,533
413,520
1122,1502
1006,990
1038,913
1238,1732
954,872
1035,1121
538,770
431,530
454,790
398,732
507,590
454,464
515,505
416,585
615,728
395,539
523,471
749,675
528,530
499,643
410,588
482,465
365,404
506,499
562,489
446,447
459,382
476,527
849,744
569,609
628,627
601,624
519,547
492,648
650,629
449,563
630,615
456,568
648,471
1183,864
980,885
614,1024
497,647
526,606
495,587
551,635
603,536
572,661
555,616
521,577
520,569
533,663
504,537
555,593
535,539
547,567
526,658
484,570
549,544
453,565
398,640
545,529
576,527
476,564
530,608
548,678
975,1121
1143,1113
876,864
1574,1315
910,1047
1397,1034
784,922
1393,1064
744,1029
1013,1593
958,895
1558,1206
761,956
1036,957
640,623
669,633
646,588
535,640
480,563
458,571
564,705
812,708
652,591
331,439
517,523
355,457
445,464
414,472
344,363
407,439
384,495
458,512
447,503
472,516
455,468
882,819
890,668
737,545
773,556
810,684
898,1070
973,851
779,905
767,883
895,784
784,526
378,388
458,404
371,440
430,453
378,443
366,424
381,418
373,417
421,514
363,417
362,363
395,498
473,522
472,412
491,556
524,562
460,465
366,528
494,685
513,579
396,445
442,434
517,543
582,600
759,1021
690,710
677,680
760,1004
744,967
716,933
518,840
742,967
480,821
640,866
646,891
596,512
609,631
574,586
498,533
1577,1939
961,1108
1249,1570
1002,1004
1178,1661
637,598
624,477
663,938
814,1028
604,621
578,545
594,580
996,1008
954,1153
630,652
640,665
575,503
1160,1502
1126,1176
656,567
655,668
569,603
1137,1255
1127,1325
654,582
575,550
617,561
665,961
762,925
572,549
592,581
838,1289
4085,2740
565,690
592,752
540,657
682,616
513,730
593,721
507,833
618,638
482,577
516,784
630,702
590,610
588,684
614,703
648,720
680,720
586,732
693,709
399,535
361,467
334,489
523,434
423,344
977,944
996,1073
1013,1069
849,1032
821,990
910,803
876,897
944,969
1059,1094
