Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
533,775,822,888,935,982,1036,1089,1154,1201,759,827,894,961,1026,1403,1340,1199,1266,1463,483,839,884,929,33665,33977,34029,34077,34120,34166,489,34096,34051,34005,33768,34366,34323,33885,34237,34191,600,658,34035,33979,33925,34303,34248,34194,34140,33707
634,693,884,942,995,1062,1111,1333,1397,1444,1082,1186,1246,1597,1298,1728,1670,1784,1838,1907,508,33718,33751,33782,830,1126,1173,1217,1261,1319,626,1399,1360,1319,1057,1564,1524,1190,1484,1444,493,556,1353,1306,1261,1556,1507,1455,1408,999
584,643,701,760,816,870,923,975,1074,1347,559,598,630,662,694,1070,1007,1138,1188,825,572,715,741,768,33876,33923,33967,34266,34319,34088,475,34227,34173,34118,33834,34540,34486,33972,34386,34333,541,606,34016,33969,33922,34255,34210,34165,34119,33722
485,718,776,828,878,926,979,1036,1096,1150,705,766,820,871,922,1253,981,1090,1141,1193,688,33613,33667,33720,1013,1054,1093,1256,1284,1223,676,1590,1545,1498,1190,1778,1733,1343,1689,1642,498,562,1284,1244,1203,1452,1413,1373,1333,977
470,523,569,613,656,803,846,889,932,1013,854,920,978,1032,1085,1195,1135,1248,1303,1360,472,816,865,914,33766,33806,34042,34098,34154,34244,1213,33860,33818,33771,33912,34141,34096,34052,34006,33959,1583,1650,34224,34161,34076,34537,34481,34420,33868,33803
648,695,847,900,945,989,1033,1077,1140,1189,659,722,778,1019,1077,1248,1127,1302,1359,1184,604,33661,33772,33824,854,903,1217,1248,1274,1312,599,1175,1133,1092,1220,1419,1380,1341,1302,1262,566,638,1578,1539,1496,1705,1666,1625,1262,1203
1876,1946,2001,2055,2112,2167,2224,2293,2358,2416,1365,1449,1515,1578,1644,1783,1704,1842,1900,1962,501,921,966,1010,33995,34048,34100,34437,34191,34243,517,34268,34217,34163,33853,34550,34065,34010,34417,34367,679,735,33935,33890,33843,34197,34146,34097,34047,33993
492,800,862,919,971,1032,1086,1153,1230,1284,753,819,876,938,995,1431,1369,1184,1252,1297,832,33756,33809,33860,1198,1244,1291,1496,1385,1438,643,1540,1501,1460,1186,1666,1371,1330,1626,1586,468,530,1252,1210,1161,1471,1430,1384,1339,1297
703,764,822,879,935,991,1049,1109,1153,1196,641,685,738,794,850,1255,1191,1311,1029,1086,555,937,986,1032,34497,34586,34674,34933,34848,34763,456,35420,35368,35318,35002,35267,35216,35164,35115,35062,510,563,36788,36743,36688,36630,36572,36509,36455,36395
4547,4888,5270,5819,5885,5937,5990,6042,6102,6162,3968,4196,4514,4862,5214,6125,6074,6159,5939,6005,1176,33728,33772,33819,2857,2949,3030,3166,3245,3325,3717,4106,4065,4027,3773,3985,3946,3906,3860,3816,3745,3790,4117,4077,4038,3998,3957,3915,3875,3836
