Client_0,Client_1,Client_2,Client_3,Client_4
1211,1670,1872,2046,2228
1192,1705,1878,2043,2264
1268,1408,1697,1823,1926
1186,1825,2021,2166,2336
1419,1582,1771,1920,2111
1318,1512,1867,2036,2241
1324,1521,1887,2074,2250
1327,1530,1900,2095,2245
1312,1521,1882,2049,2225
1217,1905,2117,2287,2490
1156,1686,1852,2067,2238
1425,1637,2096,2296,2531
1424,1629,1809,1994,2184
1341,1533,1953,2145,2359
1660,1841,2017,2218,2436
1308,1483,1829,1984,2209
1720,1954,2221,2418,2638
1155,1316,1467,1597,1760
1247,1446,1905,2080,2269
1185,1792,1931,2075,2234
1400,1577,1934,2154,2346
1322,1493,1843,1997,2209
1947,2182,2398,2604,2820
1268,1811,1983,2191,2379
1342,1846,2068,2273,2468
1301,1496,2005,2202,2424
961,1053,1138,1281,1364
1196,1351,1669,1812,2005
1476,1641,1794,1941,2154
1306,1470,1812,1963,2171
1241,1408,1755,1908,2117
1266,1409,1728,1868,1985
1220,1373,1689,1828,2019
1191,1345,1663,1803,1998
1050,1632,1851,2065,2294
902,993,1070,1218,1307
1147,1265,1528,1644,1742
1161,1314,1630,1810,2043
1173,1715,1896,2020,2134
1321,1594,2337,2576,2840
1264,1422,1740,1879,2072
1041,1454,1598,1735,1929
1198,1324,1612,1720,1839
1487,1616,1728,1836,1957
1155,1283,1726,1838,1957
1215,1344,1634,1762,2041
1179,1304,1588,1712,1817
1222,1350,1637,1761,1868
1189,1317,1603,1725,1830
1226,1353,1640,1768,1874
1319,1447,1559,1679,1785
1193,2296,2505,2708,2931
647,705,755,849,904
708,786,962,1035,1099
1170,1661,1914,2119,2391
690,773,926,993,1088
1094,1267,1378,1530,1646
1491,1706,1883,2046,2227
1833,2022,2195,2360,2537
1126,1617,1782,1939,2156
823,1334,1454,1596,1728
1081,1218,1679,1844,1972
1931,2170,2389,2591,2819
1290,1430,1747,1934,2093
1668,1929,2116,2309,2566
1307,1480,1830,1988,2221
744,836,918,993,1053
710,794,990,1064,1143
1445,1648,1782,1902,2036
1649,1859,2054,2247,2467
1121,1578,1736,1891,2107
1330,1523,1982,2143,2317
1060,1167,1264,1358,1463
668,724,770,813,856
2439,2706,2903,3087,3265
1668,1812,1926,2064,2222
625,706,773,885,958
1713,1929,2147,2319,2506
1245,1454,2000,2204,2437
865,957,1165,1244,1331
805,957,1316,1488,1592
925,1028,1278,1418,1575
701,1228,1304,1533,1667
1046,1682,1892,2048,2213
1548,1755,1932,2050,2179
477,586,644,738,778
1139,1566,1689,1802,1930
1412,1885,2011,2145,2268
631,696,751,861,924
1050,1428,1520,1606,1698
729,809,916,973,1040
528,565,598,629,664
1205,1331,1683,1797,1916
1077,1568,1713,1889,2081
1424,1595,1749,1945,2169
794,888,1099,1237,1419
822,912,993,1071,1165
1878,2069,2251,2485,2683
1849,2092,2278,2474,2696
1866,2125,2310,2481,2670
1391,1570,1702,1819,1951
1457,1687,1820,1939,2071
1189,1761,1945,2117,2294
1841,2029,2204,2395,2610
1814,1999,2173,2366,2583
1673,1879,2075,2291,2486
1250,1443,1808,1952,2166
1514,1699,1912,2100,2295
1155,1281,1565,1688,1793
1279,1425,1858,2050,2244
1387,1554,1707,1854,2067
1449,1585,1704,1816,1947
1362,1487,1596,1699,1817
1532,1733,1917,2096,2274
1516,1728,2251,2450,2718
1017,1400,1514,1624,1745
1190,1315,1606,1717,1836
1222,1350,1638,1768,1923
1141,1564,1710,1828,1958
1087,1699,1838,1958,2089
1133,1300,1404,1501,1676
1344,1513,1926,2110,2286
1002,1584,1736,1908,2088
1308,1514,1875,2069,2235
1436,1638,2147,2334,2538
1240,1665,1791,1916,2048
1222,1351,1641,1768,1874
1214,1341,1636,1760,1864
1190,1578,1691,1799,1918
764,834,990,1060,1128
1199,1385,1554,1762,1945
1070,1224,1489,1622,1743
1044,1746,1911,2064,2200
1624,1767,1887,2004,2136
1497,1726,1950,2168,2422
1247,1454,1827,2064,2239
1285,1495,1938,2087,2277
1208,1338,1681,1795,1919
1243,1410,1729,1870,2065
1248,1832,2028,2175,2350
1553,1761,1963,2180,2421
678,745,803,912,982
1551,1765,1949,2151,2357
1354,1499,1721,1924,2163
1672,1869,2093,2270,2505
1613,1826,1991,2208,2417
1351,1482,1593,1700,1820
1711,1930,2058,2164,2340
1416,1543,1654,1759,1878
1281,1437,1589,1729,1900
922,1442,1615,1789,1971
1095,1702,1888,2076,2296
1190,1664,1779,1885,2004
1558,1731,1888,2042,2261
1540,1678,1799,2026,2213
1473,1686,1874,2071,2264
1295,1437,1801,1945,2062
1312,1514,2104,2233,2369
1228,1412,1776,2193,2345
1314,1526,1883,2071,2268
1338,1464,1574,1745,1927
1398,1526,1641,1747,1863
1355,1482,1594,1706,1826
1178,1715,1884,2047,2253
1064,1452,1573,1697,1855
1695,1874,2046,2215,2449
1171,1304,1595,1705,1851
1466,1670,1852,2023,2204
1144,1298,1771,1929,2133
1402,1542,1669,1788,1920
1144,1450,1564,1671,1795
1159,1617,1731,1837,1955
1548,1729,1891,2077,2234
1176,1312,1438,1569,1722
762,849,928,1005,1093
1745,1990,2191,2381,2578
1879,2060,2224,2400,2600
1183,1547,1668,1777,1926
1505,1622,2008,2160,2290
1294,1877,2056,2216,2346
1354,1492,1613,1726,1854
1419,1554,1672,1786,1913
1192,1319,1606,1736,1840
1148,1276,1561,1694,1825
1180,1650,1799,2006,2201
1332,1524,1887,2032,2228
1366,1544,1901,2080,2235
1264,1711,1895,2102,2310
1097,1931,2106,2286,2483
1767,1943,2106,2283,2482
1588,1785,1976,2163,2368
1201,1587,1701,1808,1929
1303,1431,1717,1848,1994
1460,1588,1698,1802,1921
1116,1244,1533,1660,1771
1725,1949,2116,2287,2420
651,747,813,932,1012
676,871,941,1006,1081
1480,1619,1741,1860,1992
1230,1655,1778,1912,2027
1256,1395,1707,1844,1959
1345,1483,1602,1717,1848
1440,1570,1682,1805,1909
1440,1580,1703,1821,1959
1406,1551,1672,1813,1929
1446,1583,1705,1819,1948
1219,1357,1669,1806,1920
1455,1591,1710,1822,1950
1450,1584,1702,1817,1947
1528,1710,1869,2023,2190
1785,1966,2143,2320,2527
1588,1770,1948,2124,2322
1378,1508,1625,1754,1901
1770,1967,2188,2387,2605
1961,2167,2347,2542,2763
1148,2157,2371,2585,2822
2260,2584,2900,3309,3714
561,628,687,750,813
928,1042,1121,1250,1345
1356,1909,2035,2152,2287
1151,1629,1799,1964,2143
1307,1480,1849,2014,2199
1281,1446,1767,1909,2103
1320,1485,2006,2221,2441
1295,1626,1749,1872,2002
1194,1612,1765,1955,2147
1233,1760,1924,2114,2307
1412,1621,2017,2204,2377
1298,1515,1907,2087,2273
1177,1693,1857,2071,2235
1164,1724,1908,2028,2161
1682,1866,2048,2221,2456
972,1072,1157,1239,1364
995,1130,1421,1549,1673
1532,1712,1975,2210,2377
1517,1696,1929,2128,2290
1432,1681,2178,2304,2438
1691,1882,2273,2455,2573
1261,1683,1808,1948,2062
1088,1653,1776,1910,2038
1616,1793,1985,2146,2358
1626,1812,2006,2207,2437
1194,1294,1515,1610,1691
990,1089,1313,1409,1490
1224,1354,1644,1768,1872
1131,1526,1640,1747,1871
1283,1456,1844,2019,2213
1288,1496,1867,2039,2213
1319,1523,1887,2060,2258
1295,1499,1891,2074,2225
1308,1479,1871,2053,2273
1156,1638,1824,2055,2240
1258,1413,1826,1969,2340
1184,1704,1822,1932,2054
1342,1455,1990,2161,2283
1215,1598,1711,1820,1939
1346,1484,1784,1894,2011
1325,1450,1742,1869,1973
1297,1423,1709,1833,1938
1309,1438,1728,1852,1956
1311,1437,1720,1844,1949
1279,1404,1688,1796,1913
1290,1413,1698,1828,1937
1177,1559,1671,1782,1899
1177,1559,1670,1775,1893
1130,1513,1629,1737,1857
1159,1541,1654,1761,1877
1301,1427,1545,1652,1772
1227,1357,1650,1812,1986
1221,1535,1698,1818,1994
1764,1946,2115,2291,2493
967,1072,1320,1403,1512
1188,1618,1809,1966,2103
981,1364,1479,1586,1717
1256,1735,1851,1972,2098
1297,1994,2166,2334,2544
1687,1875,2029,2213,2387
1548,1678,1787,1891,2029
1375,2039,2235,2418,2601
1665,1882,2078,2268,2446
1552,1723,1877,2070,2284
1143,1731,1932,2121,2282
1268,1664,1778,1902,2010
1823,2010,2191,2368,2593
1857,2071,2305,2501,2698
1899,2159,2359,2545,2732
1713,1930,2110,2282,2448
1893,2109,2297,2462,2662
1463,1618,1991,2148,2316
1385,1510,2062,2248,2399
1580,1718,1840,1956,2087
1177,1671,1797,1917,2051
1721,1906,2084,2259,2454
1813,1989,2149,2323,2520
1638,1835,2016,2207,2422
1683,1893,2092,2295,2504
1734,1908,2068,2243,2445
1103,1937,2112,2287,2483
1753,1926,2086,2264,2464
1744,1919,2082,2259,2457
1784,1966,2145,2322,2503
1091,1906,2076,2255,2451
1806,2018,2214,2400,2597
1083,1919,2095,2274,2472
1791,1996,2192,2411,2631
1786,1999,2221,2415,2626
1750,1981,2149,2326,2524
1734,1916,2091,2243,2453
1299,1529,1894,2070,2223
1320,1472,1761,1897,2002
1697,1892,2077,2241,2449
1521,1692,1865,2026,2216
1305,1493,1867,2013,2204
1343,1561,1930,2113,2268
1292,1490,1866,2010,2198
1228,1382,1697,1838,2030
1193,1641,1799,1952,2165
1622,1838,2052,2246,2465
561,612,660,746,795
965,1209,1295,1376,1461
1145,1571,1697,1818,1950
1203,1330,1622,1762,1868
1309,1496,1864,2041,2214
1428,1606,1791,1991,2193
1365,1558,2077,2239,2445
1143,1787,1968,2118,2306
1520,1763,1935,2172,2360
1318,1524,1882,2049,2211
1268,1396,1683,1806,1911
1371,1500,1610,1712,1830
1351,1480,1587,1691,1811
1246,1413,1757,1910,2123
1353,1505,1641,1775,1966
1419,1557,1678,1794,1925
1152,1291,1608,1744,1859
1232,1424,1826,2019,2193
1175,1342,1689,1842,2054
699,799,1006,1096,1215
1097,1552,1715,1873,2088
1146,1283,1596,1731,1847
1061,1486,1610,1726,1859
1141,1283,1601,1721,1854
1321,1511,1683,1862,2081
1049,1439,1561,1672,1840
1097,1531,1662,1771,1891
1230,1369,1662,1802,1917
1130,1526,1643,1753,1896
1429,1558,1668,1772,1892
1097,1502,1677,1833,1990
