Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
335,397,362,450,423,20497,378,447,421,572,354,424,323,391,299,346,398,488,339,402
543,647,351,392,338,483,485,553,297,20505,311,364,420,486,349,411,310,369,269,323
334,400,345,405,304,20482,377,449,350,469,361,420,398,513,364,441,435,493,522,606
327,393,308,373,274,453,376,441,312,20516,267,342,393,511,344,418,460,536,362,430
333,412,388,455,283,20535,435,505,359,478,296,358,333,409,317,383,402,461,328,400
313,375,353,421,320,497,339,400,414,20404,511,578,345,413,1505,1575,338,404,342,400
356,395,467,570,293,20486,413,455,261,359,277,327,297,398,317,378,300,368,348,409
287,342,327,393,341,454,366,420,309,20588,270,327,325,379,303,357,577,650,300,360
411,452,328,399,369,20488,495,541,396,590,301,359,350,414,320,375,575,636,319,366
294,350,356,421,268,448,329,393,386,20522,396,459,397,465,305,363,304,360,338,393
270,323,1088,1157,1032,20443,321,378,363,477,312,371,292,358,309,362,352,421,254,306
420,464,378,431,300,405,410,455,223,20470,274,314,268,331,205,311,307,347,247,359
328,371,352,428,298,20430,345,387,334,444,354,420,296,360,253,305,295,370,286,345
509,571,311,368,288,393,440,537,198,20445,379,473,329,396,339,398,306,363,415,474
308,373,292,356,292,20401,338,413,307,421,282,338,249,297,302,360,322,390,317,370
343,400,264,315,264,360,415,481,232,20450,330,409,226,343,238,279,283,343,263,311
305,367,318,369,201,20507,447,514,289,405,305,368,342,385,294,357,338,384,260,300
353,424,335,387,335,450,419,491,273,20447,249,309,325,392,370,433,354,405,319,376
611,676,324,387,390,20430,468,563,308,424,479,574,2098,2227,575,644,341,514,1858,1963
413,456,281,346,281,386,445,541,246,20376,433,497,330,372,247,291,265,317,261,301
345,418,301,358,242,20412,374,532,244,340,334,399,329,394,353,420,276,339,303,366
446,500,330,440,259,357,482,542,238,20496,278,318,351,424,271,331,395,460,313,430
443,503,365,442,304,20982,533,588,354,467,268,390,340,404,368,434,340,418,353,412
300,358,347,420,822,950,342,401,1607,20382,222,329,323,388,323,375,1749,2071,265,318
390,459,338,399,268,20404,380,454,200,341,337,396,551,648,398,458,403,478,674,737
380,441,339,415,376,430,414,464,315,20574,332,394,330,393,331,405,358,421,291,360
487,554,283,322,338,20407,378,437,424,535,286,326,678,746,457,521,469,533,491,554
458,505,252,341,393,441,402,485,221,20404,369,413,289,347,303,365,261,328,317,369
402,464,284,336,323,20495,437,499,267,375,395,482,402,497,637,714,268,335,413,486
612,699,335,401,344,459,480,564,335,20406,390,468,459,557,505,590,400,813,455,550
701,796,429,496,397,20564,627,736,271,380,461,549,453,599,396,496,321,395,446,532
599,680,392,478,426,547,536,618,348,20444,402,484,294,425,438,490,385,537,385,471
560,616,314,351,347,20750,630,691,263,372,459,537,378,433,444,528,304,349,321,375
569,658,376,449,509,787,535,618,388,20631,382,467,406,490,572,656,338,410,419,511
501,597,493,599,442,20717,555,646,441,609,398,482,487,580,461,522,486,617,438,522
1050,1186,453,553,515,718,765,1038,425,20512,555,687,455,533,498,581,475,574,680,771
553,651,408,479,390,20704,564,648,283,485,464,541,375,465,539,594,379,457,388,473
558,650,432,512,531,691,482,579,405,20577,396,476,412,496,493,566,374,433,402,481
660,768,414,485,458,20609,552,680,408,562,415,489,438,532,424,513,413,495,468,567
452,546,427,485,440,602,461,596,381,20788,353,425,418,510,434,518,452,540,306,460
3243,3330,638,721,424,20727,2416,2504,540,786,464,1581,1362,1446,457,567,517,601,865,938
939,1502,384,437,510,681,1454,1553,347,20504,490,599,554,651,338,489,412,483,773,869
654,740,413,502,435,20691,509,611,342,478,530,637,438,521,576,703,351,530,438,516
558,662,432,523,508,669,590,668,443,20598,426,506,409,496,388,484,584,672,430,538
500,583,374,447,326,21120,384,454,398,542,392,466,401,476,405,480,397,482,299,368
403,475,1551,1699,907,1124,452,528,922,21296,371,448,406,484,347,413,1321,1413,264,433
495,560,575,676,472,20630,417,488,794,1039,433,514,293,356,316,386,1428,1523,310,370
556,631,430,529,440,609,445,521,361,20519,390,453,409,483,357,420,467,552,372,434
532,609,386,461,475,20537,444,494,473,522,332,394,320,392,320,384,487,579,346,411
489,569,342,411,346,496,542,605,302,20452,469,548,307,388,370,449,345,421,474,539
452,641,345,417,302,20483,458,529,291,420,439,521,333,408,327,401,364,444,338,402
505,585,340,409,281,445,437,529,342,20476,398,468,376,451,337,420,301,451,324,387
561,721,427,512,407,20526,730,803,327,452,366,435,410,480,370,449,436,536,492,613
448,529,328,394,306,498,397,481,347,20560,426,496,350,480,345,422,288,459,330,411
1655,1724,328,396,435,20525,599,675,384,530,1774,1846,4797,4871,3942,4038,395,480,5874,5957
476,543,339,400,355,495,334,455,319,20456,392,457,416,492,321,396,333,411,305,361
428,484,276,406,349,20578,477,538,309,433,354,417,490,534,274,348,394,468,313,373
563,633,455,536,333,573,405,504,368,20524,294,342,477,546,287,352,390,459,303,357
504,569,329,391,478,20636,384,468,339,473,356,424,428,489,323,390,463,545,320,379
624,694,3987,4072,576,665,452,676,1153,20423,313,378,655,750,355,420,935,1004,413,478
475,541,290,355,279,20440,453,543,270,378,311,375,491,537,301,361,440,504,340,393
635,708,312,476,301,411,556,635,314,20471,356,419,620,681,355,413,464,508,304,433
447,533,337,400,302,20400,606,662,327,444,325,396,435,494,351,406,555,623,293,351
441,498,313,374,221,367,535,604,288,20516,450,514,394,505,353,426,423,502,262,320
583,648,391,458,338,20444,467,592,492,551,410,492,460,546,321,383,704,776,297,365
481,552,336,397,294,402,565,617,325,20406,881,1126,520,596,277,318,494,560,338,401
1904,2204,294,353,291,20469,1749,1980,372,424,1076,1346,1653,1882,1303,1536,511,625,2268,2494
1591,1839,305,357,267,425,1657,1943,284,20502,1316,1614,2070,2454,1853,2275,527,597,3058,3333
2741,3314,305,375,268,20464,3674,4265,359,458,6036,6351,5124,5380,6223,6539,505,575,5945,6249
2061,3761,320,396,322,431,3003,3701,327,20420,2225,2446,2144,2354,4012,4242,553,620,4858,5121
1375,2402,337,398,376,21832,2269,2511,412,462,1090,1361,2585,2824,1734,1932,578,649,2197,2503
1928,2142,1538,1719,1531,1956,3494,3690,2073,22835,3315,3555,3672,4060,4772,4968,1055,1581,5122,5380
3638,3856,2077,2270,2362,26602,2279,2516,2263,2982,3304,3557,3166,3420,4546,4745,2046,2263,3630,3963
1278,1398,7084,8006,6044,7441,652,944,3395,25199,423,516,865,1142,543,643,1690,3301,1142,1345
582,991,4098,4284,3988,22216,1036,1235,4729,5177,484,597,1066,1169,1481,1600,4755,5205,1697,2063
601,675,1442,1678,2514,2286,548,631,1995,25007,345,411,428,577,682,769,2304,2570,564,627
679,751,4373,4753,5022,26215,694,757,4228,6006,464,564,951,1024,522,591,2572,2764,685,765
626,682,4504,4659,5819,6404,410,581,3504,21363,352,422,505,626,519,599,3801,3951,584,674
471,516,538,653,520,21366,635,708,973,1292,388,482,522,581,363,423,853,1312,341,396
595,651,1132,1506,1113,1380,594,658,1544,20641,272,319,556,620,393,462,1254,1408,525,574
1753,1982,548,635,277,20572,1921,2152,407,638,1014,1218,1735,1999,1394,1653,549,633,1805,1979
1813,2017,354,422,379,576,2233,2458,499,20595,1748,1951,1298,1909,3003,3349,533,645,2668,3096
1975,2231,351,415,361,20422,1756,2008,429,562,1174,1432,1421,1628,1212,1407,668,726,1941,2123
3268,3979,462,526,283,380,1487,1693,323,20564,1739,2097,2838,3102,5393,5743,618,683,3041,3525
2029,2221,305,370,307,21512,1696,1958,370,527,737,869,1086,1258,1085,1233,497,567,1517,1680
836,988,1493,1764,1238,1633,794,917,1409,23719,624,755,784,905,414,606,1239,1817,755,887
1337,1648,3170,3411,3808,21772,886,987,3199,3719,519,581,959,1059,551,664,2076,2303,1005,1107
601,696,1301,1503,1382,1778,578,663,1760,23010,1071,1212,593,671,360,444,1379,1703,408,497
4330,4519,4362,5320,4461,21272,3860,4051,2379,4095,1096,1330,2776,3026,3334,3569,1236,1687,4284,4552
2852,3346,887,1030,945,1264,2410,2927,1488,20932,1062,1284,1887,2219,1723,1932,1173,1334,2177,2402
3589,3805,507,614,570,20749,3571,3758,868,980,1072,1269,2407,2739,3276,3495,820,929,4148,4412
1899,2107,499,603,519,738,1615,1825,1220,20591,606,719,1085,1587,782,940,803,985,1376,1490
1063,1308,366,446,366,24279,1674,1779,407,555,559,657,1682,1803,601,751,453,617,953,1068
603,691,2884,3086,3914,4389,564,642,3394,22931,510,577,601,699,397,485,3007,3315,391,466
645,724,1683,1966,2408,24395,659,743,2500,2975,452,507,601,690,358,435,2444,2650,406,491
429,520,3705,3952,3588,4385,464,536,4570,22227,449,493,619,678,358,404,3178,3403,292,342
433,506,816,963,1041,20987,442,500,1867,2218,419,513,470,536,385,457,1527,1781,2235,2295
468,561,543,663,681,940,579,646,1314,20572,489,526,342,529,509,571,1540,1674,317,377
528,595,458,534,376,20549,490,558,322,530,351,418,469,530,283,335,544,642,298,362
858,933,368,447,374,519,858,916,347,20424,389,431,603,838,288,340,752,844,284,341
492,733,294,357,302,21446,823,909,277,393,490,544,741,810,342,449,513,577,404,470
640,708,541,619,809,950,860,946,294,20498,321,370,517,587,325,398,506,581,337,393
686,756,337,414,326,20475,737,812,336,474,451,511,583,647,301,373,593,655,317,381
572,654,285,351,327,436,607,670,284,20528,360,417,544,614,321,386,550,623,320,387
402,481,264,305,307,20483,553,610,378,501,460,522,504,575,273,328,894,973,280,334
642,699,365,490,324,462,415,484,613,20649,381,434,495,562,381,437,1018,1122,277,330
791,847,318,490,321,20454,470,549,616,660,450,513,558,617,346,419,819,877,374,439
606,685,304,364,300,418,481,550,311,20491,1074,1280,520,604,329,398,508,572,324,390
1414,1711,262,327,245,20443,1775,2009,276,429,1048,1258,1297,1588,1176,1422,321,565,1654,1881
1473,2079,300,376,294,412,2759,2970,283,20440,1092,1338,2702,2967,2129,2341,468,537,3156,3377
4002,4309,263,328,281,20528,3790,4066,290,421,1210,1400,3764,4030,3227,3635,579,642,4591,4819
1261,1985,371,444,317,510,1915,2147,368,20462,1028,1243,2051,2243,1335,1569,452,519,2155,2784
1830,2244,283,325,244,21430,2182,2723,310,428,1091,1296,1392,1785,1324,1543,633,704,2046,2293
1273,1766,1043,1320,1101,1595,1943,2209,1682,23815,1130,1358,1558,1769,1083,1331,1260,1524,1831,2054
1415,1556,2048,2320,2204,25010,1472,1979,3231,3743,610,730,1447,1602,826,986,2583,2853,1293,1466
842,953,4752,6095,4482,5531,745,874,3758,22464,551,633,626,766,483,584,3663,3926,517,624
951,1038,1295,1519,1444,21938,1278,1352,2078,2524,454,547,747,847,412,496,2174,2481,832,935
562,654,1432,1616,1572,1962,546,644,3039,22339,494,577,535,630,417,513,1660,1903,333,404
483,590,1070,1276,1174,21096,493,577,1920,2372,442,531,495,599,324,403,1590,1817,351,421
528,613,959,1127,771,1116,683,780,1550,20886,495,576,520,594,424,503,1335,1657,363,416
2141,2401,502,606,579,20636,2500,2830,637,857,1095,1322,1239,2029,1852,2144,824,934,2333,2567
2641,3106,564,649,449,579,2417,2710,1163,20434,1010,1220,1189,1755,1487,1742,1254,1392,2708,2962
2071,2319,454,514,318,20435,1336,2203,279,378,1841,2148,2283,2512,6504,6837,520,610,4583,4985
2166,2432,310,467,294,388,2293,2521,350,20579,1079,1264,1352,2346,3294,3532,574,646,4708,4984
1776,2473,367,452,350,22291,1814,2143,403,566,1052,1232,1155,1700,1621,2144,687,776,1962,2227
1977,2285,1501,1827,1713,2673,1777,1976,2085,22355,732,836,1444,1858,890,1044,2457,2998,1803,1970
1070,1380,1406,1670,1530,29241,1501,1646,2736,2967,837,1012,1107,1308,1927,2150,1699,2542,1600,1790
1542,1889,6802,7135,8724,9614,1608,1872,5903,24929,594,739,1224,1483,683,818,2357,2905,1561,1707
700,806,3383,3577,4474,22376,920,1041,4463,5288,532,636,814,950,420,496,2465,2838,405,485
498,574,1729,1979,1964,2390,605,686,2437,22489,1189,1414,492,570,288,332,1788,2109,287,332
1899,2363,869,1010,1588,21962,1867,2095,2111,2477,1083,1549,1274,1699,1483,1729,1790,1976,1837,2095
1572,1803,2465,2689,1504,2478,1483,1725,1672,21723,1503,1839,1547,1819,1867,2336,1647,2435,1547,1784
2997,4780,718,888,899,20638,2001,2218,1426,1716,1372,1635,1860,2082,3662,5755,1732,2069,2958,4141
1140,1660,549,668,354,578,1500,1723,444,20473,775,918,2104,2385,1127,1297,810,917,1537,1706
1052,1232,395,456,282,21768,1460,1592,320,411,882,1030,1239,1390,722,896,453,535,1046,1211
2211,2354,1323,1559,1440,1876,1204,1545,1698,22257,852,1042,733,1426,2003,2159,2211,2433,1799,2033
1690,1794,2316,2550,1373,24916,1594,1705,1845,2288,512,606,1534,1646,713,848,1781,2035,985,1180
699,777,5544,5818,4229,4677,613,723,2877,21823,390,459,455,595,561,637,2054,2307,435,537
454,525,1004,1157,840,21058,476,557,1439,1782,368,442,476,540,287,393,1507,2003,227,280
481,548,647,805,720,1088,422,497,1031,21953,406,459,499,572,256,302,1654,1824,256,297
470,534,1699,1851,2372,20903,452,518,1651,1956,407,460,497,554,238,339,2261,2430,215,337
644,710,638,758,644,880,622,687,1398,20584,368,408,669,733,319,393,1728,1848,302,370
539,601,366,438,681,20479,468,538,384,530,369,432,479,546,207,337,800,879,240,292
429,506,264,321,270,389,484,556,237,20446,353,421,448,525,415,491,512,580,309,365
