Client_0,Client_0
451,588
10358,10463
348,436
10423,10564
374,489
10531,10484
511,439
10491,10537
425,506
10395,10418
363,377
10368,10347
323,309
10355,10350
318,357
10657,10466
682,386
10546,10485
512,464
10408,10354
379,315
10514,10454
498,469
10556,10362
542,346
10465,10340
415,304
10429,10469
371,419
10387,10388
327,329
10404,10406
379,388
10376,10405
345,395
10450,10492
402,423
10504,10409
430,365
10541,10501
536,502
10498,10517
396,473
10730,10535
583,592
10386,10363
332,310
11227,10375
1050,339
11338,13002
1326,2974
10625,10522
570,501
10469,10541
429,462
10463,10464
387,411
10492,10458
453,440
10523,10564
452,486
10523,10465
524,444
10461,10424
405,393
10486,10474
422,411
10347,10529
298,538
10467,10572
440,482
10523,10483
434,410
10515,10518
459,503
10387,10428
349,370
10462,10457
447,451
10473,10394
444,349
10410,10500
340,482
10552,10558
462,541
10400,10456
360,403
10559,10510
536,516
10557,10571
529,536
10586,10516
535,496
10548,10441
504,402
10555,10561
510,580
10369,10551
312,410
10602,10441
568,427
10470,10437
389,446
10514,10460
478,489
10405,10464
337,471
10555,10448
533,405
10565,10493
482,415
10534,10470
503,403
10453,10499
434,501
10429,10549
382,542
10563,10499
566,447
10538,10463
447,454
10577,10362
564,339
10594,10447
566,451
10503,10556
439,503
10557,10448
504,398
10502,10445
441,360
10547,10540
549,548
10530,10605
434,554
10524,10410
499,357
10556,10482
639,427
10529,10678
444,709
10535,10654
457,607
10636,10480
570,422
10590,10512
627,474
10543,10529
553,464
10555,10558
478,577
10517,10457
418,414
10452,10611
476,632
10530,10533
486,482
10488,10609
512,550
10495,10462
416,404
10493,10546
519,569
10540,10476
446,402
10552,10576
604,512
10483,10480
423,543
10566,10523
474,492
10489,10452
439,421
10431,10481
478,440
10551,10501
612,477
10580,10512
539,500
10461,10580
411,558
10420,10550
365,454
10547,10653
517,675
10520,10435
498,414
10516,10585
488,600
10501,10392
427,366
10498,10464
520,439
10602,10492
486,452
10575,10491
487,474
10534,10553
472,496
10611,10580
628,593
10508,10574
450,465
10536,10533
551,495
10426,10433
424,401
10631,10465
643,456
10505,10471
462,425
10538,10419
520,376
10510,10558
473,513
10469,10514
438,452
10488,10582
494,589
10539,10584
490,468
10554,10451
480,374
10591,10525
595,424
10486,10494
457,481
10437,10600
346,515
11031,11142
1050,1179
11159,11488
1300,1669
11724,11235
1834,1318
11367,11001
1370,975
11141,11069
1106,1087
11169,11000
1208,987
11319,10870
1407,927
10649,10652
612,595
13869,11472
2985,809
10563,10555
587,497
10503,10388
489,364
10519,10517
419,422
10458,10438
420,454
11489,10397
500,427
10557,10438
520,397
10452,10403
408,409
10563,10417
528,367
10492,10385
420,296
10482,10466
497,467
10411,10442
388,456
10480,10386
427,412
10469,10477
453,482
10570,10535
524,475
10431,10526
431,484
10441,10554
395,483
10547,10427
518,438
10557,10391
519,360
10354,10534
315,480
10474,10495
428,432
10477,10515
396,515
10480,10488
440,472
10567,10457
568,448
10513,10595
518,588
10432,10489
371,454
10479,10563
459,484
10416,10423
358,362
10550,10495
562,507
10525,10438
487,406
10400,10502
355,469
10592,10499
551,492
10470,10454
421,398
10559,10485
569,501
10558,10389
543,346
10571,10479
459,438
10467,10458
396,444
10528,10472
440,397
10457,10620
430,627
10440,10439
406,394
10503,10488
450,484
10486,10402
463,362
10550,10512
543,527
10543,10534
505,409
10396,10368
363,339
10499,10498
441,470
10524,10492
499,496
10378,10408
324,364
10581,10370
585,327
10551,10547
508,470
10553,10503
488,442
10507,10603
512,661
10534,10422
381,361
10516,10520
511,468
10407,10350
368,361
10432,10445
388,461
10462,10562
377,529
10530,10430
514,453
10489,10519
417,473
10529,10417
461,422
10529,10503
448,473
10452,10469
439,527
10480,10380
427,357
10432,10464
361,399
10420,10431
374,502
10503,10409
504,423
10564,10479
582,541
10580,10528
545,424
10522,10416
460,420
10530,10461
480,499
10535,10493
513,497
10571,10507
536,557
10542,10438
487,371
10527,10440
479,448
10404,10523
374,547
10583,10469
542,460
10486,10449
444,414
10434,10382
391,367
10461,10442
443,415
10481,10469
449,395
10411,10444
383,407
10565,10480
556,483
10433,10426
400,387
10472,10451
368,388
11245,10902
1147,974
11426,11247
1846,1340
11370,11767
1818,1919
11252,10958
1374,975
10951,10988
994,1022
11411,11126
1764,1259
11140,11080
1188,1220
10746,10599
646,593
10662,10575
654,600
10460,10522
425,483
10450,10367
413,342
10541,10441
552,459
10467,10545
419,495
10473,10494
452,485
10515,10449
421,422
10486,10441
476,437
10590,10468
488,401
10498,10323
399,260
10566,10437
493,410
10536,10482
539,471
10476,10494
454,486
10583,10671
598,673
10582,10512
551,509
10535,10578
488,518
10550,10451
519,417
10549,10457
619,507
10536,10453
504,413
10585,10415
533,384
10545,10528
540,498
10616,10453
519,422
10548,10586
526,590
10636,10470
541,460
10529,10446
507,428
11122,11372
1120,497
10532,10507
461,469
10580,10500
542,455
10582,10475
542,445
10710,10501
729,554
10593,10480
558,449
10684,10477
663,463
10529,10542
477,541
10573,10603
536,566
10589,10626
564,597
41137,44143
