Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
1979,2154,2306,2453,2597,2739,2880,3280,3630,3433
1802,1997,2117,2232,2420,2594,2777,3494,3681,3905
2172,2400,2568,2753,2951,3147,3315,3468,3663,3898
1779,1968,2131,2301,2479,2673,3393,3594,3825,4034
1634,1790,1971,2161,2322,2488,2665,3103,3443,3264
3063,3249,3400,3544,3688,3833,3974,4117,4260,4401
2668,2883,3072,3284,3513,3717,4668,4861,5048,5274
3519,3692,3835,3962,4098,4249,4379,4522,4690,4877
1944,2146,2350,2554,2760,2965,3167,3312,3427,3533
822,912,1011,1096,1182,1258,1336,1601,1678,1765
851,931,1008,1079,1148,1226,1305,1503,1666,1575
1080,1145,1205,1261,1317,1368,1422,1478,1531,1584
429,486,855,904,950,995,1041,1092,1150,1211
678,768,862,924,971,1016,1063,1117,1177,1245
557,643,725,806,1068,1148,1229,1298,1350,1403
682,734,779,825,869,913,959,1154,1043,1090
1133,1217,1293,1367,1441,1512,1588,1661,1735,1807
542,597,644,690,735,779,829,955,1020,1065
639,699,749,791,835,883,1084,1144,1196,1255
707,798,859,915,971,1029,1086,1142,1200,1272
515,596,680,737,791,850,1059,1116,1172,1237
435,485,541,743,775,806,837,867,898,935
1074,1141,1225,1503,1576,1645,1717,1788,1857,1927
743,804,859,916,973,1029,1093,1250,1364,1304
582,647,697,749,798,847,1024,1072,1121,1180
596,651,705,754,801,938,991,1045,1165,1099
681,743,797,848,893,940,987,1034,1076,1129
990,1047,1094,1140,1187,1234,1281,1326,1375,1420
747,788,821,852,883,914,944,1030,1099,1063
1006,1068,1126,1183,1232,1284,1338,1389,1439,1488
904,961,1009,1054,1100,1144,1190,1235,1279,1324
956,1013,1066,1117,1169,1224,1283,1335,1381,1439
503,554,600,644,689,734,937,992,1045,1103
759,816,867,918,969,1019,1073,1212,1326,1262
1021,1090,1161,1223,1282,1337,1396,1453,1511,1567
480,517,547,577,730,761,791,821,851,889
366,402,433,612,643,673,703,734,765,803
433,471,672,703,732,762,792,821,851,888
524,565,599,630,802,834,865,894,924,962
692,759,817,876,937,989,1039,1198,1318,1254
602,643,676,710,740,771,801,930,1039,978
708,764,814,865,914,963,1013,1161,1277,1215
653,715,772,827,879,931,985,1143,1262,1198
679,746,806,865,922,982,1266,1340,1418,1495
447,503,557,610,664,717,927,981,1035,1102
545,583,614,644,795,826,857,887,917,954
522,560,740,772,802,833,863,893,924,965
615,683,736,792,849,903,1081,1139,1193,1260
631,673,704,734,764,793,823,906,973,938
565,616,662,708,752,798,842,977,924,1022
575,647,709,770,830,888,1101,1165,1225,1297
662,718,769,822,875,927,973,1158,1218,1097
530,567,602,757,789,819,849,878,909,947
529,579,629,673,721,892,945,1008,1062,1126
439,499,535,708,755,787,826,868,909,956
619,689,750,819,882,942,1141,1196,1255,1318
775,850,904,955,1016,1075,1128,1331,1381,1266
488,540,579,617,891,941,990,1039,1087,1147
494,554,602,646,691,893,948,1006,1055,1109
444,482,513,543,572,725,755,786,816,853
1082,1151,1213,1278,1332,1394,1445,1499,1550,1601
504,544,586,626,675,888,942,992,1042,1103
535,573,749,781,812,842,872,902,932,970
597,661,718,773,828,884,936,1076,1126,1172
1767,1910,2029,2144,2264,2435,2635,2850,3018,3169
1744,1934,2106,2276,2445,2613,3172,3335,3492,3797
2271,2536,2778,3007,3250,3496,3731,4416,4156,4639
3440,3721,3945,4172,4391,4606,4817,5025,5235,5485
2055,2292,2649,2867,3078,3652,3872,4392,4625,4111
1520,1720,1897,2090,2287,2503,3288,3487,3717,3990
2172,2392,2547,2663,2828,2998,3190,3751,3533,3946
1997,2188,2352,2543,2722,2899,3061,3812,3387,3592
2027,2239,2430,2614,2797,2985,3148,3672,3456,3852
2031,2249,2390,2551,2722,2910,3083,3236,3405,3581
1625,1839,2032,2202,2357,3018,3211,3415,3619,3856
2885,3093,3306,4041,4321,4588,4854,5065,5278,5488
2926,3165,3342,3538,3743,3927,4105,4319,4499,4672
1321,1493,1621,1755,1886,2019,2145,2942,2349,2522
1316,1447,1567,1682,1804,1937,2076,2382,2646,2504
1328,1448,1556,1662,1766,1871,1974,2285,2157,2389
989,1095,1195,1291,1384,1478,1571,1847,1735,1941
1407,1539,1660,1778,1895,2012,2128,2245,2362,2502
4324,4457,4548,4634,4932,5040,5162,5284,5561,5427
1239,1368,1483,1601,1715,1788,1862,1945,2019,2113
657,754,1372,1469,1567,1670,1773,1871,1974,2100
1810,1979,2135,2295,2461,2618,2773,2931,3086,3238
1195,1294,1377,1449,1520,1590,1660,1927,1997,1844
925,1002,1071,1137,1200,1264,1328,1519,1442,1584
688,771,1137,1200,1281,1358,1443,1525,1610,1708
1655,1783,1901,2020,2137,2258,2373,2489,2606,2720
760,860,954,1051,1144,1514,1655,1780,1904,2042
828,915,997,1076,1145,1215,1471,1546,1616,1700
851,946,1020,1091,1161,1235,1456,1543,1626,1725
949,1059,1160,1257,1354,1451,1547,1945,2050,1830
1026,1128,1229,1323,1413,1512,1607,1700,1793,1907
840,924,1000,1073,1143,1214,1465,1538,1606,1674
819,911,1010,1101,1186,1434,1509,1578,1643,1722
602,686,778,864,1250,1342,1425,1505,1587,1691
1112,1234,1357,1473,1603,1729,1850,2347,2086,2208
1412,1507,1583,1663,1744,1826,1908,1981,2053,2119
729,788,839,888,936,983,1147,1197,1244,1327
714,778,1191,1246,1296,1344,1393,1456,1541,1634
1088,1184,1260,1331,1399,1473,1544,1992,2132,1742
916,996,1065,1139,1211,1284,1355,1542,1698,1617
601,683,1067,1118,1166,1213,1261,1308,1356,1416
745,835,917,1002,1072,1140,1445,1515,1593,1700
763,819,868,917,964,1011,1059,1201,1141,1250
1349,1433,1505,1578,1650,1718,1789,1861,1933,2004
1268,1372,1465,1563,1655,1754,1841,1928,2063,2151
564,630,989,1073,1152,1213,1291,1367,1444,1536
968,1045,1116,1184,1248,1312,1377,1579,1496,1645
1370,1449,1516,1581,1645,1708,1772,1835,1898,1976
1591,1700,1792,1881,1970,2058,2144,2233,2322,2408
584,644,964,1051,1136,1225,1309,1392,1474,1577
1477,1562,1633,1704,1783,1861,1930,1999,2066,2136
833,920,999,1074,1147,1219,1292,1498,1657,1579
839,925,1004,1082,1159,1236,1496,1577,1653,1746
1082,1169,1264,1361,1442,1519,1601,1808,1991,1898
1488,1600,1680,1772,1870,1957,2045,2129,2214,2295
1086,1194,1289,1383,1472,1561,1650,1737,1823,1929
533,603,928,991,1068,1146,1223,1300,1370,1447
963,1049,1125,1211,1289,1363,1438,1660,1564,1737
1118,1208,1284,1352,1418,1480,1542,1611,1680,1750
919,1014,1100,1183,1260,1338,1829,1917,1996,2077
592,650,698,981,1060,1146,1234,1320,1394,1479
605,686,1000,1050,1103,1151,1199,1246,1293,1352
891,976,1046,1118,1190,1257,1324,1393,1459,1547
662,744,1092,1151,1225,1296,1376,1453,1538,1638
1115,1228,1322,1414,1510,1605,1699,1973,2180,2072
853,930,1000,1070,1140,1209,1277,1474,1633,1548
796,867,933,999,1063,1128,1193,1367,1510,1434
721,800,868,936,1006,1288,1355,1422,1487,1569
581,671,1111,1428,1509,1582,1654,1724,1797,1868
814,917,1007,1089,1172,1493,1775,1871,1955,2032
840,922,994,1065,1154,1226,1470,1540,1606,1689
590,651,961,1010,1057,1109,1171,1230,1307,1400
947,1041,1127,1211,1288,1367,1447,1688,1867,1772
1042,1130,1209,1287,1366,1444,1522,1772,1965,1865
1573,1672,1752,1831,1907,1990,2068,2148,2229,2311
588,688,768,1158,1231,1298,1365,1431,1498,1582
795,873,947,1015,1083,1149,1214,1390,1534,1457
862,946,1022,1097,1171,1244,1317,1509,1668,1583
874,975,1064,1145,1232,1309,1577,1851,1944,2033
627,708,777,1288,1369,1445,1522,1594,1664,1752
1477,1569,1650,1730,1808,1888,1969,2049,2126,2201
963,1022,1095,1188,1263,1340,1424,1674,1579,1763
792,873,945,1016,1087,1508,1589,1660,1731,1802
997,1085,1162,1727,1819,1899,1976,2054,2129,2207
917,990,1059,1126,1191,1257,1323,1515,1437,1580
675,745,807,868,926,1125,1188,1264,1329,1402
670,721,776,830,880,931,982,1133,1071,1184
521,799,833,873,935,980,1029,1074,1118,1175
694,764,826,891,951,1010,1070,1247,1174,1309
781,836,892,948,1004,1058,1112,1165,1219,1284
514,566,742,773,820,853,901,933,977,1029
636,698,755,810,864,919,975,1130,1068,1184
560,614,658,875,917,950,980,1011,1041,1080
1036,1102,1160,1218,1276,1332,1387,1445,1502,1558
539,595,646,890,941,991,1041,1091,1140,1200
455,498,681,732,818,870,919,968,1016,1075
675,732,783,834,883,933,982,1175,1068,1117
482,530,581,865,916,967,1016,1066,1115,1174
589,655,716,776,837,899,1072,1125,1176,1237
531,717,749,780,810,840,869,904,933,962
528,565,596,749,780,810,840,870,898,935
448,485,516,546,576,703,734,765,794,832
452,491,522,553,684,716,746,776,806,844
578,637,692,744,795,844,1021,1072,1122,1184
426,478,523,572,754,807,862,915,978,1042
440,487,690,723,771,812,863,909,958,1012
587,638,683,736,769,801,831,922,885,953
518,563,602,652,701,750,799,1002,894,945
584,650,716,779,839,901,1106,1166,1224,1285
464,509,720,769,813,857,900,944,984,1040
511,578,636,688,977,1031,1084,1138,1194,1266
378,416,446,624,655,686,716,746,776,813
644,684,717,751,807,855,906,959,996,1036
682,768,838,909,980,1049,1279,1354,1441,1525
661,734,800,1179,1245,1314,1381,1454,1529,1603
647,713,981,1026,1070,1113,1156,1199,1248,1338
823,892,965,1031,1101,1167,1237,1425,1574,1490
677,753,821,891,1295,1364,1441,1509,1573,1737
813,895,972,1044,1117,1189,1445,1521,1598,1700
543,595,841,887,929,972,1015,1056,1098,1150
794,882,954,1035,1121,1202,1279,1591,1428,1499
605,672,735,796,1059,1103,1145,1187,1228,1280
563,614,946,1011,1072,1132,1192,1253,1387,1477
785,862,939,1014,1084,1159,1421,1496,1567,1656
953,1030,1100,1168,1238,1308,1376,1581,1733,1652
899,976,1049,1123,1199,1268,1341,1540,1610,1677
793,888,973,1057,1139,1222,1493,1576,1651,1741
842,925,993,1057,1123,1346,1410,1469,1532,1595
789,877,956,1035,1110,1532,1616,1694,1767,1838
673,765,1281,1370,1450,1525,1600,1676,1750,1841
797,878,955,1031,1102,1171,1441,1514,1590,1678
803,888,967,1044,1119,1194,1268,1468,1633,1546
826,895,957,1018,1090,1160,1239,1416,1553,1481
490,539,583,624,864,907,949,991,1032,1084
481,532,575,818,861,902,943,984,1024,1076
508,577,639,1058,1120,1181,1242,1318,1392,1478
809,902,983,1063,1144,1235,1495,1578,1657,1749
529,591,880,950,1023,1088,1155,1216,1285,1366
776,845,916,979,1040,1101,1163,1347,1270,1408
566,615,854,898,941,982,1024,1066,1107,1159
891,966,1033,1099,1165,1230,1361,1446,1516,1583
748,826,891,954,1018,1079,1292,1514,1602,1687
856,933,1004,1072,1144,1219,1494,1571,1644,1733
1048,1128,1199,1269,1338,1406,1476,1688,1611,1759
703,787,853,927,999,1071,1143,1330,1404,1476
751,823,896,968,1040,1113,1186,1373,1533,1448
796,877,953,1030,1100,1178,1249,1442,1617,1520
562,640,710,1119,1199,1278,1364,1454,1540,1625
512,586,1006,1075,1139,1201,1267,1349,1415,1487
