Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
574,681,631,731,787,512,563,613,709,662
781,876,831,920,970,695,757,812,922,865
445,534,484,584,635,679,755,816,940,879
432,507,468,545,599,480,516,575,604,635
586,712,660,762,809,491,553,604,706,651
664,755,713,797,844,526,730,786,884,836
459,561,513,610,669,456,499,553,672,609
877,993,940,1052,1105,698,757,808,903,856
240,400,369,430,463,477,521,559,664,608
255,412,381,442,475,403,442,483,546,600
478,590,537,642,701,489,548,631,698,756
612,752,679,802,844,389,581,659,828,741
383,472,550,581,615,508,571,634,766,691
918,1013,969,1054,1094,632,684,727,808,767
1005,1111,1063,1159,1204,947,1008,1063,1160,1111
280,522,467,573,631,465,502,533,631,588
547,682,596,763,855,430,603,658,726,697
488,594,545,651,702,516,597,631,693,664
528,641,585,691,747,426,465,510,614,561
517,621,570,741,840,570,644,712,852,784
1294,1395,1349,1440,1485,1132,1186,1233,1323,1278
1422,1538,1478,1593,1643,1362,1427,1478,1577,1527
453,563,514,597,634,498,560,617,743,683
493,614,559,650,689,325,568,627,753,685
459,569,519,623,672,364,582,648,771,711
291,584,526,635,690,437,508,564,685,626
784,937,857,993,1073,549,633,723,872,805
3716,3821,3782,3861,3901,2561,2611,2650,2727,2689
1271,1356,1316,1394,1431,1012,1061,1100,1176,1139
1453,1558,1511,1618,1663,1128,1190,1239,1338,1289
1330,1437,1387,1487,1535,1106,1164,1215,1311,1264
1459,1566,1516,1616,1664,1144,1204,1255,1353,1305
521,636,582,688,751,602,656,708,812,760
584,692,641,745,792,613,671,724,829,781
1742,2134,1946,2315,2508,1559,1755,1941,2292,2110
4719,5322,5041,5891,6231,3565,3753,3915,4217,4069
1296,1657,1473,1821,1958,1264,1957,2116,2456,2270
1553,1881,1731,2019,2185,1753,1982,2170,2554,2358
1405,1877,1653,2115,2337,1697,1883,2064,2443,2275
1395,1807,1623,1991,2205,1656,1819,2047,2462,2259
2015,2267,2157,2380,2501,2571,2702,2810,3033,2923
747,865,989,1047,1110,826,908,1164,1364,1260
625,752,692,816,885,503,567,629,739,806
479,694,632,751,812,590,648,707,827,764
528,652,593,708,769,540,599,655,774,711
447,571,511,679,746,490,558,618,739,674
518,779,721,842,904,504,568,625,733,796
586,715,654,782,842,596,664,725,860,797
535,657,597,765,831,619,685,742,868,803
476,553,517,616,654,508,550,585,647,687
533,652,592,725,789,504,569,630,764,694
555,637,596,739,802,508,581,637,752,693
517,635,578,742,807,508,697,754,880,814
317,566,528,600,649,595,671,744,880,812
635,746,693,800,844,539,611,684,820,755
484,606,556,671,709,488,547,602,707,650
556,686,620,793,865,641,707,772,893,830
638,757,697,817,888,552,620,680,780,847
531,670,598,732,794,623,697,757,882,822
