Client_0,Client_1,Client_2,Client_3,Client_4
950,1045,1126,1279,1372
1141,1278,1591,1729,1842
1576,1841,2055,2264,2500
3530,4665,5850,6943,9698
714,794,854,939,1009
1792,1961,2118,2292,2485
1061,1931,2116,2307,2515
1643,1815,1972,2144,2336
1700,1877,2055,2229,2406
1645,1855,2054,2237,2434
1843,2077,2277,2469,2682
1100,1985,2198,2390,2600
1812,1999,2175,2383,2606
1731,1900,2056,2230,2429
1754,1926,2080,2253,2446
1118,1947,2118,2290,2483
1645,1828,2002,2173,2366
1382,1570,1736,1893,2105
598,669,717,825,894
1479,1603,1711,1819,1937
1116,1236,1513,1633,1733
1169,1290,1566,1683,1786
1204,1327,1600,1772,1876
1204,1330,1632,1740,1862
1259,1383,1658,1765,1878
1089,1468,1580,1697,1801
1335,1536,1896,2069,2248
1629,1832,2007,2174,2374
1184,1308,1587,1745,1883
1200,1348,1650,1785,1935
1170,1319,1626,1756,1903
1248,1400,1705,1843,1987
1216,1366,1646,1772,1957
1329,1476,1609,1738,1924
1216,1341,1624,1745,1846
1262,1385,1656,1762,1878
1103,1195,1271,1408,1491
1502,1673,1867,2055,2259
1249,1411,1744,1958,2190
1055,1472,1633,1753,1882
1069,1192,1565,1750,1878
1162,1314,1714,1875,2011
1061,1572,1715,1861,2031
1137,1538,1651,1756,1896
1160,1305,1635,1760,1868
1165,1291,1646,1779,1886
1156,1308,1610,1717,1828
1069,1189,1467,1574,1690
1146,1518,1630,1744,1893
1274,1403,1697,1832,1933
1559,1776,1985,2193,2412
1217,1424,1785,1976,2117
1189,1400,1742,1898,2067
1257,1406,1542,1711,1898
1216,1392,1743,1913,2096
1226,1417,1781,1969,2109
1371,1535,1708,1893,2052
1187,1379,1730,1871,2072
1178,1373,1722,1892,2105
1207,1353,1790,1971,2164
1196,1381,1812,1977,2122
1424,1638,1775,1906,2095
1304,1462,1769,1921,2088
731,813,888,1022,1124
634,699,750,855,916
1364,1497,1616,1729,1855
1088,1497,1616,1730,1856
1186,1480,1600,1703,1817
1212,1335,1607,1725,1827
1200,1574,1687,1856,2054
1152,1315,1664,1814,1969
1207,1368,1699,1870,2023
1229,1551,1671,1782,1963
1126,1252,1601,1761,1949
