Client_0,Client_0,Client_0,Client_0,Client_0
1160,1144,1194,886,918
788,730,1048,583,1022
590,598,823,428,676
1021,967,547,758,554
909,953,829,705,844
508,474,858,385,882
1289,1072,492,1057,400
1236,1102,1108,1002,970
1194,975,1072,920,1036
483,545,1228,327,1109
654,546,581,381,380
875,859,686,1065,447
1175,983,1074,1094,990
1113,945,1253,807,1055
1215,1077,1212,1147,1024
1407,1257,1041,875,975
1364,1310,1150,1086,1143
1027,1105,1276,1137,1147
1181,1400,1207,1038,1218
1175,1418,1315,1029,1113
1359,1424,1246,1122,1127
1202,1262,1065,940,1210
1095,1341,1410,1081,1343
1312,1434,1263,965,1376
1320,1464,1265,1017,1447
1385,1333,1193,1094,1291
1343,1134,1156,766,1232
764,737,1255,620,1051
1330,1489,831,1161,690
1313,1353,1377,1164,1206
1213,1300,1420,888,1472
1153,1215,1332,1076,1409
1319,1167,1293,1019,1405
882,961,890,730,1329
1454,1461,873,1372,906
1218,1257,1422,1072,1580
1178,1320,1276,989,1402
1362,1502,1118,1153,1182
1513,1490,1499,1384,1396
1432,1448,1516,1429,1449
1125,1492,1249,1453,1811
1117,1791,1257,1442,1352
1687,1728,1664,1619,1712
1440,1884,1414,1639,1366
1563,1225,1637,1596,1595
1754,1585,1629,1576,1702
579,551,1518,510,1104
1283,1436,543,1437,589
1578,1578,1559,1507,1631
1419,1602,1508,1505,1371
1374,1397,1270,1758,1550
1485,1483,1613,1388,1626
1314,1390,1424,1344,1311
529,628,1483,400,1442
1300,1306,587,1463,553
774,1106,1469,1089,1448
1362,914,1099,1413,1163
957,1585,1332,1756,1356
1544,1143,1783,1538,1787
1829,1793,1497,1833,1551
476,578,1503,385,1445
1111,860,494,1003,537
1571,1647,1026,1570,1099
1496,1290,1480,1458,1437
1464,1413,1423,1295,1271
1659,1169,1278,1582,1252
1534,1418,1505,1502,1609
1171,1641,1590,1633,1538
1523,1728,1633,1660,1425
1662,1183,1257,1475,1596
1310,1218,1466,1415,1603
1413,1364,1400,1344,1244
1547,1282,1322,1410,1171
1382,1627,1435,1495,1232
1152,1439,1426,1464,1238
1422,1376,1364,1574,1308
1426,1505,1402,1668,1431
1274,1356,1452,1422,1326
1234,1448,1324,1366,1179
1380,1516,1369,1451,1334
1369,1515,1398,1549,1445
1460,1553,1545,1564,1118
1389,1381,1557,1466,1451
1406,1119,1393,1198,1357
1631,1425,1314,1585,1430
757,818,1187,754,1502
1544,1310,681,1385,720
1357,1155,1385,1399,1392
1611,1228,1345,1368,1375
1237,1374,1503,1339,1470
1289,1458,1497,1398,1174
1264,1406,1559,1288,1395
1258,1428,1483,1264,1493
1361,1441,1483,1352,1506
1356,1366,1438,1398,1562
1399,1914,1189,1835,1346
1306,1405,1407,1438,1297
1459,1423,890,1018,1365
1639,1456,1501,1586,1282
1361,1389,1533,1474,1536
1479,1481,1345,1628,1526
1466,1252,1156,1256,1633
1393,1478,1547,1546,1637
1337,1412,1339,1261,1336
1251,1482,1506,1433,1566
1409,1573,1249,1499,1353
1117,1220,1385,1314,1057
1349,1274,1381,1507,1277
1134,1036,1546,1169,1446
1076,908,1202,1060,1113
1385,1573,1131,1738,976
728,715,1696,749,1268
1611,1685,651,1730,666
1649,1395,1443,1509,1528
1191,1422,1587,1623,1453
1497,1629,1578,1437,1422
1219,1697,1711,1512,1613
1854,1473,1557,1677,1686
1850,1692,1609,1566,1772
1851,1579,1481,1502,1644
1660,1467,1649,1329,1931
1446,1172,1555,1594,1269
1346,1575,1469,1639,1634
1655,1718,1516,1058,1723
1840,1656,2250,945,1512
1414,1369,1711,1551,1579
1786,1941,1283,1646,1566
1590,1543,1876,1018,1757
1726,1448,1610,1479,1471
1328,1595,1741,1530,1596
629,784,1724,844,1653
1242,1451,841,1436,813
1236,1309,1586,1384,1504
1552,1654,1397,1464,1458
1601,1426,1734,1906,1650
1536,1557,1831,1428,1686
1263,1434,1592,1377,1401
1426,1551,1520,1518,1372
1410,1596,1641,1534,1471
1204,1417,1527,1542,1221
1555,1654,1629,1173,1440
1536,1665,1490,1587,1322
1572,1424,1377,1499,1461
1489,1383,1359,1449,1371
1342,1104,1549,1316,1294
1155,1370,1413,1432,1259
1288,1496,1252,1607,1361
1330,1569,1460,1350,1221
1387,1584,1523,1033,1497
1345,1721,1444,1538,1552
2150,1608,1403,1379,1630
1696,1646,1862,1595,1706
1567,1487,1468,1199,1354
1930,1910,1235,1379,1559
1915,1860,1459,2004,1620
1859,1549,1720,1748,1594
1673,1887,1358,1958,1386
1519,1619,1807,1703,1643
1490,1432,1237,1340,1590
1715,1801,1284,1759,1557
1399,1504,1931,1449,1625
2456,1512,1339,3946,977
607,617,2327,585,2923
1227,1079,577,1240,543
1315,1606,1066,1454,1169
1629,1510,1442,1716,1419
1481,1469,1602,1393,1522
1530,1554,1606,1124,1611
1468,1463,1401,1327,1440
1335,1496,1403,1276,1326
1390,1180,1402,1236,1322
1690,1646,1344,1536,1227
1552,1385,1407,1158,1186
1547,1377,1226,1301,1365
1647,1214,1474,1567,1557
1392,1331,1209,1485,1287
1420,1285,1576,1463,1440
1336,1438,1334,1362,1552
1497,1527,1232,1760,1503
1368,1522,1575,1558,1638
1423,1280,1011,1534,1606
1365,1244,1404,1549,1480
1147,1387,1390,1463,1474
1181,1444,1543,1559,1559
