Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
763,1346,1396,1443,1493,1541,1840,1889,1938,1987
616,20827,20891,20947,21370,21438,21509,21577,21645,21714
576,1008,1065,1124,1603,1663,1721,1781,1840,1898
540,20923,20980,21038,21102,21164,21703,21767,21831,21901
741,1355,1407,1456,1506,1555,1879,1934,1987,2040
618,21324,21391,21447,21507,21560,21612,21663,21716,21777
2013,2080,2137,2192,2252,2309,2364,2416,2485,2541
509,20833,20905,20980,21046,21113,21647,21710,21773,21836
649,1251,1310,1366,1423,1484,2005,2074,2137,2204
649,20707,21009,21073,21137,21198,21261,21325,21391,21449
510,838,1387,1440,1496,1553,1611,1670,1728,1786
688,20648,20688,20727,21031,21069,21107,21144,21183,21221
456,784,819,852,1118,1152,1184,1217,1249,1281
691,20943,21007,21065,21107,21148,21189,21251,21321,21381
494,1336,1401,1470,1545,1602,1659,1718,1773,1833
441,21404,21471,21537,21597,21656,21713,21771,21830,21895
551,1887,1946,2004,2063,2122,2174,2227,2281,2329
571,20929,20988,21047,21122,21240,21327,21793,21445,21493
720,1397,1440,1481,1522,1563,1605,1785,1692,1735
532,20650,20938,21000,21072,21141,21209,21278,21346,21405
495,787,1375,1427,1476,1526,1576,1630,1683,1715
481,21482,21537,21589,21640,21690,21740,21790,21840,21893
1315,1853,1901,1945,1989,2033,2077,2122,2169,2213
662,20688,20740,20790,20840,20888,20928,21356,21418,21478
499,924,971,1023,1068,1119,1171,1412,1464,1517
503,22026,22092,22161,22226,22287,22351,22415,22476,22538
2759,2834,2897,2960,3022,3084,3144,3205,3265,3325
505,21089,21150,21208,21270,21330,21417,21504,21585,21663
919,1655,1708,1758,1814,1863,1913,1964,2017,2075
929,20606,20637,20883,20917,20950,20983,21018,21052,21088
442,702,733,1007,1037,1066,1095,1149,1205,1263
400,20674,20725,20805,20880,21451,21533,21612,21691,21770
516,1148,1202,1253,1304,1764,1817,1868,1918,1968
541,22103,22218,22327,22436,22889,23024,23155,23350,23482
1780,2396,2505,2612,3461,3572,3679,3783,3889,3995
2624,23538,23701,23905,24105,24306,24462,24620,24826,25027
3152,5043,5184,5319,5542,5696,5865,6113,6373,6575
1497,21827,22426,22643,22846,23015,23192,23363,23546,23731
1419,2074,3737,3911,4068,4227,4384,4555,4733,4904
3040,21997,22196,22351,22487,22630,22786,24358,24542,24716
1611,3139,3327,3492,3650,3831,4003,5043,5251,5436
1777,22361,22579,22687,22774,22875,22961,23712,23030,23112
1974,3047,3127,3208,3298,3384,3471,3858,3670,3757
514,21339,21462,21573,21680,21778,21884,22068,22136,21990
1155,2149,2210,2258,2300,2340,2389,2557,2442,2496
515,20690,20725,20759,20793,20828,20861,21105,21152,20895
552,835,865,894,923,950,978,1165,1202,1123
492,20641,20880,20913,20947,20981,21033,21085,21150,21214
457,709,1120,1150,1194,1240,1271,1300,1341,1380
694,21015,21074,21130,21190,21251,21760,21818,21878,21938
770,1363,1412,1459,1505,1551,1845,1894,1941,1988
1792,22610,22792,22968,23140,23313,25080,25283,25477,25656
2141,4029,4210,4397,4559,4720,5660,5820,6007,6186
1877,22468,22699,22930,23162,23414,25091,25320,25517,25662
1939,3826,4068,4249,4444,4632,5547,5734,5938,6097
2154,22230,22366,22496,22622,22756,22882,23007,23130,23257
1863,3183,3294,3444,3557,3660,3766,3870,3976,4084
2117,23385,23602,23801,23995,24192,24381,24557,24730,24900
2914,4899,5053,5213,5370,5549,5938,6212,6488,6768
1850,21748,21856,22859,23059,23267,23489,23701,23915,24116
1399,2253,2443,4140,4308,4480,4659,4832,5012,5191
1604,22932,23090,23281,23448,23607,23747,23886,24025,24164
2604,4146,4282,4384,4477,4570,4666,4760,4857,4956
788,21425,21513,21601,21682,21754,21834,21917,22001,22090
1218,2059,2126,2188,2252,2316,2382,2447,2512,2579
693,20971,21017,21060,21104,21146,21189,21231,21276,21320
536,1214,1253,1291,1328,1365,1402,1439,1476,1513
675,21638,21714,21787,21860,21931,22001,22072,22146,22216
1442,2183,2244,2304,2362,2423,2489,2551,2610,2669
627,20930,21001,21479,21565,21644,21722,21797,21875,21954
731,1232,1299,1934,2004,2069,2138,2204,2276,2352
707,21055,21121,21183,21247,21318,21955,22028,22095,22161
817,1517,1584,1645,1703,1765,2109,2170,2231,2291
790,20837,20902,20973,21047,21460,21539,21618,21699,21781
637,1078,1140,1207,1275,1759,1831,1899,1966,2023
718,21052,21117,21182,21247,21311,21379,21445,21514,21581
459,1466,1527,1590,1649,1706,1762,1819,1874,1929
648,21025,21091,21154,21216,21277,21339,21402,21465,21527
517,1478,1535,1592,1648,1703,1758,1813,1869,1924
1390,22851,23046,23204,23393,23572,23783,25271,24008,24186
2465,4183,4339,4489,4630,4782,4934,5573,5244,5396
1151,24844,25240,25391,25563,25726,25925,26127,26328,26532
3745,6565,6730,6873,7044,7201,7377,7534,7678,7818
3054,22190,22327,22445,22556,22670,23797,23929,24065,24203
1794,3108,3218,3319,3418,3517,4173,4286,4391,4489
1622,21043,21116,21188,21259,21332,21403,22029,22100,22172
817,1500,1565,1629,1692,1756,1819,2109,2174,2238
1001,21010,21053,21098,21141,21182,21224,21266,21308,21351
547,1206,1242,1278,1314,1350,1385,1421,1457,1492
1160,20977,21021,21063,21105,21148,21190,21234,21276,21320
523,1187,1225,1261,1297,1333,1369,1405,1440,1476
533,20889,20934,20977,21019,21062,21103,21147,21188,21229
490,1149,1187,1224,1259,1294,1330,1364,1400,1435
785,22134,22260,22374,22489,22604,22703,22820,22939,23051
1878,3056,3158,3260,3361,3466,3562,3663,3763,3864
1003,21235,21335,22028,22157,22282,22415,22529,22651,22762
982,1705,1808,2762,2847,2939,3027,3113,3196,3287
1139,21346,21482,21590,21694,21799,22652,22760,22868,22974
1069,2052,2147,2236,2322,2421,3035,3163,3263,3362
1003,21400,21513,21611,21720,21835,21941,22050,22162,22275
1160,2281,2377,2474,2572,2667,2766,2864,2958,3054
1690,20990,21625,21744,21880,22014,22132,22254,22360,22468
736,1413,2449,2535,2615,2694,2773,2853,2934,3015
991,21448,21540,21628,21721,21822,22699,22801,22904,23008
1132,2116,2203,2283,2363,2443,2950,3034,3113,3191
899,22433,22543,22654,22759,22868,22976,23106,23217,23324
2163,3293,3391,3496,3598,3701,3804,3921,4026,4132
968,21261,21328,21392,21457,21521,21584,21647,21709,21773
697,1688,1743,1797,1850,1904,1957,2010,2063,2117
1036,21115,21224,21327,21428,21531,22219,22311,22402,22492
875,1643,1734,1823,1913,1997,2453,2534,2615,2696
1251,21138,21222,21302,21403,21504,21604,22458,22537,21848
868,1760,1853,1943,2029,2109,2190,2567,2657,2460
973,21323,21407,21509,21610,21710,21811,21891,21993,22094
1063,2038,2130,2219,2309,2398,2486,2574,2663,2777
830,21976,22092,22188,22288,22379,22473,22566,22677,22772
3247,3371,3467,3566,3660,3755,3845,3934,4029,4122
1059,21523,21651,21786,21902,22020,22132,22246,22369,22495
1262,2492,2599,2707,2808,2914,3020,3124,3227,3331
944,21231,21305,21371,21434,21497,21560,21622,21685,21748
973,1655,1710,1762,1814,1868,1941,1998,2051,2104
1726,21383,21488,21590,21693,21817,21926,22749,22841,22173
1136,2112,2202,2283,2362,2441,2519,2879,2970,2772
1657,21426,21545,21636,21752,21863,21969,22962,22165,22282
1176,2273,2374,2468,2557,2647,2738,3108,2930,3014
1640,21274,21345,21410,21475,21539,21603,21667,21730,21797
1004,1690,1744,1796,1847,1898,1951,2004,2056,2109
973,21346,21448,21543,21634,21727,21835,22597,22667,22732
1028,2025,2104,2189,2248,2304,2358,2625,2681,2736
912,21163,21734,21866,21991,22112,22231,22323,22453,22585
917,1501,2602,2710,2815,2916,3022,3128,3235,3338
733,22123,22255,22388,22521,22638,22768,22878,22979,23100
1877,3100,3213,3321,3412,3512,3616,3720,3824,3926
997,22514,22611,22710,22809,22904,23000,23096,23198,23296
2244,3257,3343,3432,3523,3607,3691,3778,3864,3963
840,21133,21235,21342,21445,21549,22558,22680,22807,22921
