Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
4420,5193,6257,5831,7543,7354,7191,7002,6814,6576,3415,3841,4054,4266,4990,5685,5471,5267,4762,4510,4010,4564,4273,4865,5429,5230,5056,6207,6043,5790,3369,3633,4260,3849,4495,4911,4707,5311,5059,5202,7848,8077,8295,8465,8697,8913,9075,9240,9402,9564
2058,2223,2495,2334,3675,3135,2973,2769,3495,3331,7378,7593,8105,7752,7921,8878,8726,8565,8404,8248,1783,1922,2107,2271,3377,3209,3035,2848,2673,2489,8162,8393,8559,9194,9415,9846,9663,10373,10208,10025,4118,4304,4475,4635,4822,4985,5136,5298,5466,5623
2295,2514,3238,3040,4081,3885,3684,3487,4857,4586,2218,2409,2865,3075,4289,4134,3967,3754,3414,3256,1800,2234,2103,2405,3262,3093,2945,3446,2788,2613,3293,3454,3561,3657,3843,4183,4030,4622,4468,4327,3843,4052,4190,4350,4477,5163,4607,4738,4869,5010
1370,1521,2716,2319,4064,3550,3388,3195,3060,2925,2214,2532,2730,2903,4558,4370,4148,3476,3290,3106,1344,2359,2076,2837,3461,3201,3077,4029,3885,3746,4118,4316,4492,4645,4806,5100,4997,5377,5286,5192,2285,2452,2589,2949,3101,3238,3372,3529,3674,3808
1297,1406,1712,1555,2386,2282,2192,2052,1949,1797,2352,2571,2728,2871,3188,3962,3814,3682,3529,3001,909,1655,1521,1761,2068,1963,1859,2364,2276,2165,3027,3156,3429,3275,3532,3737,3624,4049,3962,3848,2257,2363,2469,2564,2684,2786,2888,2988,3088,3188
1279,1415,1633,1517,2292,2173,2058,1935,3107,2607,1491,1600,1725,1823,2485,2401,2305,2194,2084,1964,1037,1237,1156,1361,1845,2100,1981,1733,1615,1492,1755,1884,2000,2112,2227,2514,2421,2713,2613,2830,2029,2172,2313,2423,2529,3009,3134,2663,2773,2886
2399,2588,3079,2794,4759,4559,4302,4065,3729,3432,2025,2153,2288,2406,3009,3454,3343,3210,2818,2511,1986,2372,2194,2554,3848,3606,3387,3196,3001,2752,2559,2715,2881,3014,3142,3326,3236,3424,3655,3549,4762,4965,5116,5270,5445,5912,5599,5744,6061,6200
2620,3090,4515,4318,5569,5404,4889,4684,5253,5086,2680,2937,3135,3640,4936,5662,5429,4703,4506,4277,1968,2316,2131,2493,3422,3289,2905,3603,3102,2722,3731,4004,4222,4444,4662,5350,5130,4883,5779,5579,4222,4437,4615,4795,4982,5138,5306,5479,5651,5817
2550,2748,3088,2926,4576,4409,4172,3985,3759,3272,1781,2443,2660,2858,4080,4781,4622,4387,3220,3043,1968,2739,2534,2954,3803,3612,3413,4554,4321,3170,4527,4788,5000,5202,5390,5736,5548,6192,6056,5898,3952,4149,4335,4510,4649,4942,5203,5395,5663,4767
1748,1955,2333,2147,3471,3304,2916,2739,2539,3117,2678,2864,3665,3870,4500,5018,4845,4681,4290,4058,2694,3804,2891,4021,5981,4379,4203,5240,4770,4581,4142,4364,4528,4737,4936,5452,5169,5951,5839,5660,3503,3709,3909,4148,4339,4573,4880,5096,5246,5409
