Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
295,603021,12955,499407,383,675366,2238,517656,403,360533
249,592967,18147,489291,10976,665320,4039,507661,314,351873
822,582907,6849,474685,1012,655252,5247,497615,379,345354
2684,572737,23241,464637,10928,645001,65248,487593,306,333400
1103,562680,51721,454596,1026,634910,55320,477580,79370,323354
71188,551996,41789,444558,73577,624742,45358,467574,69452,313314
64227,541974,32955,434518,63998,614697,36841,457567,120610,234399
1601,470246,21577,423037,2631,541608,26926,447595,112865,224348
110736,460189,76067,392732,110315,531528,75402,412796,113296,215665
102310,450129,66180,382699,109422,521447,65419,402795,4495,109197
9789,339517,67846,372652,4843,410442,65120,390388,16347,99105
4375,329219,2523,307243,6284,400323,2241,327489,4933,86453
6035,317565,47886,297206,6573,390196,47188,317482,25277,76402
5023,307489,38047,295106,9979,380128,37813,307481,49676,61491
6069,297424,1693,247908,56011,370074,871,260297,41734,51563
363,283429,58260,237910,46860,360021,57961,250533,34674,41539
29703,274354,48725,227925,37215,349970,48937,240516,75510,75677
21769,264179,1583,170134,37963,339924,1702,190173,65540,65648
1730,235740,57422,159752,2629,304177,57590,180254,66211,66335
65602,225713,47754,149714,65758,294133,47934,170284,3308,3410
53524,213394,582,92928,55905,290959,685,113180,47612,47685
57265,150439,70127,82914,2383,225617,70230,103181,37769,37823
47782,202877,60319,72920,47453,215576,70364,93170,694,802
37809,192834,754,3185,37844,205526,757,23497,57976,58065
68433,145708,668,11781,520,158325,11353,13470,48958,49080
58635,135769,1377,1860,58562,148291,1359,3462,1291,1389
59306,125806,801,11791,48651,138211,11775,11851,56806,56885
1585,67861,1579,1863,1371,80262,2141,2244,47694,47783
57658,58597,497,11098,57627,70205,10591,10675,451,523
48443,48570,1105,1181,47858,60151,720,943,70003,70133
411,80318,774,10791,494,2955,10768,10860,60435,60529
70110,70305,824,742,69981,70601,806,877,693,795
60623,70850,883,11882,60685,60773,11356,11436,803,921
802,1026,1676,1968,450,669,1392,1452,1773,1892
908,11550,530,10775,774,884,10746,10831,779,872
1365,1819,970,826,581,737,803,876,1785,1888
776,11247,814,11496,824,915,11037,11125,535,623
968,1550,1287,1470,866,1433,1343,1448,1548,1705
637,11241,686,10932,550,646,11321,11394,768,908
989,1306,747,899,987,1178,1350,1735,806,891
776,10881,927,11161,761,870,10914,11067,746,840
679,881,932,1125,626,726,889,1040,1785,1896
634,11544,811,10966,840,998,10639,10844,707,796
995,1773,760,951,1708,1795,839,918,908,998
611,11102,614,10968,729,849,11417,11514,668,772
842,1102,772,971,693,797,1510,1598,1501,1584
803,11545,820,11087,1322,1430,10545,10717,796,888
1324,1526,868,1092,1490,1596,838,919,920,1063
900,10934,669,10986,909,1007,10743,10813,1091,1185
739,889,1003,1133,1583,1671,861,933,1015,1105
924,11065,1555,10960,1095,1198,10919,11020,631,730
839,1071,725,1065,799,980,1088,1168,935,1024
619,11029,848,11350,670,783,11097,11309,666,728
815,1022,1172,1294,822,922,1111,1303,884,987
652,11056,1757,11986,551,757,11737,11953,926,1103
796,988,2549,1977,789,892,1749,1943,1010,1151
605,11053,1153,12401,802,908,12499,12579,680,761
853,1044,2196,3007,938,1039,3040,3119,948,1042
654,11171,709,11201,684,796,10889,11121,1182,1290
