Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
9103,10482,10636,10776,10992,2058,2312,2543,2793,3104,3098,5481,5280,5090,3983,1271,2952,2771,2568,4126,9038,9304,15709,15477,15025,5796,6081,6518,6316,6707,4504,4748,4948,5136,5310,5584,5818,5992,6173,6334,2932,4713,8656,8406,8058,3434,7005,24430,7185,7365
5636,5856,8502,8636,8797,6852,7732,9404,9872,10289,3944,4498,4399,4289,4196,9303,22780,23187,22998,23396,13380,14795,15834,15454,15082,12612,12848,16882,16486,17439,15049,15307,15506,15696,15881,3667,3787,3902,4027,4158,2134,21607,5597,5101,4993,3523,3886,6133,4339,6006
1217,1315,1395,1657,1766,770,863,1594,1700,1764,577,899,781,705,641,2315,5194,4803,3537,5511,4446,4652,5422,5177,4862,4599,4857,5316,5107,6079,2402,2851,3169,4544,4768,1078,1145,1219,1293,1376,1274,1412,1587,1528,1467,712,991,20637,1084,1262
661,727,789,841,896,471,534,596,839,960,2353,2615,2557,2498,2430,2413,23447,23194,22963,23688,3847,4110,4902,4696,4462,4606,4973,6058,5819,6254,3880,4121,4668,4431,4927,1617,1745,1862,1978,2079,1387,21717,1596,1542,1471,413,474,658,593,712
576,683,755,813,891,1345,1462,1593,1653,1523,2003,2345,2281,2174,2118,2224,4935,4008,3816,6027,6729,7151,8387,7861,7472,6652,8766,9313,9075,9546,4438,5114,5801,5434,6256,1854,1923,1983,2050,2123,1559,1742,1862,1790,1679,1920,1989,20839,2048,2111
831,892,944,997,1064,543,724,792,854,941,1032,1260,1203,1148,1093,2001,25938,25792,24608,26085,2431,4119,5380,5188,4306,5811,5985,6792,6129,6980,2065,2345,3997,4345,4783,845,968,1051,1124,1194,589,20743,791,725,665,657,938,881,1001,1103
713,768,816,863,921,575,739,805,861,921,1118,1542,1479,1412,1344,7041,13525,8101,7989,14008,1918,2784,3136,2990,2887,3252,3448,3727,3614,4005,1172,2110,2449,2679,2896,845,1023,1100,1174,1237,593,804,849,751,702,679,882,21011,953,1012
611,667,715,762,821,483,557,620,681,749,1150,1408,1341,1276,1210,826,20719,20670,20623,20765,560,633,841,769,704,1114,1194,1352,1277,1449,661,751,838,925,1021,741,796,944,999,1054,870,20749,1038,1470,1575,758,844,995,1058,1125
407,575,649,728,783,856,941,1021,1093,1169,1270,1508,1448,1394,1334,413,829,783,737,874,926,985,1164,1098,1042,666,778,878,1075,992,2571,2717,3024,2868,3141,977,1060,1121,1185,1260,586,783,897,838,716,956,1027,20978,1089,1156
585,666,722,789,862,712,774,829,876,997,638,850,792,744,695,413,20617,20728,20676,20829,467,531,744,668,598,1457,1555,1649,1839,1748,579,662,831,750,929,1184,1245,1305,1365,1434,551,75962,715,662,612,761,828,1009,940,1061
347,597,638,673,708,680,733,785,846,899,55755,56157,56088,56029,55956,453,680,828,783,872,659,763,866,1058,964,612,669,995,730,1058,479,533,584,637,697,1086,1144,1197,1256,1307,55762,56025,56226,56149,56085,442,499,57807,565,624
40100,40188,40256,40315,40373,37427,37508,37585,37665,37726,37352,37648,37577,37508,37439,541,20845,20798,20748,20892,492,566,775,701,634,680,746,858,801,1004,483,547,606,664,727,37239,37318,37385,37496,37614,38485,38770,38661,38608,38548,37627,37798,37867,37925,37995
21958,22217,22410,22484,22545,19543,19619,19671,19723,19782,809,1088,1019,957,888,585,938,881,837,975,526,595,795,722,658,930,998,1114,1059,1161,467,522,570,617,674,19040,18566,18654,18739,18808,18631,18902,18848,18796,18744,18845,18925,38972,18983,19040
1067,1486,1549,1606,1673,1908,1979,2038,2092,2146,928,1740,2132,1175,1060,805,20700,20645,20766,20926,488,557,755,682,621,1053,1123,1249,1185,1313,556,638,796,719,873,1685,1751,1816,1864,1912,22304,22372,22572,22497,22436,1589,1663,1790,1847,1917
906,1597,1670,1736,1789,1870,1938,1991,2046,2099,1085,1449,1384,1314,1232,475,777,729,908,961,337,378,488,449,414,449,512,787,581,854,449,515,577,637,699,1934,2012,2079,2143,2209,2548,2603,2760,2707,2655,2169,2238,21729,2294,2349
1233,1305,1366,1785,1865,1493,1580,1652,1724,1794,2144,2293,2444,2369,2230,473,60558,60495,60382,60627,53884,53976,54181,54115,54050,701,760,891,820,949,480,545,604,661,723,1547,1616,1669,1722,1773,22035,22106,22222,22170,22273,1512,1576,1814,1699,1751
1200,1277,1340,1402,1477,1807,1886,1957,2024,2086,1011,1148,1258,1196,1086,40190,40776,40720,40597,40836,35666,35744,35936,35873,35813,37184,37271,37630,37337,37693,37414,37501,37568,37630,37711,1902,1981,2039,2323,2424,2243,2286,2328,2439,2390,1948,2025,21657,2090,2216
1173,1243,1364,1305,1428,1711,1784,1842,1891,1946,1340,1544,1605,1484,1419,22006,41318,41248,41178,41385,654,819,1039,970,897,19282,19355,18882,19420,18958,19792,19865,19921,19979,20036,1447,1514,1578,1635,1696,21773,21834,21998,21940,21887,1411,1487,1753,1624,1688
1523,1598,1659,1717,1772,1493,1570,1631,1694,1757,1326,1463,1590,1531,1398,963,1457,1401,1340,1512,580,646,920,1020,762,1480,1554,1693,1624,1754,752,825,888,960,1036,1649,1714,1772,1833,1887,1955,2000,2130,2086,2045,1417,1490,21757,1557,1619
1365,1442,1504,1563,1972,1623,1693,1751,1803,1855,735,978,920,866,807,971,20763,20837,20947,21023,886,961,1162,1095,1026,1385,1609,1703,1875,1790,896,1567,1637,1697,1745,1841,1905,1961,2031,2098,21499,21579,21778,21724,21652,1537,1603,1828,1708,1766
852,925,1047,1107,1272,1072,1267,1326,1376,1427,825,1244,1179,1049,970,517,1009,959,1069,1123,872,1098,1314,1246,1176,1466,1538,1660,1600,1718,968,1075,1139,1192,1242,1394,1461,1517,1575,1625,1698,1728,1810,1783,1756,1187,1256,21800,1319,1379
948,1026,1082,1143,1201,1540,1626,1702,1771,1844,549,1060,1025,972,902,1559,20773,20967,20912,21081,1041,1192,1393,1332,1264,2244,2321,2535,2461,2596,1466,1596,1670,1734,1798,1591,1675,1738,1802,1863,21582,21642,21758,21702,21933,1569,1651,1767,1811,1859
952,1038,1113,1181,1248,1813,1930,2002,2063,2113,1489,2173,2103,1624,1564,586,935,1105,1053,1158,1061,1333,1564,1503,1432,1726,1812,1967,1886,2024,850,924,979,1035,1103,1488,1573,1650,1731,1800,1718,1779,1923,1877,1970,1515,1595,22034,1690,1760
998,1074,1227,1133,1299,2063,2128,2188,2241,2298,516,588,998,788,702,542,21099,21274,21213,21341,1531,1597,1769,1713,1653,1563,1635,1756,1694,1821,843,914,969,1016,1072,1825,1905,1975,2038,2097,22296,22358,22516,22461,22411,1735,1820,1968,2025,2082
1447,1527,2107,2309,2377,2470,2531,2580,2632,2705,1376,2052,2229,2171,2118,931,1425,1368,1313,1480,944,1015,1401,1343,1273,1839,1908,2024,1965,2080,597,672,740,981,1050,2193,2272,2332,2391,2447,2495,2540,2652,2598,2715,2561,2632,24954,2692,2751
2426,2494,2547,2601,2650,5098,5184,5250,5308,5370,512,1114,1049,975,746,804,20674,20931,21010,21149,1100,1165,1269,1321,1217,1277,1350,1415,1530,1475,473,783,856,917,984,4789,4873,4931,4990,5048,21599,21658,21757,21708,21877,4710,4797,5020,4910,4964
1328,1403,1463,1527,1588,1433,1499,1552,1600,1652,924,1049,1170,1115,984,479,952,1155,1095,1215,1121,1182,1345,1293,1233,1554,1632,1756,1687,1818,1236,1776,1847,1909,1968,1482,1561,1613,1671,1733,1721,1852,2005,1955,1903,1515,1607,21788,1681,1752
1169,1242,1299,1348,1717,1471,1546,1725,1609,1662,1449,1710,1648,1583,1524,1235,20870,20931,20988,21047,1303,1392,1529,1604,1464,1446,1516,1633,1577,1679,888,948,1005,1061,1114,1620,1692,1753,1815,1871,21939,22054,22160,22281,22233,1580,1644,1843,1742,1790
691,788,846,897,945,1778,1847,1900,1950,2015,731,1045,1165,1112,971,708,1129,1071,1013,1184,2346,2423,2601,2535,2480,1803,1879,1987,1936,2035,887,1070,1157,1288,1353,1763,1840,1902,1966,2027,2243,2286,2424,2375,2329,1514,1582,22180,1634,1686
1531,1598,1649,1696,1750,1914,2418,2473,2523,2571,1994,2781,2259,2128,2064,2131,22123,22242,22372,22461,4502,4627,4737,4932,4836,2487,2556,2666,2616,2729,893,1038,1244,1142,1339,2493,2554,2609,2667,2726,23117,23181,23292,23238,23448,1961,2034,2245,2139,2190
2141,2621,3046,3116,3859,3409,3477,3536,3595,3653,666,736,931,863,803,1449,3632,3770,4027,4133,690,770,851,1012,941,5319,5390,5518,5455,5573,2521,2629,2829,2730,2943,3230,3302,3361,3419,3483,3227,3277,3491,3443,3395,3279,3347,21799,3411,3475
1472,1534,1584,1634,1691,1695,1773,1828,1883,1937,1654,1905,1846,1785,1725,978,21261,21383,21323,21429,518,933,1137,1069,1001,1460,1536,1664,1602,1726,1386,1462,1527,1583,1644,1533,1606,1666,1733,1795,21743,21816,21975,21926,21871,1575,1659,1777,1738,1807
903,1004,1075,1141,1194,449,515,881,1019,1088,1143,1958,1901,1818,1571,1027,1499,1593,1550,1635,1103,1236,1369,1526,1450,1876,1942,2050,1996,2110,1258,1690,1765,1893,1969,1698,1767,1820,1869,1922,1945,1990,2145,2097,2044,1593,1664,22009,1725,1781
754,826,967,898,1024,1043,1121,1182,1512,1793,1192,1676,1614,1545,1329,879,21919,21867,21807,21972,1313,1428,1652,1583,1510,1607,1684,1805,1745,1868,944,1208,1278,1390,1460,1761,1846,1919,1991,2061,21548,21611,21685,21797,21743,1762,1833,2060,1947,2002
1718,1792,1857,1918,1989,1993,2057,2114,2170,2227,637,961,878,814,741,1634,1984,2095,2041,2202,1105,1286,1384,1566,1475,2038,2103,2220,2169,2267,1023,1097,1455,1524,1594,1763,1864,1957,2051,2144,1840,1890,1977,1934,2023,3728,3796,21603,5077,5175
1011,1091,1177,1298,1371,1448,1521,1571,1663,1728,1970,2345,2279,2207,2043,2672,21204,21174,21142,21233,1316,1413,1628,1564,1495,2952,3066,3197,3138,3254,2975,3056,3118,3179,3231,1321,1374,1430,1488,1556,22098,22165,22343,22284,22225,1378,1438,1556,1603,1655
1170,1246,1308,1367,1426,851,1273,1341,1408,1468,628,1048,977,907,820,916,1152,1227,1186,1285,1541,1632,1854,1781,1706,1682,1751,1871,1813,1927,834,906,969,1031,1298,1681,1753,1823,1887,1956,2266,2309,2448,2400,2354,1784,1853,21695,1913,1974
