Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
905,977,1041,1102,1163,1223,1285,1348,1411,1474
661,722,775,833,891,940,977,1073,1150,1110
3625,3814,3997,4167,4330,4505,4700,5247,5893,6602
2219,2420,2598,2773,2947,3136,3291,3772,3969,4145
1840,2024,2193,2358,2518,2700,2877,3402,3608,3808
1521,1702,1901,2063,2222,3069,3269,3452,3622,3855
1522,1645,1755,1863,1971,2073,2431,2536,2637,2763
2351,2519,2634,2746,2854,2967,3118,3244,3370,3494
1697,1829,1952,2299,2425,2545,2669,2803,3117,2951
1147,1235,1337,1437,1526,1620,1972,2037,2095,2167
653,732,782,829,876,922,1085,1132,1179,1235
623,681,989,1037,1084,1131,1179,1228,1284,1331
1087,1180,1265,1348,1429,1507,1588,1801,1982,1883
880,960,1031,1510,1579,1749,1833,1900,1969,2039
813,894,977,1050,1134,1216,1301,1385,1467,1568
1517,1622,1716,1808,1898,1986,2075,2155,2232,2309
667,1016,1068,1116,1163,1210,1257,1303,1349,1408
919,969,1014,1057,1100,1149,1292,1458,1355,1403
575,641,958,1020,1097,1173,1248,1325,1414,1491
1733,1845,1948,2050,2154,2257,2356,2453,2571,2676
1978,2161,2424,2872,3335,3764,4211,4545,5549,5710
645,760,825,1111,1155,1199,1255,1298,1337,1389
566,614,654,917,981,1039,1096,1153,1213,1285
479,806,867,927,984,1040,1098,1156,1213,1288
519,592,893,937,991,1064,1137,1211,1320,1424
1263,1358,1437,1539,1652,1763,1873,1962,2056,2153
1048,1113,1159,1213,1279,1368,1433,1497,1582,1674
753,824,889,953,1018,1086,1151,1373,1272,1445
983,1067,1145,1218,1290,1361,1433,1634,1780,1702
996,1098,1188,1276,1360,1446,1532,1759,1944,1845
628,682,941,987,1031,1092,1144,1194,1245,1307
1001,1101,1188,1267,1366,1688,1816,1897,1977,2078
1676,1784,1870,1959,2038,2116,2193,2273,2359,2445
779,858,1282,1349,1412,1474,1535,1596,1659,1737
1253,1367,1462,1547,1630,1711,1793,1874,1958,2061
2002,2134,2252,2375,2498,2620,2731,2846,2962,3079
1729,1877,1982,2072,2163,2253,2341,2536,2621,2432
1269,1383,1487,1592,1688,1987,2089,2446,2547,2182
695,1168,1234,1294,1354,1416,1497,1572,1669,1789
1300,1416,1510,1604,1694,1786,1871,1962,2043,2147
2094,2282,2456,2977,3084,3189,3283,3372,3468,3558
1215,1356,1464,1567,1666,1765,1869,1979,2088,2220
637,720,1084,1148,1236,1307,1381,1458,1553,1635
454,501,544,765,797,844,877,926,975,1032
1108,1200,1235,1268,1301,1334,1366,1406,1438,1470
538,576,609,640,796,829,861,892,922,961
542,595,654,712,769,1000,1067,1134,1192,1267
621,668,708,760,811,862,913,1048,1174,1100
675,736,788,839,890,1075,1171,1373,1460,1259
1059,1150,1234,1327,1426,1523,1632,1709,1774,1841
578,631,683,731,781,833,1008,1060,1119,1193
600,664,716,780,831,1052,1103,1156,1205,1268
1827,2026,2203,2380,2565,2748,3365,3552,3762,3989
2092,2323,2542,2782,2978,3174,3833,4040,4229,4473
1399,1616,2452,2611,2804,2971,3165,3334,3540,3788
3732,4034,4311,4580,4852,5130,5396,5669,5937,6199
1405,1539,1666,1788,1882,2002,2122,2441,2706,2566
1369,1578,1784,1930,2073,2207,3041,3201,3354,3507
927,993,1052,1110,1169,1225,1282,1441,1568,1500
916,990,1060,1129,1195,1258,1322,1516,1439,1581
533,856,906,953,1000,1048,1094,1140,1187,1243
1732,1842,1943,2053,2157,2260,2361,2460,2562,2665
604,660,968,1020,1068,1117,1163,1209,1266,1313
601,658,968,1016,1064,1111,1159,1205,1253,1311
932,1000,1079,1156,1232,1308,1384,1625,1517,1704
628,696,978,1057,1134,1211,1286,1363,1455,1532
2007,2450,2894,3417,3856,4294,4753,5610,6236,6965
658,740,1432,1522,1621,1715,1812,1910,2005,2100
