Client_0,Client_0,Client_0,Client_0,Client_0
1077,1199,839,997,676
987,540,432,536,392
1086,390,434,429,354
1273,799,626,816,2623
3765,577,484,393,679
827,416,606,534,1254
667,439,447,428,453
444,451,532,425,358
3392,1186,1143,1348,1016
370,1883,1543,1954,991
403,1280,1328,1470,835
447,1004,1613,1607,961
491,1287,1208,1317,961
1136,1613,1448,1913,1279
1242,1179,1885,1782,1306
1087,1044,702,989,897
1294,499,603,539,432
1372,306,359,339,246
1521,338,481,464,344
1639,431,540,494,301
1111,288,532,497,368
478,395,568,569,228
314,659,803,554,331
399,986,632,527,411
292,667,1118,980,706
434,293,427,377,292
461,324,457,390,353
763,522,677,640,462
1149,481,459,509,434
1376,597,456,546,424
268,689,518,645,710
429,415,384,504,472
414,442,429,367,433
334,507,525,552,643
401,669,487,705,632
553,751,625,574,771
323,501,635,661,566
362,808,598,616,798
505,677,804,791,525
521,755,713,598,814
661,633,1183,538,991
615,555,654,660,643
697,758,542,741,825
736,550,785,723,748
727,676,843,651,743
684,642,637,536,584
593,727,699,662,539
799,630,622,606,552
731,761,796,793,569
786,757,727,526,625
611,925,892,815,749
706,589,619,675,633
631,728,731,716,686
722,677,663,677,686
779,648,678,535,622
728,727,959,976,935
536,529,619,595,566
464,609,729,710,620
527,683,562,711,688
626,513,661,624,673
938,965,900,1081,1063
545,664,686,632,650
696,643,670,644,457
640,625,676,655,627
620,918,804,688,795
974,586,603,551,598
699,699,499,570,736
657,425,595,587,681
500,1043,1015,945,971
762,659,617,672,683
639,668,644,563,592
720,1001,1139,1257,1003
707,705,682,733,618
1172,671,982,557,783
591,685,675,596,643
621,637,561,669,593
1239,623,548,721,748
565,681,668,553,839
1094,630,700,503,539
651,898,979,651,727
611,712,592,626,630
881,719,716,643,635
609,613,719,583,624
647,535,590,658,611
993,758,742,512,723
555,635,619,594,631
774,592,667,714,675
653,640,600,672,580
376,1010,937,646,606
672,445,604,658,660
571,596,533,603,432
685,732,586,761,737
694,586,856,656,602
836,592,585,724,648
608,639,1038,762,730
669,485,671,607,637
798,493,710,568,683
606,871,915,946,831
500,496,664,687,586
1040,592,540,518,660
655,625,616,748,653
677,976,997,687,866
1022,545,578,622,653
634,564,564,591,579
585,996,1097,774,800
550,759,831,774,676
1081,603,526,593,507
444,545,541,376,509
519,740,574,645,640
808,621,479,616,563
796,501,649,552,722
626,606,554,538,611
602,828,754,762,755
852,685,643,682,569
590,1257,965,526,569
656,456,431,320,448
552,1775,1891,592,1522
576,506,547,430,462
680,395,470,423,422
620,566,462,483,514
595,447,518,503,578
1571,465,529,477,382
448,486,599,498,421
524,467,469,529,473
514,481,556,464,491
530,414,430,400,413
499,442,465,420,562
577,3180,5971,2705,1469
389,1450,1621,1502,1374
536,1175,1109,1067,1093
438,1133,956,1397,1390
416,1073,1237,1040,1754
1895,1368,989,1238,1578
1463,1251,567,1099,1259
1469,646,533,640,480
1262,794,571,673,595
1217,714,492,660,486
1086,1395,613,1022,2003
922,523,510,580,609
479,1156,637,1064,1341
786,555,467,647,635
593,594,478,713,562
707,753,588,682,691
608,645,424,661,536
809,1060,505,888,668
551,598,453,685,596
499,735,588,810,431
1020,643,460,861,626
441,688,446,715,718
672,837,581,768,697
487,693,493,710,596
469,727,511,679,778
588,687,518,622,685
572,803,496,674,854
689,668,581,689,711
431,597,540,671,628
461,826,474,787,567
542,594,474,621,610
686,1129,805,1028,820
515,585,430,614,524
461,1504,913,1458,1117
487,764,455,839,758
467,1123,802,787,982
1111,789,493,725,697
507,704,461,775,856
1411,783,571,649,685
571,621,413,697,679
629,1247,787,995,1238
560,668,463,730,695
650,1142,1121,1893,1606
560,783,591,804,812
473,1031,573,1182,1053
1405,661,415,795,714
