Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0
491,404,349,340,384,518,327,337,405,434
704,377,326,417,311,259,280,366,420,393
410,273,1023,1152,902,340,915,1047,307,983
423,330,918,1343,867,347,896,1012,343,1023
464,259,967,1205,846,330,918,965,324,902
1249,1018,1502,1171,1000,934,1116,2095,1168,971
1279,1096,618,844,579,944,601,658,847,666
1239,1063,546,921,490,1011,552,678,1064,488
1219,997,356,492,264,1661,311,366,940,312
724,742,448,537,440,602,386,326,611,431
1121,740,329,475,481,583,387,458,836,476
445,415,360,430,344,359,338,364,430,294
466,422,461,1230,377,361,469,2326,394,390
536,393,450,860,500,277,569,412,469,2294
408,400,323,382,393,341,363,512,512,420
966,911,375,520,298,612,334,479,659,340
974,930,323,449,318,386,369,345,377,391
499,352,386,514,390,2053,357,447,346,394
533,410,948,1317,960,470,1018,1048,429,1084
456,390,1045,1387,1251,427,1706,1875,587,1081
559,489,1009,1397,938,422,1067,1385,395,1023
1331,1405,657,1126,560,882,701,853,1130,614
1903,1837,335,468,285,935,378,362,2038,331
1184,1384,884,415,343,967,945,883,988,298
1032,1082,959,1186,871,650,1011,1018,663,969
449,455,1035,936,926,374,945,904,310,1061
498,525,1239,1293,1067,1132,1568,1144,367,1222
1099,1239,437,629,614,1028,514,941,863,519
1257,1125,422,534,293,1063,443,779,929,394
1137,1255,278,455,293,997,313,325,994,434
663,724,271,457,265,440,281,295,590,275
503,569,364,375,327,377,437,286,368,325
406,396,335,444,438,602,377,403,336,523
402,442,1063,1252,957,378,1012,771,301,801
481,401,1196,1135,1034,493,1132,885,267,1094
473,518,974,969,953,397,968,984,263,928
1313,1298,872,2217,878,963,1077,952,786,826
1746,1474,459,697,377,991,395,370,963,415
993,1081,273,577,286,899,283,415,925,465
2196,1679,385,556,354,1023,390,323,905,357
712,745,279,344,331,522,356,351,438,478
609,552,367,374,311,445,316,396,246,450
506,496,324,408,322,432,315,358,368,339
437,477,327,441,299,520,314,531,289,308
475,456,307,589,304,494,335,359,328,361
448,429,314,708,292,403,328,372,330,332
416,436,289,370,475,407,398,381,344,388
522,633,1229,1137,1282,405,941,889,340,917
732,741,828,972,770,431,862,867,377,911
385,397,1032,1506,1041,1048,1052,869,341,1404
1594,1716,1193,1189,743,998,1100,791,887,946
1100,1219,366,706,483,980,338,442,930,441
1275,1643,263,416,275,1061,305,414,971,398
1056,1133,259,407,268,691,270,355,925,430
679,736,337,429,311,388,332,322,486,304
373,432,283,439,268,322,306,328,323,357
470,378,285,349,357,364,272,455,346,383
588,596,299,341,288,379,330,369,305,300
475,422,303,420,247,459,281,461,394,380
413,406,279,421,356,342,365,413,347,357
398,377,1171,969,897,361,1095,878,315,995
413,376,1046,1743,1183,291,1056,937,280,1119
458,405,757,1058,771,869,932,868,297,794
1100,1052,919,1114,1091,839,1170,1074,972,969
1296,1806,1166,1218,946,989,1071,996,1051,1106
1196,1162,1231,954,872,1021,674,776,898,887
1108,1214,381,628,463,1242,369,453,910,537
1277,1225,347,557,462,1067,367,429,993,479
907,767,4392,1227,793,804,4722,1027,750,936
628,598,1677,1526,953,403,910,963,463,1033
534,490,631,1270,855,445,665,678,358,901
1290,1166,358,1041,448,3367,433,529,952,564
1593,1480,1121,1137,867,1031,1033,931,988,1026
1143,1067,892,1268,1278,616,1282,1669,910,1085
864,753,835,1222,1006,382,999,982,504,1042
1154,1093,1060,1580,921,975,954,978,840,1000
1215,1226,451,726,573,949,464,603,929,620
1209,1125,517,1027,540,1090,609,649,940,878
1667,1621,524,672,539,1027,504,662,1000,569
711,827,531,691,517,680,519,496,547,586
1042,1252,1353,5732,3320,753,1121,1112,500,3401
649,599,606,609,593,683,615,968,516,705
643,681,415,2511,537,632,634,1498,426,660
5087,6607,434,972,536,638,367,324,1098,519
705,624,225,337,319,587,334,438,642,328
1643,1737,262,274,327,609,282,414,696,368
841,469,297,286,267,310,418,300,306,355
267,440,262,365,366,550,325,475,323,550
300,446,373,487,499,413,470,337,281,330
249,481,412,688,494,398,369,342,420,375
343,383,325,305,323,480,382,345,329,336
314,445,323,351,408,389,428,436,365,377
435,386,320,404,462,549,351,408,372,387
274,460,410,534,525,409,341,437,370,596
439,538,998,1465,1258,382,956,1291,417,1823
316,533,1141,1307,961,399,1314,1045,352,1159
466,479,968,1281,1263,504,1017,963,347,1192
1787,1050,1361,1849,1853,995,1556,976,1012,2129
1364,1011,895,1354,1217,948,892,872,1320,1427
1309,986,1062,1464,1744,891,1813,1979,951,2041
1891,1006,565,451,447,996,417,491,1069,437
1449,915,437,379,454,817,626,415,960,420
1824,1004,406,421,461,754,406,432,1936,503
417,471,444,468,523,483,554,482,420,542
415,455,371,330,332,502,307,366,633,334
455,462,394,577,463,478,390,445,458,584
591,512,298,501,420,522,373,349,605,343
316,438,320,384,335,391,285,450,327,330
425,538,280,364,305,348,353,397,452,271
495,360,282,451,535,329,378,504,398,655
389,342,272,406,419,444,396,378,315,449
296,527,376,557,496,472,468,542,395,442
399,353,382,659,612,262,665,391,287,519
397,494,391,539,431,469,349,462,351,412
721,384,3967,5054,1449,560,663,1423,609,3726
843,471,388,447,339,577,345,377,651,425
373,382,349,405,447,464,369,459,367,442
3738,4498,336,490,514,1478,419,368,802,426
495,531,386,419,344,446,334,379,352,371
451,480,351,362,403,476,405,341,486,354
455,583,388,475,408,503,379,423,478,535
366,564,794,440,402,485,380,402,350,446
353,457,1263,1098,1054,488,1374,843,431,1001
417,471,929,1399,1113,422,1146,920,491,935
395,471,822,1008,958,396,1004,1055,419,891
849,1199,1615,1731,1204,1005,1461,1447,1449,1220
1075,1055,1637,907,1008,1087,1832,939,1265,1109
923,872,1139,1027,993,1129,1105,871,970,1450
1657,1079,480,695,612,1052,525,607,1722,575
1024,1036,479,485,420,1003,427,472,1606,787
1063,898,453,418,456,999,456,572,1332,628
543,667,618,445,531,488,544,483,523,509
556,516,410,556,448,537,373,494,410,457
470,468,413,468,416,623,370,522,545,462
434,549,451,467,518,544,345,533,504,496
387,639,566,493,444,458,573,764,429,446
454,486,432,455,414,588,362,490,411,409
599,490,355,475,491,560,323,425,522,541
374,459,394,679,558,443,449,670,454,560
360,588,888,921,893,612,1502,1342,329,825
516,498,2039,1045,1074,587,1869,1363,411,937
477,492,848,791,812,587,932,998,509,1001
999,1116,1913,1039,1171,967,1995,2217,1455,1759
1037,979,440,719,733,921,692,571,1745,492
894,1032,274,310,307,920,251,317,823,299
1351,1000,333,310,269,943,347,324,1405,267
608,556,291,410,317,469,322,383,737,294
287,384,332,275,234,398,212,249,255,292
285,393,316,320,425,364,808,582,448,265
425,558,564,258,234,431,287,454,299,284
229,447,244,424,277,311,253,228,255,261
267,342,293,344,289,590,386,479,649,353
294,295,294,368,307,342,312,338,377,218
293,474,254,302,265,427,305,260,263,217
266,315,230,341,391,328,335,362,322,226
255,344,246,297,319,454,305,330,296,321
274,317,227,404,330,445,209,381,269,224
274,428,294,506,337,361,312,335,333,303
369,356,262,476,399,321,249,317,292,306
327,500,396,407,344,356,330,285,252,280
360,349,352,733,550,376,455,579,332,562
295,325,430,582,489,350,448,492,309,584
287,483,987,896,953,409,1188,992,321,832
481,460,1669,1578,1063,396,1929,1387,542,1033
529,529,787,1196,1106,462,989,943,464,806
894,1007,1278,1708,1726,992,2058,1408,1092,952
1472,929,386,456,429,993,490,529,2184,363
970,961,969,440,478,1035,1068,952,906,374
1234,1211,3607,8799,8524,730,4149,3874,1330,8008
345,386,949,1240,1461,451,1135,1018,477,1136
356,551,521,664,531,1113,492,595,957,427
7836,8593,310,322,387,1081,327,392,4839,310
1186,976,355,450,394,975,324,419,1038,262
419,861,335,479,462,496,284,396,539,293
321,381,272,356,389,368,328,387,361,318
438,354,274,334,382,368,333,433,382,416
412,418,372,568,393,336,322,371,410,337
340,389,324,452,439,478,323,319,468,243
329,394,307,381,391,520,290,316,397,382
309,594,295,290,401,428,302,308,407,257
285,446,316,495,434,390,298,308,363,300
288,515,338,345,338,373,324,356,318,340
287,422,305,341,385,1627,345,297,338,303
277,384,371,391,475,367,291,400,313,328
387,461,245,449,503,368,371,395,342,337
387,377,293,368,360,367,329,444,368,275
427,529,291,409,372,358,397,399,379,299
468,509,337,472,454,375,403,453,438,362
358,443,762,550,533,400,858,950,342,375
339,419,360,318,356,396,351,411,476,374
419,528,503,596,452,292,486,626,416,397
371,629,516,897,818,522,554,582,737,634
380,447,710,860,826,571,843,968,390,529
365,625,676,628,628,493,697,644,605,534
503,600,883,732,916,620,881,1099,510,477
780,690,678,536,564,624,1059,1179,966,492
461,590,585,535,612,528,541,481,872,431
721,896,410,722,661,472,530,514,953,461
768,519,588,600,596,528,564,540,1444,533
399,590,911,582,567,467,923,1003,544,487
423,639,647,474,538,592,606,554,561,517
578,652,582,584,617,620,459,614,566,469
430,781,584,561,569,635,696,655,721,426
496,515,555,491,517,639,527,561,490,521
539,642,1188,1133,1176,644,1231,1376,441,961
486,613,1242,1215,3221,611,979,1229,624,3672
495,539,2182,1198,1127,589,2129,2104,590,1218
984,1416,1066,1523,1703,1008,1044,918,1005,1164
1346,1427,967,954,847,1092,1158,1045,1161,812
1396,1445,509,565,630,998,600,691,1939,532
1346,1945,294,434,497,678,284,299,982,340
614,902,432,451,516,814,345,340,880,449
613,662,273,450,481,513,271,308,569,436
372,514,279,471,446,519,346,329,355,288
339,549,254,523,387,486,383,2874,275,289
411,438,439,649,576,337,386,327,342,388
441,471,371,529,478,424,418,383,291,307
446,550,963,862,606,405,2052,2121,292,482
470,460,257,306,344,389,237,197,290,429
310,275,820,1036,1453,387,1298,1500,321,1263
756,484,946,1677,1716,392,1689,1455,2428,1539
345,364,1447,1231,1366,399,1943,1273,200,1532
1235,1302,1212,1480,1115,941,1281,1374,1199,1297
1450,2054,1011,1230,1524,938,1449,1081,2194,1581
1129,1408,883,1086,1172,904,988,1041,1031,1199
1306,1494,1728,2235,2499,932,2206,2268,1410,2441
1672,1143,574,1073,1408,922,653,633,1595,1291
1144,1439,606,503,618,919,817,577,866,687
1322,1566,316,465,496,3354,481,494,2524,617
1560,1581,355,520,903,613,467,410,619,950
730,755,339,340,517,458,380,398,510,575
470,575,478,342,546,537,401,1333,491,636
826,854,384,598,928,526,1064,379,396,475
595,573,508,433,607,612,357,332,366,577
683,734,535,449,916,784,341,360,1432,783
541,514,1088,376,512,443,441,562,457,649
639,564,363,485,456,449,432,487,340,685
670,1037,501,333,462,522,499,332,431,514
492,667,506,406,449,498,497,400,507,665
605,686,570,634,963,821,485,436,522,727
571,634,910,1480,1543,480,841,865,373,1696
563,571,811,1433,1643,442,860,907,333,2062
663,692,737,834,1113,528,775,754,441,1073
1638,1462,484,991,1072,854,584,609,892,1424
2165,1499,582,435,848,915,1112,487,936,852
961,1105,425,393,544,999,511,387,869,649
1033,1091,487,439,865,566,403,640,704,875
748,635,541,529,973,459,511,420,481,933
674,658,437,434,575,408,457,583,364,785
1017,1000,823,521,840,417,481,465,517,1103
1041,905,403,363,524,344,480,452,421,500
602,830,437,335,525,432,495,420,485,499
852,995,365,354,572,532,525,319,560,572
514,570,430,516,878,495,495,444,571,890
513,513,933,1030,1382,493,1018,866,454,1428
549,623,888,1854,2217,380,1011,1343,319,2133
736,885,785,1001,1354,425,786,904,457,1496
1213,1299,1037,1700,1680,1005,1069,1239,927,1740
1384,2286,744,800,1292,870,924,760,2230,834
1392,1338,767,732,1254,827,742,10620,972,1943
1640,2090,632,549,882,1140,504,662,1279,961
1084,1001,737,726,845,1027,1036,581,724,770
1015,1496,625,439,644,931,620,473,757,618
1004,961,517,516,805,455,564,569,657,1152
706,939,474,296,405,550,3631,316,618,522
690,659,1185,366,465,530,979,597,519,593
880,760,1004,4297,5634,560,1188,3551,598,5357
424,411,1078,1613,1695,5044,921,1801,316,1334
410,558,629,612,668,1033,773,696,612,894
1129,1351,440,329,522,1216,407,321,3521,568
1859,1366,419,241,384,756,444,242,1184,417
832,829,383,369,646,639,492,363,610,803
475,607,469,413,540,450,393,318,321,578
487,515,478,451,488,404,403,421,294,438
742,545,374,290,386,374,409,296,384,543
634,602,481,360,488,429,469,327,361,554
387,605,359,348,675,418,420,373,415,843
611,595,440,416,525,469,430,364,311,569
511,526,369,334,413,402,470,306,360,439
737,885,444,476,524,398,367,281,360,462
495,510,413,375,657,388,440,362,337,750
412,449,343,414,525,380,389,319,280,550
519,504,398,301,543,412,382,393,334,500
711,725,455,294,483,449,366,367,373,586
433,464,415,505,1087,892,378,351,290,992
618,451,359,339,595,4292,353,350,384,449
605,569,402,375,546,469,423,283,325,588
1017,1023,491,349,602,448,422,292,360,489
572,568,385,349,559,464,359,369,430,530
584,586,372,678,671,707,411,377,327,1075
544,589,406,349,534,413,374,371,289,606
564,563,487,442,548,507,363,382,388,532
1037,1060,375,477,557,542,441,294,404,509
622,636,450,367,602,453,1182,462,371,818
514,540,370,384,531,474,364,384,428,718
486,485,395,395,562,501,496,334,310,486
671,822,325,337,685,705,440,329,475,622
715,532,332,314,496,362,464,354,422,542
591,537,440,472,632,458,442,412,360,740
684,637,433,403,644,385,509,381,348,677
521,570,363,410,634,459,474,434,279,622
732,864,530,319,661,570,378,345,490,605
590,618,918,1301,1441,503,953,951,366,1238
546,573,846,2260,1755,330,891,1859,347,2614
538,667,884,1488,1591,484,903,1137,430,1711
1526,1379,898,2271,1540,919,855,1798,965,2355
3168,2717,971,1049,1128,930,804,915,1590,1129
1629,1192,623,1021,964,1029,605,744,1017,1063
2456,1481,413,339,361,897,354,265,1531,364
1179,1405,334,316,398,890,399,329,878,421
1060,1004,372,389,419,638,441,339,530,484
318,424,394,403,337,350,382,312,332,448
351,469,389,397,511,383,394,308,294,486
358,456,487,314,548,483,378,257,387,463
395,502,418,381,490,394,424,304,410,516
369,529,406,323,501,494,320,368,365,440
327,471,477,440,574,595,460,384,251,596
341,393,552,362,478,390,425,377,377,450
346,413,581,509,540,492,449,421,337,590
556,598,493,1096,891,472,492,709,446,774
359,562,540,1120,942,518,527,991,392,792
433,629,484,539,787,628,474,466,325,928
1023,1647,477,465,595,432,412,457,552,638
1024,1616,536,522,652,641,498,489,618,733
619,840,445,422,649,461,539,410,481,626
431,485,620,595,555,472,621,606,466,813
488,745,473,523,702,456,398,583,463,681
499,655,488,533,616,606,596,743,522,707
784,840,460,741,607,598,546,740,474,842
509,723,510,893,1200,525,506,744,619,906
757,756,446,276,459,526,378,258,812,604
