Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
279,341,495,560,424,527,396,522,314,381
275,330,327,386,391,456,367,20945,322,387
388,503,315,389,360,424,764,888,315,370
420,478,311,371,381,450,334,20603,325,392
423,529,510,573,479,542,397,574,311,374
305,370,368,436,355,415,371,20607,360,426
316,377,347,415,339,402,446,557,389,466
341,408,346,406,391,489,568,20578,338,404
416,475,404,507,383,443,416,541,451,541
348,433,342,403,336,387,320,20490,278,333
354,450,366,416,441,506,337,446,560,632
370,459,364,428,375,439,357,20579,447,532
1720,1828,750,913,392,451,413,524,780,1037
1279,1370,1149,1232,412,471,452,20437,349,406
2159,2218,2488,2550,376,433,285,386,655,714
577,643,490,553,363,421,391,20739,429,480
335,451,435,491,370,434,525,721,923,1014
608,827,650,723,617,742,405,20536,373,436
277,406,367,431,1230,1309,375,494,366,417
501,565,327,387,1718,1929,1154,20523,318,380
526,597,414,474,527,581,371,503,324,386
375,433,366,421,478,535,356,20537,246,284
403,443,456,511,773,857,348,462,448,500
547,612,624,694,402,467,475,20664,409,471
380,444,421,488,384,442,425,622,391,446
466,530,526,596,413,473,345,20504,266,365
394,444,411,470,361,440,309,416,371,458
381,445,375,436,530,609,485,20577,306,364
414,475,412,488,615,686,417,580,361,439
473,545,523,589,627,682,370,20458,292,343
404,473,369,428,604,678,305,423,283,323
426,494,515,587,424,475,348,20526,340,401
393,457,445,502,371,426,383,475,311,363
439,501,487,543,435,503,410,20490,277,315
683,749,573,711,539,604,332,440,317,381
419,477,455,492,391,459,441,20494,437,493
447,518,545,613,459,516,339,487,277,333
728,804,612,684,402,464,289,20539,368,462
435,495,471,532,501,558,440,489,446,495
422,482,465,530,829,900,632,20610,421,531
388,445,505,590,461,526,424,514,337,397
516,579,508,571,507,569,292,20458,363,424
451,508,401,468,584,648,299,420,298,357
491,566,444,509,414,467,379,20545,341,416
388,449,385,463,420,481,386,528,283,392
452,492,423,500,505,571,358,20433,333,392
492,558,465,540,526,597,268,382,374,419
423,490,404,466,423,469,277,20499,253,290
398,461,462,512,454,516,340,461,313,373
437,489,422,484,356,417,292,20404,368,426
457,520,630,684,464,531,411,470,399,456
430,491,408,470,466,529,420,20525,373,422
431,501,417,485,362,430,333,441,373,435
381,439,458,514,414,485,365,20445,316,375
520,584,456,521,376,433,399,450,316,376
477,582,481,573,406,492,256,20414,442,525
613,699,547,609,420,483,355,389,347,433
382,444,396,467,421,494,334,20540,327,369
1089,1233,819,922,413,476,344,477,395,486
465,514,469,535,430,491,343,20523,425,469
447,506,415,480,472,558,464,533,366,433
394,457,498,566,716,770,408,20410,319,387
471,531,463,536,467,535,257,355,356,399
566,641,485,549,1057,1130,363,20563,435,538
723,811,632,702,541,606,398,506,694,782
636,711,549,617,471,538,349,20562,496,569
610,691,538,608,447,515,406,523,449,509
563,633,574,635,414,466,365,20588,281,353
558,629,576,641,499,564,433,572,388,447
629,703,666,728,654,733,339,20617,357,432
446,510,437,488,586,662,348,463,353,405
284,341,326,371,560,639,349,20546,276,333
1242,1493,1216,1431,656,720,505,557,1214,1431
1360,1613,2265,3008,551,623,372,20602,1298,1782
1653,3016,3873,4243,646,713,433,533,3815,4031
1187,1437,1329,1551,447,505,325,21308,1036,1247
1294,1555,1352,1552,405,471,971,1353,1043,1175
4121,4351,3687,4209,1198,1412,990,21529,2867,3234
839,1025,814,1060,1412,1624,1779,1989,781,946
843,1091,957,1113,2359,2692,1409,21371,588,699
1615,1723,2025,2132,1332,1528,1007,1336,1794,1982
648,900,635,752,1490,1732,1000,21868,539,615
1361,1501,1296,1425,3381,3709,1504,2005,1050,1152
746,887,605,732,924,1093,715,20683,581,689
1177,1411,1541,1653,990,1112,597,657,1728,1889
698,823,615,735,1178,1866,582,20756,598,818
1011,1138,985,1106,735,855,476,765,659,774
927,1161,766,895,703,1091,607,20908,717,845
692,820,741,935,593,699,681,898,604,739
717,1337,3093,3187,1908,2072,691,20842,1165,1346
553,652,637,723,731,859,576,815,404,486
594,668,582,653,1000,1112,861,20771,503,597
590,666,505,579,1132,1257,541,706,433,508
560,630,575,642,778,902,621,20691,388,458
592,678,614,702,923,1117,759,856,382,444
558,640,602,685,551,632,329,20649,420,488
555,650,595,683,674,763,454,628,468,575
560,626,526,606,512,575,394,20677,525,606
539,618,491,584,516,613,508,656,392,462
476,552,488,575,533,618,393,20501,412,482
561,639,488,563,556,654,344,464,354,424
527,673,741,815,522,602,410,20582,421,499
600,682,533,596,608,675,405,567,380,447
620,714,586,676,504,586,454,20563,549,603
1195,1288,935,1153,524,620,392,538,560,654
735,851,691,785,485,574,326,20596,538,639
1052,1203,1345,1454,691,782,434,578,756,911
621,730,689,779,618,700,330,20716,472,536
622,730,716,816,544,639,515,664,611,685
878,1008,741,841,1092,1196,476,20677,432,499
586,693,593,697,658,774,478,675,429,518
1232,1356,1178,1294,923,1043,659,20715,717,887
676,765,671,780,619,726,515,631,469,567
530,623,506,612,676,777,532,20640,601,693
757,879,879,982,831,940,447,612,526,624
581,698,617,688,660,758,355,20766,566,675
779,903,689,815,762,999,469,772,634,769
765,866,743,856,596,677,441,20728,502,602
873,980,791,915,565,663,504,689,570,715
635,753,713,833,789,901,429,20611,506,570
1006,1122,867,984,688,799,441,559,559,664
657,754,660,796,671,792,539,20710,555,626
678,786,556,626,769,882,512,699,494,558
711,830,644,764,932,1030,585,20675,463,571
780,907,764,881,650,762,505,622,635,771
894,988,1022,1122,1126,1222,660,20828,362,471
645,745,554,657,581,689,637,761,537,644
703,872,872,1042,656,764,480,20872,510,600
634,747,569,669,678,788,678,821,465,670
694,894,972,1078,787,904,752,20738,516,582
581,678,626,728,931,1061,535,705,588,698
1417,1523,1283,1826,591,699,476,20801,497,606
771,890,733,856,745,934,586,729,620,693
687,807,718,826,697,786,627,20708,431,525
692,819,753,862,908,1014,511,672,467,539
590,655,645,758,609,710,569,21014,430,528
915,1033,961,1081,2114,2218,714,1044,643,736
631,718,600,702,819,939,559,20705,442,542
935,1148,1089,1198,667,783,500,692,668,778
667,772,630,735,792,900,480,20854,468,573
775,882,687,791,697,799,638,829,589,741
688,821,712,822,781,896,789,20656,450,562
1355,1627,1175,1425,725,832,573,626,951,1096
2066,2288,1431,1889,1305,1418,650,20674,1252,1484
2014,2184,1891,2096,610,722,485,661,1065,1204
1359,1537,1417,1621,648,751,773,20754,1035,1272
1427,1646,1048,1448,779,886,524,710,940,1095
1377,1636,1249,1439,1091,1331,1058,21457,1021,1219
2126,2305,1365,1918,1531,1803,1098,1657,668,789
1014,1160,1018,1285,2900,3068,1469,21187,611,735
918,1056,1000,1145,1446,1703,861,1208,831,1026
964,1138,890,1024,1365,1616,1071,21529,705,862
827,1008,748,870,1464,1679,1198,1664,772,930
1089,1271,984,1151,1975,2136,998,20918,871,1075
960,1134,1095,1242,788,951,638,900,854,1055
