Client_0,Client_0,Client_0,Client_0,Client_0
831,970,1031,817,992
1488,1464,2389,1085,1230
934,1081,1107,794,892
1978,1468,1176,1116,1064
998,972,951,1100,991
719,758,823,655,647
353,297,442,333,258
390,300,374,312,298
525,300,373,292,344
411,320,486,326,337
492,306,369,301,295
296,301,417,286,280
512,317,414,338,327
462,325,450,251,417
566,413,564,366,298
585,444,551,365,442
549,460,501,394,376
441,337,492,450,374
575,434,540,378,424
738,431,596,449,581
598,426,603,496,552
534,449,595,370,429
477,364,509,384,415
657,396,675,434,444
1567,1186,1424,325,449
412,283,512,318,325
644,376,556,358,290
349,291,510,297,271
385,261,452,308,270
520,428,542,343,287
349,260,293,398,329
605,392,477,319,355
507,355,508,272,290
521,415,536,301,351
453,374,484,533,362
548,395,384,351,330
411,298,537,312,268
371,396,440,301,390
377,406,467,322,331
512,405,442,302,408
476,460,505,263,365
483,435,406,391,386
518,412,361,355,333
430,441,498,302,311
509,350,484,320,352
512,408,410,348,364
401,277,378,281,287
406,344,339,313,306
612,520,843,400,335
496,367,405,360,367
468,368,403,358,403
574,449,525,512,2879
485,394,481,380,386
410,301,403,397,473
488,436,460,371,355
540,531,554,415,366
555,538,472,433,381
626,699,734,476,547
1094,1205,1205,1223,1024
1942,2135,1871,1025,1354
1092,1163,927,1000,896
1719,1856,1354,1041,1473
1546,1457,1249,1109,965
1501,1635,1096,884,987
679,622,673,578,476
472,523,496,536,362
578,542,479,560,420
528,570,570,490,386
589,549,615,508,435
561,533,588,489,358
563,573,604,418,485
625,599,567,349,422
847,538,897,449,451
487,516,523,526,497
542,483,574,448,480
558,542,535,452,454
654,798,973,552,620
828,540,801,543,639
923,614,972,590,783
533,727,616,494,428
639,619,570,574,586
525,522,509,482,484
835,492,863,434,641
539,561,567,475,482
489,490,481,438,382
471,544,513,391,375
947,844,697,453,591
600,575,543,997,443
1624,1379,1433,1026,984
1391,1282,1368,929,1118
1285,2013,1555,1069,1679
1165,1210,1094,808,1131
1194,1067,1005,966,1008
968,1330,1189,1097,1150
1011,1076,951,808,1000
1073,724,584,472,452
508,574,605,411,483
503,382,331,336,322
399,328,367,262,240
398,414,315,338,319
487,323,321,339,304
1779,1730,2072,1058,1854
1095,1311,1289,754,1042
2591,1919,2163,1045,1850
1288,1143,1307,909,1153
2195,1864,3249,1567,2695
792,826,798,689,747
858,914,1167,911,1195
800,1017,821,801,847
1058,773,979,732,1047
2062,1375,1895,945,1752
832,663,693,715,648
1696,1506,1738,835,1252
994,850,709,911,780
1064,814,727,594,717
1131,1631,1705,1076,958
753,667,719,654,720
1185,1373,1230,770,1278
626,540,1914,567,613
791,466,718,443,685
513,312,399,600,378
421,290,323,338,272
368,263,324,344,252
398,271,410,425,336
433,334,381,365,309
714,306,537,412,451
484,337,467,564,428
528,368,511,512,401
489,333,535,414,414
459,358,470,453,367
545,363,525,426,479
550,417,586,624,520
604,483,680,622,558
511,456,558,526,625
579,493,572,587,578
671,608,690,583,685
585,560,601,693,644
620,596,536,540,669
520,422,552,525,562
686,509,696,564,713
1075,913,873,722,1151
906,587,786,624,741
537,464,629,580,620
598,469,552,502,603
1257,778,940,572,949
657,467,568,516,554
645,536,582,540,651
706,575,724,470,627
792,713,851,867,738
1013,882,753,512,1087
843,640,907,532,610
650,493,718,442,568
648,526,574,543,636
933,681,901,555,1015
1142,1282,1311,556,1349
656,572,765,560,699
654,546,566,551,706
685,575,707,635,668
752,664,803,577,737
1271,942,1302,1050,1243
1413,1316,1078,1149,1561
1176,1192,1348,953,1377
2629,2366,2362,1070,2224
1122,946,1344,822,1087
1765,1301,1290,953,1118
1425,1074,1277,957,1314
979,1495,1285,1181,1689
835,921,770,746,964
1755,1871,1704,814,1799
833,779,785,815,943
1531,1226,1452,767,1097
853,1186,904,708,1065
829,778,880,745,852
1349,1251,1419,775,850
1571,1342,1321,824,945
1284,1274,1045,830,1189
613,515,500,457,604
533,482,562,401,560
598,590,526,423,627
516,654,611,381,513
564,478,687,348,527
776,585,822,412,605
795,635,869,404,875
717,544,707,396,595
843,784,745,349,798
753,637,677,352,438
441,484,577,427,401
1300,1287,1097,4117,1312
20130,8310,9794,8403,23333
783,1366,638,1060,1484
399,580,461,311,451
507,482,2742,312,425
533,625,693,642,545
450,376,455,275,342
506,427,338,383,513
371,446,362,334,396
477,401,390,364,289
394,557,355,422,428
403,778,467,510,657
618,562,339,471,598
879,547,339,530,606
367,487,526,289,309
421,1110,342,699,799
399,382,350,402,326
407,387,369,387,342
432,413,340,415,349
1267,1141,454,1105,1055
2384,2059,1043,2184,2450
855,1004,945,957,836
1113,1484,1073,1141,1105
1419,1136,1100,887,859
2119,1408,1104,2007,1641
940,1092,996,803,1018
1274,1305,858,1071,1404
1041,1150,859,968,978
1629,2187,1036,2117,2362
1294,1542,991,929,903
1059,971,1000,806,932
1401,1348,1019,1585,1868
830,1054,1036,869,1076
866,576,573,624,827
571,440,438,325,394
461,336,459,308,349
405,300,403,273,466
485,390,330,232,417
361,335,343,496,322
350,311,392,380,264
427,383,407,402,333
402,375,413,218,322
1227,983,983,1504,1177
1433,1389,1074,1354,1408
1137,1303,1012,1205,1126
2166,2081,1090,3630,2122
934,754,879,661,922
1561,1529,772,1254,1067
874,877,743,721,827
679,628,619,480,552
508,457,468,398,567
328,345,368,320,313
535,441,415,324,421
382,353,441,347,313
396,410,470,288,370
