Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
540,695,548,649,526,595,379,456,345,395
1281,1499,1288,1510,647,710,402,459,434,493
1354,1566,1283,1563,1323,1505,1111,1329,1024,1252
1228,1441,1279,1481,1314,1569,1180,1418,1031,1281
897,1041,873,1026,1244,1487,1211,1401,1223,1408
431,493,418,485,904,1068,813,953,641,768
1283,1506,1178,1445,465,530,311,377,374,448
1191,1554,1499,1756,1474,1702,1280,1526,1168,1361
532,595,608,670,1578,2004,1238,1502,1205,1405
668,803,677,807,652,740,413,494,507,594
1266,1537,1250,1500,754,859,516,587,513,618
1192,1378,1014,1167,1494,1777,1229,1380,1058,1306
615,726,670,771,1048,1239,912,1088,856,998
1655,1959,1510,1782,673,744,475,579,517,584
1158,1321,979,1158,1896,2179,1276,1438,1491,1737
1365,1658,1315,1594,1077,1248,899,1005,820,956
1524,1769,1639,1887,1560,1813,1243,1407,1291,1465
1426,1651,1302,1555,1630,1910,1290,1480,1356,1590
1742,2399,1587,1847,1315,1560,1076,1227,1018,1249
1291,1514,1255,1506,1434,1713,1295,1543,1297,1535
1295,1532,1510,1746,1392,1615,1165,1400,1091,1303
1386,1604,1670,1928,1339,1773,1151,1292,1232,1466
1326,1561,1281,1538,1376,1606,1196,1403,1214,1423
1698,2095,1516,1796,1240,1474,896,1415,1037,1256
1432,1709,1555,1840,1443,1705,1399,1546,1192,1379
1532,1865,1474,1758,1291,1523,1322,1547,1293,1535
1492,3223,3441,3944,1446,1611,1454,1700,1477,1685
553,604,592,654,2040,4038,2922,3155,1363,2108
1697,1919,1629,2167,544,605,262,311,345,407
1472,1698,1291,1530,1505,1792,1745,1948,1416,1626
1751,1977,1504,1886,1589,1755,1436,1683,1453,1727
1130,1440,1464,1757,1508,1707,1492,1666,1785,1981
1578,1869,1331,1608,1764,1990,1366,1501,1327,1486
1153,1387,1271,1550,1435,1756,1434,1647,1610,1777
1938,2182,1336,1993,1333,1583,1309,1515,1485,1701
1364,1586,1861,2093,1525,1950,1663,1872,1964,2130
1421,1998,1904,2123,1753,2183,1757,1934,1660,1912
1813,2074,1888,2230,1375,1629,1433,1693,1740,1956
1245,1524,1448,1665,1802,2148,1414,1686,1431,2035
1760,2022,1849,2024,1428,1679,1544,1734,1428,1622
1798,1980,2033,2260,1232,1845,1533,1761,1891,2126
1655,1933,2026,2247,1754,1995,1668,1869,2221,2466
2098,2362,1782,2021,1572,1834,1924,2100,2088,2308
1656,1932,1898,2149,1726,2003,1783,2060,1782,2032
1650,1867,1268,1486,1906,2185,1337,1600,2059,2338
1090,1509,1645,2109,1849,2101,1753,1903,1757,1929
1985,2217,1630,1913,1613,1998,1951,2131,2101,2331
1903,2140,1493,1749,1865,2084,2028,2257,1169,1683
1721,1968,1664,1959,1760,1999,1928,2159,1056,1606
1992,2224,1935,2216,1819,2028,1998,2239,1224,1447
1859,2205,1999,2213,1318,1473,2057,2286,1760,2022
2014,2258,1772,2013,1369,1537,1764,1959,2218,2390
1137,1676,2177,2495,2049,2272,1312,1839,2179,2429
1631,1890,1604,1809,2395,2666,1468,2028,2224,2459
1531,1706,1339,1535,2082,2329,1872,2142,1012,1693
1618,1862,1762,1963,1220,1406,1302,1495,1477,1661
1695,1850,2189,2426,1160,1347,1913,2134,1472,1636
1674,1920,1908,2193,1990,2134,1909,2127,1637,1813
1327,1568,1794,2086,1736,2001,1979,2199,1279,1779
1262,1486,2085,2268,1868,2044,2147,2316,1720,1978
1849,2097,1539,1748,1803,2047,1845,2006,1764,2008
1464,1790,1900,2096,2023,2273,2221,2466,1524,1939
1968,2130,1413,1636,1569,2018,1824,2030,1612,1834
2062,2232,1913,2164,1562,1926,2134,2338,1551,1778
1882,2108,1646,1923,1732,2000,1609,1800,1593,1839
1858,2100,1622,1885,2045,2242,1223,1739,1855,2059
1792,2039,1633,1915,2035,2303,1237,1725,1810,2057
2002,2193,1925,2084,2082,2298,1706,1940,1192,1585
2063,2351,2015,2292,2191,2411,1297,1667,1775,1957
1959,2189,2363,2552,1303,1926,2236,2495,1776,2092
1894,2174,2241,2457,2031,2301,1964,2236,1906,2156
1242,1427,1241,1363,1769,2016,1916,2240,2277,2445
1638,1874,1380,1553,1190,1355,1497,1612,1401,1572
1923,2123,1703,1915,1540,1810,1706,1932,1530,1805
1675,1889,1884,2100,1688,1852,1814,2107,2051,2275
1837,2085,1621,1835,1297,1819,1923,2163,2074,2231
1765,2003,1586,1811,2076,2298,1152,1758,1866,2078
1658,1877,1982,2261,1159,1665,1903,2126,1779,2016
1389,1819,2009,2767,1223,1988,2164,2371,2169,2405
724,794,922,1031,2362,3344,1791,2215,2892,3121
910,1036,1331,1439,741,797,660,743,787,900
1469,1723,1891,2184,1323,1495,1378,1500,1121,1245
1337,1504,1554,1722,2021,2281,1972,2235,2352,2770
934,1439,1364,1579,1643,1764,1137,1301,1290,1427
2010,2260,1780,2092,1390,1572,1583,1785,1680,1827
1985,2377,1469,1790,2140,2362,1638,1935,1817,2106
1655,1880,1833,2149,2626,2894,2455,2713,2307,2585
1570,1962,1432,1852,1888,2139,2052,2212,1398,1743
1691,1921,1386,1590,1934,2147,1925,2162,1372,1604
1637,1913,2053,2229,1824,2037,1585,1805,1592,1863
1603,1867,2037,2252,1835,2060,1526,1741,1768,1988
1344,1884,2196,2417,1818,2070,1187,1748,1770,1987
2113,2341,1889,2145,2267,2475,1834,2092,1963,2238
1792,2063,1924,2169,1851,2075,2049,2284,1769,2001
1974,2205,1858,2100,1828,2041,1622,1825,1587,1896
1664,1941,1909,2173,2114,2343,1359,1861,1723,1997
1984,2215,1720,2042,2124,2379,1794,2135,1736,1997
1766,1985,1533,1762,1880,2135,1703,1907,1562,1737
1824,2034,1220,1800,1977,2211,1003,1657,1482,1715
1689,1883,1372,1738,1584,1789,1965,2181,1725,1970
2162,2440,1951,2198,1768,2021,1980,2166,1648,1898
1865,2177,1702,1981,1823,2051,1740,1919,1500,1730
2403,2630,1821,2071,2050,2299,1658,1880,1552,1778
1877,2465,1969,2211,2348,2590,1199,1991,1840,2440
1296,2461,2104,2436,2091,2397,1307,1560,1876,2110
2377,2754,2177,2661,2518,2744,1989,2346,2058,2304
1498,2110,2072,2396,2050,2453,2011,2629,1482,1897
1994,2284,2079,2382,2232,2421,1991,2263,2293,2484
1788,2071,1316,1995,2503,2728,1996,2386,2115,2370
2001,2257,1512,1753,2127,2524,1895,2167,2013,2509
2340,2575,1865,2088,1433,1795,2261,2500,2139,2298
2014,2263,1949,2212,1189,1947,1854,2098,2165,2325
2319,2593,2198,2403,2083,2307,1420,1581,2340,2578
1390,1873,2031,2325,2406,2656,1871,2096,2063,2309
2294,2560,1813,2362,2183,2441,2028,2271,1843,2120
1431,1780,2028,2315,2053,2277,1699,2188,1887,2181
1433,1680,1782,2054,1876,2124,2166,2421,2067,2335
1706,1921,1537,1791,1943,2179,2215,2452,1994,2220
1889,2178,2042,2582,1908,2176,1164,1512,1929,2148
2501,2740,1966,2507,2589,2866,2255,2639,1595,2473
2216,2547,2063,2438,1592,1853,1886,2481,2172,2632
1159,1285,1251,1456,1964,2283,1641,1941,2473,2778
1899,2157,1621,1892,1410,1610,1516,1689,1406,1604
1473,1730,2102,2320,2194,2354,2302,2464,1957,2220
1316,1539,1997,2237,1879,2111,1668,1905,1906,2122
1303,1532,1885,2165,1670,1908,1902,2147,1958,2216
1892,2200,1730,2006,1954,2156,1668,1915,1918,2166
1334,1832,2036,2284,2068,2271,1252,1508,1906,2099
1852,2085,1789,2035,2153,2343,1971,2226,1871,2063
1809,2054,1543,1706,1986,2211,1186,1626,1741,1960
2057,2367,1543,2058,1949,2184,1536,1772,1760,1971
5267,5775,3939,4539,1887,2188,962,1451,2077,2285
380,423,429,495,4978,5221,5119,5462,2336,2734
1827,2093,1517,1827,403,476,358,448,440,533
1733,2248,1659,1888,1672,1917,1916,2116,1373,1623
1670,1985,1879,2206,1853,2104,1817,2021,1686,1937
1913,2229,1362,2047,1669,2002,1899,2157,1391,1672
1767,1965,1525,1816,1655,1934,1725,2016,2029,2327
1938,2183,1501,1848,2009,2294,1503,1727,2021,2272
1747,1990,1661,1933,1689,1996,1385,1706,2045,2201
1653,1917,1452,1672,1086,1597,1707,1948,1376,1755
1041,1692,1868,2111,1636,1872,1609,1848,1842,2107
1815,2054,1971,2207,2104,2317,1695,1921,1826,2011
1201,1370,1345,1507,1287,1711,1796,2031,1642,1890
1289,1446,860,1344,816,1266,1266,1456,1502,1658
1345,1512,1273,1585,952,1193,1496,1642,1439,1599
1797,2015,1650,1851,1694,1886,1784,1977,1540,1736
2192,2417,1876,2139,1511,1689,1538,1741,887,1448
1015,1167,1122,1245,1765,2034,1789,2064,2047,2349
1730,2015,2011,2294,818,1047,1224,1358,1109,1240
2342,2579,1950,2126,1727,1986,1762,2014,2166,2361
1746,2014,1842,2123,1403,1974,1792,2010,2083,2445
1452,1636,1754,2058,1233,1867,2071,2310,1695,2088
1936,2202,2204,2463,2125,2404,2288,2534,1819,2055
1364,1528,1516,1701,2018,2328,1797,2038,1338,1558
2062,2260,1833,2082,1391,1605,897,1353,1186,1356
1704,1971,1428,1667,1811,2068,1094,1748,1563,1751
2195,2436,1684,2002,1848,2109,2299,2435,1723,2051
1964,2188,1760,1980,1690,1958,2018,2233,1577,1851
1802,2019,1942,2171,1825,2090,1564,1767,1336,1864
1866,2112,2200,2355,1739,2008,1515,1683,1172,1805
1811,2074,1622,1855,1761,1975,1461,1751,2062,2302
2100,2318,1297,1748,1315,1751,2084,2247,1779,2000
1933,2156,1768,2008,1892,2060,1624,1785,1906,2127
1845,2096,2091,2486,1727,1910,993,1528,1590,1812
1870,2125,1595,1821,1899,2105,2343,2588,2171,2416
1584,1818,1726,1925,1162,1625,1613,1841,1784,2000
1800,2042,1563,1846,1929,2119,1133,1682,1793,2056
1473,1709,1637,1821,1971,2208,1147,1676,1758,2021
1922,2175,1060,1616,1659,1917,1824,2016,1943,2166
8136,8443,4001,4331,2286,2455,2051,2271,1706,1990
1381,1545,939,1225,3036,3250,1745,1990,2661,2925
847,953,1116,1324,1309,1485,938,1125,1060,1217
1156,1317,1411,1676,1032,1216,1253,1455,1151,1334
1407,1605,3076,3313,1525,1735,1423,1761,1338,1567
1363,1731,1780,1956,3177,3441,3585,3817,3081,3311
920,1037,807,1132,2061,2218,2131,2264,1931,2116
1404,1741,2843,3064,1132,1293,1109,1326,1178,1365
1404,1751,1479,1724,2920,3124,2104,2305,3148,3441
681,750,580,842,1989,2218,1609,1953,1827,2041
863,962,1305,1462,704,801,694,811,601,778
4586,5836,2724,4272,1251,1413,1246,1459,801,1207
8380,10452,5963,6836,5220,6144,3063,3437,4752,5789
737,793,347,850,9575,11034,9563,9847,9889,10779
915,1044,704,835,507,896,640,750,783,886
2027,2417,2015,2288,732,1036,689,800,732,861
1496,1773,1506,1813,1447,2039,1486,2108,1935,2302
1696,2127,1799,2378,1749,2164,1917,2073,2061,2245
1858,2169,2048,2336,1716,2039,2120,2336,1213,1494
1310,1773,1344,1599,1496,1944,1970,2189,1525,1779
1596,1781,1105,1813,1994,2219,1687,1891,1608,1833
2251,2499,1739,2145,1274,1857,1573,1820,1863,2092
1600,1878,1351,1907,1804,2543,2081,2329,1292,1551
1537,1791,1180,1404,1305,1550,1476,1681,1723,1956
1734,2080,1583,1808,1834,2051,1833,2047,1694,1934
1710,1972,1618,1882,1733,1967,1452,1687,1739,1951
1592,1825,1658,1890,1682,1930,1408,1646,1861,2089
1568,1787,1679,1921,1724,1960,1681,1939,1792,2075
1707,1949,1812,2054,1657,1869,1666,1859,1855,2090
1596,1822,2040,2283,1726,1971,1505,1730,1540,1776
1575,1762,1651,1870,1580,1890,1973,2187,1859,2080
1708,2148,1554,1782,1734,2013,1893,2107,1877,2087
1898,2121,1573,1957,1927,2312,2344,2553,2223,2462
1550,1776,1822,2058,1557,1842,1959,2172,1418,1726
2081,2328,1782,2018,1066,1729,2037,2252,1700,1928
2169,2385,2095,2322,1446,1682,1672,1885,1937,2139
2007,2243,1736,2036,1802,2051,1604,1887,1730,2017
1745,2029,1634,1869,1381,1589,1468,1756,2080,2238
2640,2887,2183,2445,1949,2236,1773,2032,2125,2393
2230,2669,1781,2025,2377,2627,1430,2351,2496,2805
1680,2005,2046,2310,1967,2250,1966,2535,1383,1795
1645,1856,1365,1582,2287,2481,1875,2129,1786,1959
1809,2195,2062,2324,1458,1727,1654,1842,1453,1641
2090,2296,1778,1998,1579,1863,1613,2031,2124,2378
1716,1944,2030,2270,1715,1946,1369,1917,2194,2437
2197,2423,1749,2069,1037,1642,1709,1991,1862,2113
1744,2010,1667,1939,1716,1963,1306,1856,1988,2240
1649,1932,1724,1951,1601,1811,996,1591,1946,2191
1871,2142,1782,2016,2032,2204,963,1570,1837,2068
1851,2146,1888,2152,1538,1757,1687,1939,1950,2199
1982,2195,1865,2134,2088,2355,2271,2542,1752,2015
1141,1289,1266,1445,1673,1873,1261,1644,1802,2045
2156,2470,1355,1646,1496,1650,1241,1393,1405,1559
1733,2069,2250,2476,2462,2702,2028,2313,1831,2104
1727,2090,2137,2372,1933,2153,1932,2197,1631,1903
1926,2203,2079,2248,2036,2183,1319,1743,1633,1886
2120,2357,1810,2025,1894,2155,1250,1755,1746,2005
1654,1918,1723,1980,1815,2029,1785,2004,2122,2296
2015,2261,1524,2096,1943,2150,1300,1867,2057,2259
1971,2229,1963,2237,1781,1945,1516,1849,2361,2543
2372,2612,2262,2532,1725,2007,1276,1820,2155,2391
1820,2054,2027,2256,1538,2196,2035,2291,1492,2101
2084,2322,1732,2005,1568,1808,1385,1683,1738,1971
1830,2046,2039,2252,1588,1866,1270,1719,1821,2051
2046,2280,1794,2058,1679,1955,1230,1833,1820,2063
