Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
926,1017,1094,1224,1163,714,801,892,974,1054
402,461,515,610,666,623,692,757,819,881
577,664,708,838,743,796,865,992,1052,1098
517,724,771,869,817,498,583,645,712,872
381,550,600,703,649,434,604,636,687,740
874,936,988,1085,1037,679,733,780,831,878
387,448,497,616,556,294,496,543,587,635
366,404,458,536,500,469,524,567,613,671
555,619,674,777,722,475,540,599,651,713
455,511,562,669,612,454,509,559,608,663
486,551,609,730,665,483,542,597,648,706
372,429,482,579,638,420,458,570,612,660
425,475,528,631,577,417,479,540,601,674
942,1010,1066,1170,1118,649,705,750,796,839
373,469,512,563,616,617,688,753,820,866
313,368,489,534,582,558,628,681,741,801
425,463,516,609,658,598,668,727,782,839
320,376,438,548,492,258,515,583,650,705
610,724,786,891,839,479,785,842,892,943
471,528,578,681,627,449,497,640,696,751
380,415,527,494,556,549,597,643,692,735
549,607,642,705,671,296,515,584,643,676
639,707,766,880,819,507,571,638,689,741
525,591,746,805,869,407,595,648,706,768
528,598,729,857,789,563,665,724,782,846
634,706,761,860,807,483,534,568,624,679
503,562,611,689,741,452,486,516,546,582
387,439,497,605,552,476,512,542,572,611
406,468,570,626,689,531,586,640,696,754
767,824,874,971,923,430,484,529,573,625
443,571,618,665,717,451,512,564,611,658
425,465,497,554,587,434,486,533,633,690
546,583,619,689,651,533,591,645,700,744
559,614,660,841,703,442,497,559,653,823
800,866,918,1023,968,454,520,578,637,701
421,481,545,660,606,537,605,666,718,775
565,617,682,927,879,602,663,795,850,899
443,501,556,682,617,401,636,685,741,800
486,518,655,748,711,517,551,585,617,648
526,561,590,654,624,577,623,665,705,750
405,613,661,755,705,453,507,542,608,645
594,658,715,834,771,494,558,618,680,735
426,478,541,687,617,645,696,736,786,837
595,653,699,793,749,479,516,546,581,610
494,555,614,740,672,572,636,695,751,799
594,653,708,824,768,635,695,750,811,865
725,800,858,971,915,893,959,1017,1068,1121
631,690,745,859,805,711,766,817,870,929
626,687,743,852,798,584,640,693,748,799
548,600,644,755,698,450,512,563,617,678
540,603,649,742,693,507,572,721,775,825
694,756,809,926,863,497,570,628,683,735
403,454,540,593,651,476,511,542,585,641
561,628,683,794,738,590,662,721,780,839
477,534,593,717,651,501,551,596,639,690
522,583,634,722,771,447,484,515,549,579
