Client_0,Client_0
1250,457
1240,370
1243,371
1073,605
524,397
509,1375
447,1071
332,986
682,1155
512,476
417,577
445,382
354,351
339,578
436,630
376,353
461,480
409,351
480,472
574,415
447,371
1262,333
961,338
1016,460
1547,586
1108,451
875,1194
1041,1160
1211,1211
630,1239
683,1130
673,1010
645,1074
736,1657
472,661
789,828
584,687
537,718
501,677
446,558
512,654
515,518
4849,622
494,651
495,571
443,682
1192,499
2002,819
979,450
1096,364
583,1111
529,1166
397,3929
436,1061
555,697
522,539
433,487
960,373
1307,474
1232,426
984,382
1306,416
1059,1088
716,1037
466,932
434,1048
476,981
1262,945
1068,680
894,327
1008,351
1137,495
1272,1073
1025,976
1075,992
1255,834
561,1200
649,1063
616,988
650,922
544,1149
688,697
660,585
602,597
669,663
712,708
704,660
681,597
653,548
598,640
744,594
617,523
771,560
638,659
507,667
470,421
441,641
595,662
553,598
395,435
475,513
532,331
478,597
488,521
514,344
599,486
410,454
461,525
493,462
496,532
574,486
516,538
542,509
436,468
524,510
561,500
588,526
543,477
383,484
494,336
442,523
540,479
554,480
957,404
1262,490
1295,452
1009,402
2071,463
2810,1048
650,1318
477,1602
544,962
399,2876
516,3014
486,487
504,443
493,468
474,438
521,356
411,502
518,404
382,364
456,316
509,385
437,330
507,354
386,430
384,448
448,500
446,405
558,391
528,276
458,489
538,371
463,505
475,556
649,505
547,504
568,550
571,492
582,546
591,437
529,536
554,595
525,543
431,493
491,533
575,491
372,404
611,464
454,535
1168,476
1172,574
1186,412
1022,481
1238,427
1241,1187
1065,1079
1029,1008
1231,990
631,1156
672,1088
662,801
705,1060
590,1138
604,623
740,625
651,724
763,611
615,672
594,692
578,660
647,689
667,585
676,622
514,646
805,698
597,608
605,532
486,574
503,455
489,662
509,525
566,539
505,475
375,409
474,489
1009,499
1111,421
1059,468
1068,434
1175,507
779,1157
799,1171
899,962
676,1026
736,897
990,685
803,654
559,711
555,700
603,861
516,876
742,592
709,571
734,701
510,534
549,537
657,518
454,584
607,579
494,558
631,626
582,567
658,425
594,484
604,465
616,476
566,547
520,585
601,575
616,582
498,539
488,527
650,604
527,574
585,563
586,419
541,585
639,520
596,581
871,613
1124,597
988,540
851,567
1033,443
1080,972
812,1041
1017,768
1078,865
722,1021
574,1062
464,742
379,855
348,1020
457,759
355,503
373,324
413,538
390,479
517,318
363,326
525,329
318,345
326,317
344,385
375,348
416,322
457,288
386,497
715,443
409,352
447,341
433,403
465,374
997,499
875,452
1026,279
1353,332
565,443
908,952
703,1012
715,1035
309,1335
441,573
445,2512
397,545
405,418
458,460
513,429
425,451
457,402
649,470
545,449
595,382
554,400
396,461
530,461
566,472
491,519
600,426
489,380
520,531
598,485
566,427
606,559
593,489
641,431
544,446
527,429
1033,519
1215,518
584,419
462,469
489,466
368,1032
472,1755
454,531
392,391
354,407
357,284
393,377
380,378
494,302
368,348
434,379
381,375
495,353
477,457
483,383
393,410
415,451
977,489
1016,457
1690,389
974,342
796,498
1050,1063
394,1103
585,2226
393,852
418,662
476,689
418,335
677,504
514,403
618,326
458,451
497,354
644,747
668,589
394,702
301,458
358,438
406,739
559,743
464,413
611,273
533,379
676,350
488,410
501,436
387,500
373,635
744,628
765,624
504,461
438,327
411,433
391,589
361,601
854,465
800,300
497,508
461,357
481,410
584,668
427,610
868,582
536,504
485,521
348,409
420,411
230,616
302,436
452,2022
1083,443
1437,372
1438,303
986,384
917,380
732,1238
587,1274
644,1299
450,1077
525,1028
399,681
376,634
406,578
331,553
1537,676
1585,574
516,397
425,419
418,514
463,1249
406,1201
521,649
429,466
598,553
426,631
466,537
272,556
472,427
430,663
532,449
396,471
424,467
448,544
406,469
323,523
441,539
345,450
361,572
410,416
329,483
304,460
298,384
347,406
413,437
265,473
336,365
338,376
399,424
1710,545
2460,388
1465,437
726,446
1387,392
621,1336
1221,2484
1446,1536
601,903
813,1634
328,669
380,1223
511,1446
383,676
463,685
335,482
534,409
617,453
476,513
250,460
362,360
581,411
638,432
481,452
435,453
440,399
391,432
563,459
643,531
496,481
336,421
430,362
693,663
437,737
367,500
365,356
453,632
715,588
425,425
484,340
540,404
773,440
699,467
285,626
342,347
365,631
496,670
984,612
1798,350
1732,386
1336,473
2256,533
1938,1189
747,1505
750,1417
718,1190
