Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
498,20642,549,597,650,456,499,640,591,536
482,705,607,654,760,1685,1890,2721,2396,2166
433,20637,502,565,642,2745,2955,3633,3433,3199
452,675,563,616,722,2213,4903,5482,5293,5117
441,20478,550,603,651,1809,2071,2772,2563,2304
347,500,419,458,545,995,1584,2145,1947,1767
1585,22577,1840,2025,2267,944,1414,2102,1826,1549
2186,2614,2778,2959,3158,774,873,1138,1055,972
3030,22385,3751,3399,4259,772,843,1017,960,902
1128,2769,2298,2514,2940,504,553,709,626,671
883,21555,1271,1381,1497,561,645,902,975,846
1757,1932,2071,2228,2374,523,755,952,885,821
679,20698,766,845,940,551,598,716,669,762
822,905,970,1043,1120,824,905,1119,1050,975
452,20694,498,574,620,633,689,849,800,915
527,790,661,723,838,770,856,1049,995,938
589,20844,675,750,831,1004,1103,1318,1250,1176
600,873,737,802,926,543,635,938,1019,857
555,20561,633,703,777,679,774,1039,952,864
354,592,652,715,790,532,584,713,669,763
366,20744,702,775,859,759,1044,1319,1234,1150
564,863,720,789,918,700,776,1009,926,852
638,20786,733,817,911,860,946,1166,1089,1019
619,835,754,895,972,574,660,889,968,833
444,20815,572,619,669,425,715,933,856,787
636,969,803,884,1032,521,605,842,927,761
638,20795,719,794,878,928,1020,1253,1180,1099
606,926,777,851,1002,743,815,1019,944,882
502,20945,699,778,860,906,1003,1250,1171,1089
729,1081,906,981,1153,535,835,1047,970,904
364,21130,696,772,853,958,1054,1306,1225,1142
945,1300,1098,1163,1228,660,747,1047,883,969
456,20818,745,588,833,1005,1118,1345,1272,1197
637,953,799,872,1017,578,706,799,850,753
402,21170,532,579,630,944,1036,1249,1181,1106
975,1358,1164,1255,1435,521,706,848,798,753
393,21320,522,569,620,444,764,1081,1008,938
1123,1523,1291,1369,1442,574,742,876,964,799
528,21204,612,688,768,572,804,986,899,852
1037,1358,1166,1225,1289,940,1037,1266,1192,1120
572,20865,653,726,790,585,641,819,720,771
670,971,810,890,1032,775,863,1124,1032,950
429,20743,481,527,577,778,857,1057,1256,1167
578,777,845,915,1000,582,665,926,844,749
1239,20757,1342,1423,1501,1248,1340,1585,1503,1419
594,788,849,913,964,623,697,959,820,894
463,20866,601,659,739,726,812,1076,976,896
403,1023,861,941,1090,957,1053,1355,1246,1152
621,21599,697,766,859,637,722,934,857,793
1273,1509,1431,1574,1640,1259,1339,3157,2769,2593
527,20632,591,664,745,686,765,983,904,834
453,664,703,747,797,916,997,1197,1131,1067
635,20915,707,771,841,538,574,665,632,604
1077,1154,1209,1267,1325,756,813,951,905,860
1500,20838,1639,1761,1884,574,663,865,777,834
644,975,812,891,1044,444,511,680,621,563
2609,20593,2686,2757,2833,426,654,813,756,707
417,542,481,510,566,430,710,872,814,764
473,20615,629,692,750,704,776,950,889,832
305,710,601,662,750,510,546,645,608,577
226,20530,428,474,524,535,589,746,690,638
390,583,493,641,699,678,746,917,861,797
390,20729,427,477,533,456,731,910,839,786
526,748,639,692,794,371,619,812,733,679
452,20589,501,538,577,531,587,761,703,639
437,626,567,674,727,447,487,665,570,620
510,20543,576,685,750,765,829,997,944,890
397,579,501,625,679,444,481,568,538,604
399,20589,454,504,559,1194,1388,2023,2213,1844
449,642,552,686,741,1554,1737,2422,2219,2012
256,20849,450,495,545,1486,1645,5351,4584,3954
708,974,821,872,921,1093,1551,2042,1871,1709
328,21700,381,431,485,1372,1524,2106,1968,1809
1369,1991,1756,1875,2080,1458,1650,2496,2344,2159
1963,26157,2159,2328,2540,1338,1528,2989,2807,2599
5639,7622,6732,6254,7016,1495,1631,1952,1848,1738
1029,21882,1633,1822,2042,470,648,718,859,788
1561,2081,1904,2229,2391,478,533,706,640,587
1841,22821,2038,2204,2401,612,700,954,793,869
2402,3341,2844,2995,3136,437,683,841,788,739
1653,20759,1791,1911,2019,462,554,634,587,676
577,874,726,795,933,650,703,849,797,749
427,20580,483,533,590,474,516,620,586,652
448,680,705,758,792,502,547,692,639,590
475,20634,525,573,653,595,647,817,730,775
512,582,606,635,663,309,491,622,576,534
941,20668,1003,1056,1105,1094,1162,1332,1280,1225
523,660,618,702,751,507,585,666,626,713
366,20585,501,535,569,619,789,928,1001,860
446,643,545,589,685,746,816,1009,936,1076
447,21066,497,583,633,686,753,1004,917,819
908,1045,1099,1158,1214,540,624,918,768,853
730,20843,800,859,929,600,683,884,815,740
646,876,800,928,994,1383,1468,1714,1634,1545
633,20983,728,816,885,661,781,972,915,855
796,1058,972,1133,1211,1325,1742,1854,1959,2063
