Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
333,395,307,375,376,444,287,347,337,409
307,350,327,394,394,457,317,384,328,393
528,595,330,397,317,370,285,327,447,486
395,460,395,462,413,458,309,369,320,385
467,513,428,488,405,448,262,308,420,464
273,312,278,350,328,387,309,373,299,368
320,389,379,443,437,482,270,343,338,410
343,404,356,425,393,468,307,373,229,330
338,410,376,433,387,456,324,384,342,408
379,432,348,413,343,402,320,456,296,361
307,380,379,448,405,480,408,479,285,337
339,412,286,325,396,437,279,325,314,379
308,377,327,369,439,480,414,453,285,338
291,345,1048,1186,1087,1306,958,1120,275,333
341,403,1006,1223,1055,1273,989,1210,298,365
221,285,848,987,937,1135,971,1159,298,351
329,371,846,1014,893,1103,828,965,316,355
323,387,915,1100,1016,1223,863,1072,296,361
292,365,980,1143,997,1194,984,1186,361,421
339,393,1266,1449,861,1009,896,1100,330,391
323,393,1054,1264,1027,1237,800,1003,349,417
298,338,715,853,839,957,611,774,296,348
363,418,572,658,586,691,538,612,332,390
1105,1277,528,630,544,632,532,622,1006,1217
982,1138,323,387,471,536,439,517,1008,1225
855,1055,341,410,369,436,321,385,991,1223
810,1012,285,348,371,434,312,379,935,1115
953,1156,345,405,483,540,294,354,996,1187
965,1168,327,392,377,440,497,558,981,1171
983,1170,341,405,467,542,295,413,838,1019
990,1174,331,387,373,441,299,350,891,1093
669,765,360,439,391,461,312,377,813,932
470,541,318,377,442,502,265,311,448,519
492,585,342,397,364,422,303,361,516,597
308,373,345,410,456,523,404,476,438,511
324,396,373,434,422,494,397,463,391,490
298,372,1821,1889,401,467,742,816,309,374
238,350,361,426,398,447,287,340,294,354
304,367,310,361,379,439,318,382,378,442
310,370,309,372,329,394,285,345,353,418
261,315,398,457,366,420,359,497,311,373
337,411,320,393,353,417,343,409,460,563
289,346,430,500,418,473,259,326,296,355
264,324,423,491,386,430,265,327,204,332
298,362,337,396,347,407,261,315,373,440
244,373,308,375,534,596,363,444,332,385
496,618,376,449,385,473,364,441,310,379
249,300,353,433,384,452,324,399,267,306
341,383,385,449,465,590,452,513,356,428
251,289,372,453,391,469,359,440,234,273
237,278,368,444,421,484,316,382,309,366
410,500,329,406,485,531,367,433,310,375
335,375,351,427,430,511,361,425,257,310
303,351,326,390,392,452,359,431,385,427
243,352,841,939,491,598,363,438,282,345
362,415,377,438,390,450,347,407,319,387
372,476,292,358,439,506,214,328,337,414
369,437,352,432,345,455,292,354,323,382
344,408,1100,1253,1331,1563,967,1157,304,424
422,535,2511,2804,1491,1752,1689,1909,351,431
289,333,3092,3402,1635,1961,4014,4430,318,370
412,460,4483,4887,1756,2198,6512,6942,369,421
341,405,3867,4170,1803,2802,4421,5326,348,424
322,367,1629,2455,5904,6110,2972,3251,316,440
1019,1112,1388,1652,1596,2061,1506,1732,337,406
358,422,1346,1754,1450,1693,1119,1316,324,367
