Client_0,Client_1
487,543
514,574
543,607
499,555
475,530
505,562
378,419
562,626
559,629
536,599
538,602
535,599
516,573
515,573
388,449
574,631
540,600
526,584
532,593
454,504
494,550
545,614
505,570
731,791
458,508
490,536
507,549
525,572
508,570
505,551
356,398
497,544
466,513
464,511
489,534
357,400
419,476
412,466
419,475
1453,1672
1020,1250
1344,1566
1059,1217
1762,2156
890,1024
1123,1259
799,897
714,829
1000,1154
725,821
811,945
923,1050
540,628
589,651
522,566
526,577
1465,1648
1114,1337
1476,1697
749,873
424,470
410,476
477,546
462,528
503,573
412,458
524,595
545,616
449,542
462,543
580,645
568,633
571,637
570,635
517,606
500,564
570,635
532,623
535,599
511,568
740,833
645,741
762,873
742,833
742,842
740,839
752,849
749,846
741,836
773,882
671,749
680,763
613,679
465,524
573,635
557,615
589,654
511,571
622,688
501,560
659,728
628,697
568,640
556,613
617,683
695,777
748,839
690,773
676,758
617,696
689,769
641,722
635,728
637,721
606,680
602,676
598,672
602,676
402,470
1748,1999
1144,1348
1340,1524
1068,1234
906,1044
701,785
404,445
427,482
429,487
1492,1690
1157,1378
1281,1480
1194,1389
1084,1230
1390,1603
1019,1158
1619,1814
921,1035
866,1030
788,890
358,404
451,518
531,606
1087,1273
1220,1404
1431,1616
1389,1607
1221,1367
1401,1612
811,1047
875,986
1140,1276
980,1111
827,981
1206,1344
856,1005
1201,1345
916,1029
780,919
1105,1247
797,951
471,532
545,609
625,705
576,657
568,642
568,638
579,664
575,650
556,631
526,604
584,657
523,583
430,604
604,679
565,635
561,631
486,554
649,728
636,715
614,687
458,545
662,742
637,709
728,802
719,806
574,647
577,651
601,682
573,641
609,681
599,669
500,553
479,531
546,603
604,695
621,714
623,717
621,716
611,724
750,845
645,742
472,663
643,754
635,750
633,728
609,683
597,671
601,676
615,689
621,700
644,718
715,810
651,725
601,688
597,661
623,688
595,661
607,663
522,581
457,547
460,546
1697,1898
1145,1361
1651,1858
1087,1252
1257,1492
1102,1285
1623,1843
892,1063
1212,1376
691,806
668,758
550,627
974,1100
731,828
594,699
829,935
763,862
753,854
655,737
551,633
566,626
578,637
567,627
571,632
484,541
583,642
573,633
580,640
499,560
519,578
550,609
533,617
535,618
610,680
560,643
541,609
1418,1626
1008,1143
1044,1166
626,707
546,612
497,568
549,620
532,595
518,577
519,579
559,625
1377,1540
1109,1300
1103,1267
1463,1768
1152,1279
1477,1651
1024,1176
1393,1614
782,938
935,1026
980,1115
1025,1143
665,759
1105,1260
961,1084
665,758
1076,1206
928,1045
934,1049
445,531
531,603
546,617
491,558
402,464
497,566
426,494
480,560
464,527
1062,1237
1559,1736
1186,1409
1416,1590
1068,1258
1478,1686
1010,1168
1448,1648
1053,1205
1448,1665
933,1052
780,920
2684,2828
842,989
714,794
382,451
413,466
456,585
453,523
445,517
482,545
506,581
525,655
631,716
656,777
673,785
414,492
501,563
554,619
505,580
481,559
554,614
503,562
490,542
556,612
525,582
673,744
645,726
624,700
512,606
623,694
573,657
579,646
605,698
634,736
615,706
577,662
630,711
566,648
612,684
543,633
1115,1314
1569,1757
1082,1304
1533,1720
1057,1258
1574,1788
1104,1268
1340,1505
1116,1330
863,971
599,680
570,652
488,568
571,632
548,617
545,632
530,615
525,612
539,626
534,619
543,634
563,648
545,633
485,572
487,572
614,684
1119,1287
1672,1910
1541,1775
1033,1224
1434,1613
1032,1207
1291,1454
965,1096
1565,1733
1607,1816
675,795
430,546
415,470
499,552
455,511
1633,1908
1147,1332
1376,1614
1458,1693
1125,1358
485,563
501,561
448,511
483,545
484,546
409,456
569,639
602,669
604,670
560,643
577,638
556,629
583,662
528,623
559,640
563,665
469,552
555,616
677,777
1515,1916
1144,1386
1652,1849
1109,1330
1276,1543
806,927
613,679
530,606
559,634
574,662
579,662
533,639
477,559
674,769
684,766
628,727
685,765
614,697
549,622
647,728
598,683
683,774
681,765
658,742
564,649
472,526
575,636
554,613
572,631
514,569
579,640
686,762
684,775
416,538
535,673
504,589
566,656
483,553
451,499
1534,1796
1022,1200
1077,1239
605,679
464,531
496,558
443,500
509,566
490,547
495,555
506,563
1145,1362
1313,1459
1014,1198
1548,1747
1003,1189
1488,1672
1015,1153
1367,1559
778,921
776,886
747,834
942,1077
717,839
1034,1175
993,1122
790,888
1111,1302
997,1166
795,896
1121,1310
598,695
417,494
509,569
557,634
475,549
458,514
1159,1356
1509,1739
1065,1261
1352,1565
942,1137
970,1229
1217,1420
746,863
1312,1488
853,969
1274,1514
990,1142
