Client_0,Client_1,Client_2,Client_3,Client_4
1164,1482,1604,1721,1850
1219,1355,1657,1773,1901
1231,1553,1674,1790,1919
1523,1704,1870,2034,2216
1287,1504,1899,2096,2257
1465,1670,1850,2065,2262
1125,1531,1652,1770,1899
1259,1457,1923,2125,2294
1209,1371,1701,1892,2098
1255,1419,1838,2005,2191
1152,1723,1913,2136,2335
1310,1507,1907,2070,2269
1286,1420,1717,1832,1962
1443,1591,1722,1849,1991
1188,1324,1623,1740,1871
1207,1344,1647,1765,1894
1556,1764,1953,2162,2383
1139,1697,1876,2059,2219
583,649,747,819,899
1000,1130,1387,1506,1665
1121,1558,1689,1830,1953
1278,1428,1757,1903,2031
1215,1349,1646,1777,1891
1192,1323,1623,1754,1866
1192,1330,1627,1742,1869
1032,1164,1463,1581,1710
1131,1274,1600,1727,1867
1175,1389,1768,1931,2170
1107,1254,1554,1671,1847
1098,1235,1569,1702,1819
1068,1510,1931,2108,2263
1075,1467,1901,2076,2231
1077,1512,1643,1769,1910
1063,1503,1634,1759,1898
1069,1460,1581,1710,1823
1203,1364,1691,1857,2060
1196,1359,1687,1836,2037
1191,1325,1622,1739,1867
1750,1991,2219,2422,2662
1192,1330,1625,1757,1872
1385,1521,1640,1770,1889
1193,1329,1627,1745,1875
1288,1424,1542,1659,1789
1123,1260,1558,1676,1808
1210,1345,1641,1759,1890
1162,1298,1599,1718,1896
1095,1537,1719,1853,2005
1013,1596,1782,1959,2162
1179,1644,1812,2017,2246
1091,1227,1343,1510,1609
1148,1723,1892,2111,2324
1359,1578,2150,2334,2572
1205,1349,1646,1762,1901
1375,1631,1832,2138,2330
1240,1378,1685,1879,2129
1707,1844,1961,2076,2206
1141,1682,1905,2118,2301
1410,1547,1664,1784,1917
1401,1535,1653,1772,1906
1522,1720,1917,2126,2350
860,1270,1406,1507,1610
1913,2115,2337,2518,2725
1580,1721,1837,2016,2138
1554,1800,1984,2175,2377
1170,1623,1747,1870,2095
1250,1417,1779,1979,2148
1240,1376,1853,1982,2114
1238,1681,1803,1919,2101
2464,3259,3959,4643,5639
559,616,679,742,805
1476,1653,1814,1971,2194
1220,1381,1718,1864,2067
1462,1609,1740,1867,2007
1279,1425,1752,1912,2044
1076,1751,1959,2153,2306
1262,1478,1847,2007,2195
1219,1417,1800,1991,2159
1278,1486,1852,2035,2209
1281,1487,1855,2015,2213
1026,1192,1476,1608,1737
1023,1136,1369,1471,1559
1159,1594,1724,1851,1994
1131,1567,1701,1845,2026
1207,1780,1989,2214,2422
1229,1804,1982,2200,2380
1270,1465,1841,2028,2195
1173,1306,1605,1719,1846
1491,1685,1884,2020,2152
1316,1452,1750,1865,1995
1283,1416,1713,1843,1957
1310,1443,1739,1854,1980
1298,1431,1728,1843,1971
1317,1461,1782,1906,2044
508,670,757,804,860
