Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
609,671,1156,953,892,831,734,1097,1215,1283,501,1060,694,1098,834,1139,1230,1188,1007,957,910,965,1023,1307,1256,1470,1420,1369,1078,1522,521,20735,582,635,692,932,995,1055,1116,1193,694,754,808,862,1223,1265,1305,1512,1551,1589,722,21142,21088,1098,1038,1598,1494,1437,838,781,454,940,890,1086,1038,1412,1481,1183,1600,1544,959,1049,1154,1237,2086,2509,2449,2383,2287,2189,476,1094,862,810,758,1037,982,928,584,531,1014,1091,1353,1292,1231,1167,1534,1479,1417,1593
611,672,1225,884,1173,1119,1016,1066,1276,1340,493,20460,543,20497,625,812,869,670,924,752,1946,2006,2061,2338,2288,2449,2397,2164,2113,2512,568,973,667,714,757,1015,1059,1102,1149,1204,448,498,542,587,20782,20831,20888,21221,21272,21322,609,1301,1263,944,893,1214,1162,1111,719,665,957,20535,20756,20925,20884,20843,20966,1232,1087,1174,1588,1650,1696,1754,21575,22014,21928,21841,21752,21666,582,1133,1068,912,861,1310,1256,1197,687,638,1316,1711,1635,1559,1481,1402,2026,1943,1862,1787
613,666,1030,904,859,811,714,763,1081,1138,341,725,467,772,558,818,988,935,1043,873,503,607,698,1058,980,1292,1217,1141,786,1367,511,20711,643,700,949,1015,1073,1130,1187,1258,506,556,602,648,1003,1048,1092,1292,1333,1371,523,22121,22070,826,781,923,877,667,620,574,393,714,972,1087,1047,1008,1126,1215,1165,918,1073,1205,1300,1394,2202,2743,2628,2515,2404,2294,558,1031,987,885,837,1084,940,709,660,613,698,999,937,880,818,1264,1392,1197,1116,1328
642,690,1063,933,885,834,741,785,1111,1169,482,20627,536,20671,625,802,961,854,1024,904,858,932,1051,1249,1211,1341,1172,1132,1092,1290,566,955,674,726,773,1000,1050,1097,1148,1214,1915,2506,2608,2704,21272,21429,21506,21584,21661,21739,1541,2275,2236,1925,1870,3261,3190,2192,2144,2089,475,20652,20601,20786,20735,21036,21169,714,814,661,504,566,622,806,20714,60942,61040,61102,61162,20931,681,1094,1040,998,958,918,877,837,792,739,627,929,870,814,745,1151,1205,1089,1035,1446
567,623,1039,988,941,706,843,891,1083,1142,483,876,625,923,703,963,1105,1009,1152,1053,1039,1181,1495,1401,1306,1933,1847,1757,1672,1585,681,47357,867,938,1004,1068,1135,1266,1327,1196,872,976,1083,1249,1754,1837,1913,1992,2069,2145,1504,22701,22651,1855,1811,2624,2568,2480,1610,1563,451,903,857,1036,994,1188,1239,1129,1325,1280,436,498,559,897,954,41181,41226,41270,41314,41124,728,1149,1214,1094,1041,994,949,899,847,792,558,807,758,710,656,1000,1945,1060,896,1828
26971,27048,27463,27315,27262,27208,27106,27893,28273,28441,476,20814,534,20870,625,807,1012,868,1072,940,24023,24105,24180,24453,24397,26398,26326,26257,24236,24518,27170,27529,27307,27364,27418,27579,27631,28378,27687,27740,1375,1446,1506,1561,21183,21249,21311,21370,21421,21472,2313,3357,3308,2506,2450,3245,2817,2763,2710,2389,24859,28984,28930,29582,29096,29042,29652,25117,26243,26169,25260,25419,25981,26214,45815,45990,46047,46103,45872,45927,25433,25993,25921,25860,25794,26886,25698,25640,25581,25514,24553,24870,24811,24750,24679,25776,27066,26986,25074,26916
12254,12403,13252,12859,13097,13048,12936,12993,13351,13450,666,1105,836,1149,942,887,1045,994,1246,1195,8393,8525,8644,8992,8881,10076,9543,7865,8820,9046,10997,31987,11072,11132,11188,11248,11305,10116,12262,12348,456,548,948,1030,1435,1481,1525,1569,1613,1654,1163,23005,22953,1602,1486,1547,1393,1336,1280,1227,8774,9796,9739,9941,9890,9846,9994,9670,10050,7569,3865,3952,4019,4082,4521,4577,4635,4697,4751,4808,9213,8664,8594,8284,8122,9605,9537,9464,9339,9280,9946,10252,10148,10087,10025,9059,10849,10747,10309,8575
1613,1860,2229,2102,1971,2602,2339,2514,2711,2774,506,20598,559,20653,648,841,1018,957,1067,792,3592,3693,3758,3935,3893,4092,4037,3849,3805,3979,4548,4992,4677,4732,4787,4843,5112,5196,5306,5426,1721,1791,1850,1910,20773,20825,20873,21223,21271,21317,2672,3336,3290,2807,2747,3235,3182,3126,3026,2972,3553,22333,22275,22429,22381,22536,22576,3755,3698,3636,3251,3336,3398,3450,23062,23218,23271,23323,23375,23117,2977,3143,3431,3382,3328,3587,3540,3491,3263,3210,3649,3858,3812,3763,3712,3961,4101,4057,3906,4010
654,712,1045,763,987,934,820,877,1763,1835,463,830,606,867,680,903,1003,953,1119,1057,2817,2890,2939,3088,3036,3318,3262,3205,2985,3143,2114,21993,2187,2238,2291,2343,2414,2476,2531,2574,517,577,633,952,1002,1044,1090,1285,1331,1375,682,60937,60876,1091,1028,1284,1221,1160,818,752,2116,2758,2810,2898,2854,2950,2999,2393,2580,2533,2723,2793,2853,2915,3093,3387,3427,3471,3519,3339,1920,2032,1985,2411,2356,2292,2240,2188,2139,2084,2171,2402,2354,2304,2250,2507,2938,2759,2450,2560
682,742,1084,801,1022,971,868,923,1393,1469,517,45867,572,45922,683,903,1014,958,1082,837,1925,2186,2256,2353,2307,2549,2505,2450,2405,2595,1830,2073,1950,2008,2278,2665,2723,2784,2834,2893,39163,39262,39322,39377,43189,43241,43338,43491,43887,43982,592,41733,41678,41615,40703,41497,41426,41357,41292,648,1316,21680,21625,21835,21779,21731,21895,1366,1455,1405,2884,2943,2996,18236,23154,23299,23344,23390,23434,23206,1724,2080,2591,2255,2025,2143,1967,1911,1853,1796,1339,1569,1515,1461,1408,1684,1841,1791,1623,1739
526,584,942,891,846,800,751,1303,1364,1409,25694,26129,25884,26172,25971,26763,27133,26926,27201,26213,1841,1916,2766,3018,2696,2968,2918,2869,2817,3069,3232,21930,3295,3350,3403,3456,18694,18778,18847,18902,22868,22936,22985,23037,23992,24597,24793,25110,25178,25824,21715,28082,28024,25657,22636,25562,23865,23685,23328,22334,3014,1925,1875,2086,2026,1977,2133,3179,3129,3077,2843,2918,2969,3016,3170,3440,3490,3538,3587,3394,1759,2173,2057,2002,1946,3169,3104,2121,1882,1822,18493,18839,18774,18711,18646,18581,19059,19007,18953,18898
746,795,1240,1188,1126,1062,895,999,1304,2072,11012,30115,11092,30173,11246,11156,11417,11309,12265,11603,2295,2367,2419,2635,2579,2799,2746,2520,2468,2688,1733,2251,1905,1963,2029,2095,2144,2194,2306,2553,574,1267,1590,1787,21128,21175,21220,21283,21318,21350,7521,8114,8066,7886,7829,7770,7712,7373,7652,7591,2778,24954,24911,25044,24999,25203,25092,2996,2931,2864,5226,5313,5376,5447,22966,23171,23227,23283,23041,23102,928,1064,999,1139,2174,2117,2053,1989,1875,1720,2007,2085,2214,2331,2277,2395,2606,2557,2502,2447
4244,4358,4684,4625,4565,4504,4441,4759,4826,4888,3747,4435,3953,4489,4026,4233,4365,4297,4156,4091,4814,4891,4940,5105,5054,5305,5254,5206,5002,5151,4698,21256,4768,4815,4853,4892,4931,4982,5025,5067,875,934,1750,1886,1503,1560,1603,1712,1791,1834,4364,23176,23128,4817,4459,4877,4757,4701,4626,4556,4753,5933,5999,6127,6086,6046,6166,5049,5225,5168,2597,2686,2749,2806,3269,3566,3341,3398,3451,3505,4553,4850,4808,4766,4723,4998,4945,4899,4679,4630,4737,5046,4971,4902,4830,5310,5231,5173,5108,5378
970,1050,1510,1368,1255,1182,1118,1447,1584,1638,2941,22731,3014,22780,3069,3236,3338,3290,3176,3125,3142,3217,3275,3374,3329,3623,3576,3517,3474,3420,1001,1721,1219,1270,1333,1384,1916,2092,2165,2224,741,798,853,905,21045,21084,21135,21189,21239,21290,2868,3452,3412,2993,2940,3358,3310,3257,3205,3150,2045,24037,23995,24112,24075,24155,24192,2469,2145,2247,3182,3269,3339,3408,27086,27325,27378,27434,27147,27199,4039,4186,4122,4587,4543,4498,4446,4382,4314,4252,2968,3087,3298,3231,3168,3524,3459,3409,3356,3581
811,887,1508,944,1432,1368,1228,1308,1614,1699,2568,3134,2746,3179,2796,2861,2973,2919,3083,3029,3001,3064,3112,3201,3159,3421,3380,3339,3296,3246,2595,24670,2776,2844,2897,2954,3014,3078,3134,3183,644,699,749,899,1246,1296,1346,2523,2579,2627,2178,22663,22617,2423,2371,2585,2535,2483,2313,2255,3845,4213,4259,4296,4373,4339,4410,4141,4501,4449,6742,6819,6879,6934,7177,7489,7529,7569,7393,7440,3756,4005,3962,3920,3872,4203,4153,4106,4059,3822,2919,3135,3089,3041,2991,3234,3371,3327,3183,3282
3010,3082,4329,4198,4126,4041,3137,4270,4404,4464,3042,22467,18323,22510,18447,18388,18568,18507,18692,18624,5339,5664,5755,6003,5940,6194,6135,5879,5819,6063,4466,5022,4683,4747,4794,4838,4881,5061,4926,4970,487,554,720,789,22421,22570,22629,22692,22749,22803,2467,18359,18301,18235,18156,18073,2796,2743,2692,2639,4719,22867,23009,22939,23072,23227,23285,5790,5735,5676,3419,3506,3563,3615,27107,27264,27313,27360,27158,27202,3806,3970,4102,4227,4323,4649,4588,4532,4464,4405,4881,5128,5240,5379,5315,5443,5649,5599,5548,5497
1252,1430,1668,1617,1561,1504,1745,1807,1863,1913,2313,2677,2463,2723,2514,2772,2878,2822,2618,2563,3173,3263,3334,3522,3461,3766,3711,3651,3398,3581,1666,22464,1750,1809,2424,2693,2772,2884,3061,3168,1900,2082,2233,2399,3085,3610,3858,4127,4199,4255,2546,25915,25859,3013,2623,2950,2888,2826,2764,2700,2657,3407,3365,3537,3490,3449,3594,3044,3306,3251,6656,6761,6885,6961,7487,7695,7738,7547,7596,7643,1505,1866,1815,1761,1708,2027,1977,1924,1653,1595,4029,4239,4193,4147,4099,4383,4476,4331,4285,4429
769,837,1811,1567,1200,1141,1010,1072,1931,2001,4887,22501,5135,22664,5014,5221,5323,5274,5416,5369,3355,4279,4692,4558,4417,5329,5209,5081,4955,4833,2131,5796,2579,2698,2809,2919,3031,3364,3257,3148,636,701,946,1022,21597,21669,21729,21780,21837,21893,5688,6262,6312,6211,6160,6108,6056,6009,5957,5896,5602,22336,22401,22451,22508,22615,22660,5817,5767,5682,3214,3283,3343,3394,23449,23590,23634,23680,23730,23497,1402,1614,1721,1692,1661,2479,1847,1817,1786,1755,3567,3962,3888,3812,3734,3655,4261,4186,4112,4037
1147,1294,1498,1437,1377,1561,2259,2406,2508,2677,2145,3197,2625,3258,2507,2908,2736,2681,2848,2795,2980,3059,3113,3222,3169,3514,3452,3395,3337,3275,2617,21945,2692,2750,2807,2859,2909,2971,3025,3082,1154,1279,1359,1434,1961,2039,2088,2137,2196,2414,3274,24059,23999,3481,3439,3613,3571,3530,3396,3349,2128,2759,2815,2911,2864,2964,3014,2473,2620,2683,3128,3201,3257,3314,3468,3749,3793,3835,3874,3699,1355,1467,2654,2586,2507,2364,2287,1597,1566,1530,2881,3120,3065,3008,2955,3243,3420,3362,3177,3302
680,795,1215,940,1161,1103,999,1052,1762,1942,3066,25938,3143,26147,3203,3430,3486,3261,3375,3318,2654,2739,2796,2948,2900,3153,3104,3054,2849,2996,1701,2459,1930,1996,2064,2148,2214,2280,2332,2391,679,863,996,2813,21215,21265,21408,21466,21518,21573,3812,4441,4415,4376,4331,4268,4215,4158,4094,4027,2065,23278,23227,23384,23332,23677,23450,2152,2568,2228,3878,3983,4059,4141,25998,26082,26128,26170,26210,26036,1142,2129,2061,1984,1811,2323,2257,2190,1693,1213,2558,2795,2742,2685,2632,2859,3066,3010,2955,2908
1098,1421,1774,1724,1671,1617,1497,1548,2877,2956,5719,6653,6145,6702,5940,6436,6545,6490,6361,6242,3312,3424,3504,3800,3749,3909,3694,3633,3568,3850,2794,23409,2952,3001,3060,3112,3165,3215,3263,3321,743,815,1492,1550,1171,1215,1605,1653,1700,1757,6742,23566,23840,7196,7141,7084,7028,6969,6902,6840,3055,3537,3483,3683,3638,3888,3733,3417,3831,3777,5616,5736,5808,5862,6267,6486,6317,6357,6400,6439,1543,1762,3609,3546,3486,3416,1878,1822,1699,1635,3253,3649,3590,3534,3480,3420,3860,3809,3759,3704
3379,3767,4469,4405,4346,4286,4159,4232,4577,4647,3263,26031,3370,26206,3433,3616,3720,3668,3556,3494,4873,4932,4981,5066,5023,5267,5230,5194,5156,5107,4602,4944,4674,4728,4780,4833,4884,4991,5036,5076,839,913,971,1023,20858,20906,20959,21004,21049,21094,3344,4088,4039,3681,3603,3972,3918,3864,3809,3538,4120,23098,23041,23266,23211,23155,23322,4376,4591,4531,4336,5056,5157,5772,23067,23309,23361,23412,23133,23195,3342,3573,3520,3467,3405,5123,5079,5009,4855,4786,5195,5424,5384,5343,5301,5254,5590,5546,5504,5464
2451,2523,2713,2668,2622,2575,2766,2812,2859,2908,5846,7197,6204,7351,6034,6672,6562,6475,6386,6290,4501,4563,4622,4963,4910,4855,4799,4742,4676,5019,689,21264,811,1073,1156,1231,1305,2372,1383,1459,577,639,1296,1407,1056,1108,1153,1202,1245,1359,5476,23661,23616,5691,5645,5835,5789,5744,5596,5547,2874,3504,3455,3648,3599,3552,3695,3393,3336,3280,2704,2787,2853,2918,3175,3465,3503,3542,3377,3418,863,999,2443,2386,2295,2209,1234,1189,1129,1071,5454,5704,5650,5595,5533,5821,5983,5928,5761,5876
1610,1680,2049,1991,1934,1877,1755,1815,2110,2172,3085,22889,3161,22937,3219,3466,3529,3281,3400,3343,2305,2378,2432,2537,2485,2808,2760,2707,2653,2590,1022,1261,1451,1517,1576,1624,1686,1847,1747,1799,1038,1116,1171,1221,21780,21884,21949,21996,22035,22070,3303,3773,3747,3499,3444,3717,3686,3655,3622,3384,1760,23344,23298,23437,23391,23647,23796,1814,2541,2468,3508,3592,3641,3685,23960,24006,24049,24096,24146,24192,1360,1649,1606,1562,1507,1831,1784,1741,1698,1439,2086,2316,2253,2496,2442,2386,2728,2667,2611,2552
2968,3044,3273,3229,3184,3140,3095,3324,3370,3413,2726,3132,2899,3181,2959,3228,3340,3288,3069,3014,3298,3368,3428,3543,3485,3889,3831,3770,3704,3612,2070,23287,2147,2204,2259,2314,2385,2975,3039,2440,2924,2991,3053,3103,2590,2662,2709,2755,2810,2874,2765,24555,24505,2930,2816,3102,3047,2994,2886,2855,3118,3493,3445,3642,3595,3887,3935,3386,3801,3745,3615,3688,3763,3817,4212,4440,4265,4305,4344,4393,1538,1850,1990,1929,2333,2273,2218,2164,2107,2047,3238,3475,3423,3368,3314,3643,3751,3582,3528,3700
3628,3695,4028,3972,3919,3865,3752,3813,4082,4133,3476,26134,3669,26188,3582,3917,4030,3975,3840,3751,3400,3470,3649,3587,3534,3854,3803,3752,3699,3908,2840,3585,3231,3273,3314,3364,3410,3454,3496,3539,2425,2491,2544,2598,21490,21552,21596,21642,21687,21732,3871,4569,4528,4367,4321,4275,4226,4170,4118,4058,4230,22658,22592,22828,22773,22717,22882,4453,4384,4318,3099,3172,3230,3290,23553,23655,23695,23742,23791,23604,1132,1400,1677,1926,1857,3273,3232,3191,3142,3071,3284,3483,3442,3397,3350,3535,3770,3713,3649,3586
1298,1382,2215,1755,1681,1612,1449,1518,2302,2368,5945,6515,6146,6555,6204,6369,6461,6416,6313,6259,2845,2918,2975,3084,3030,3292,3238,3182,3137,3349,2528,21297,2600,2650,2695,2740,2784,2838,2885,2937,1217,1278,1330,2276,1931,2005,2059,2111,2163,2216,4754,25818,25765,5732,5321,5663,5595,5527,5464,5406,2038,2936,3123,2994,3235,3178,3290,2866,2803,3052,3254,3324,3373,3420,3878,4068,4107,3934,3978,4020,1374,1513,2537,2418,2355,2482,2289,2216,2020,1447,3332,3565,3518,3464,3406,3706,3797,3655,3610,3752
1729,1788,2076,2032,1989,1945,1839,1895,2120,2163,4231,22757,4315,22803,4380,4681,4491,4439,4607,4550,3073,3156,3209,3334,3276,3550,3489,3444,3396,3601,1059,2453,1493,1568,1627,1674,1720,1834,1888,1770,680,910,982,1037,20841,21049,21161,21225,21270,21311,5478,6129,6085,5621,5566,6022,5965,5910,5851,5795,2979,25253,25208,25369,25333,25293,25408,3246,3197,3140,5380,5454,5503,5550,23155,23268,23315,23365,23412,23207,1803,2213,3070,3009,2925,2142,2083,2020,1956,1893,3774,3854,4073,3998,3934,4209,4426,4278,4138,4368
3007,3082,4511,4436,4345,3188,3136,4577,4653,4709,2591,2981,2762,3030,2820,3078,3178,3129,2925,2877,5235,5321,5386,5503,5448,5775,5722,5670,5616,5553,2243,21148,2438,2540,2647,2749,2851,3036,3095,2959,545,692,1364,1655,1263,1305,1421,1465,1556,1603,2287,23782,23741,2532,2491,2624,2581,2450,2407,2357,5052,5453,5413,5493,5661,5626,5696,5349,5577,5533,2813,2887,2945,3008,3376,3478,3517,3555,3594,3430,1886,1968,2115,2352,2297,2521,2469,2415,2241,2182,4249,4520,4457,4395,4335,4640,4784,4737,4575,4688
1497,1571,1740,1693,1638,1842,1792,2328,2393,2439,3392,23616,3467,23662,3526,3748,3799,3587,3691,3639,2680,2743,2788,2877,2835,3112,3051,2989,2937,3166,885,1628,1154,1210,1252,1302,1342,1435,1478,1384,1916,2061,2118,2173,21373,21485,21534,21587,21632,21678,3378,3924,3885,3566,3510,3840,3797,3755,3712,3452,1581,21628,21580,21712,21670,21765,21804,2566,2503,2434,3863,3951,4024,4081,22941,23147,23204,23263,22997,23044,2305,2652,2601,2548,2494,2788,2746,2702,2442,2385,2396,2662,2602,2540,2478,2734,2978,2918,2861,2798
2447,2510,2878,2811,2757,2701,2580,2636,2938,2993,3459,4140,3619,4194,3678,3852,3938,3896,3798,3737,3386,3463,3517,3729,3680,3949,3855,3615,3569,3775,923,21396,1272,1356,1424,1489,1559,1688,1620,2268,930,1097,1160,1266,1568,1612,1685,1743,1787,1890,3470,23489,23442,3701,3646,3867,3812,3761,3593,3539,1424,2089,2189,2134,2285,2233,2336,1762,2453,2387,2592,2675,2740,2796,3008,3282,3329,3373,3418,3228,2686,3497,3422,2960,2907,3130,3078,3024,2851,2794,2148,2216,2449,2395,2339,2286,2620,2563,2499,2693
840,1003,1213,1154,1065,1367,1266,1315,1423,1475,2988,23064,3066,23200,3122,3302,3408,3357,3236,3181,2430,2490,2534,2630,2580,2861,2817,2776,2727,2677,1247,1787,1837,2015,2068,2116,2164,2203,2251,2291,1975,2042,2101,2163,25094,25133,25181,25218,25257,25295,3188,3758,3715,3316,3261,3666,3617,3568,3519,3470,2151,25857,25683,26154,25999,26807,26311,2277,2225,2342,11472,11781,11994,12207,32687,32927,38336,38596,38787,38968,1830,1906,1999,2150,2120,2243,2214,2184,2089,2056,2915,3267,3205,3142,3067,3002,3563,3425,3333,3499
9841,10129,11302,11084,10901,10720,10380,11551,11728,11893,2903,4149,3173,4213,3039,3237,3397,3331,3530,3461,9048,9318,9544,10156,9952,11128,10877,10713,9755,10509,5035,36764,5309,5553,5758,5962,7609,8421,8685,9006,4756,4824,4880,4932,5251,5301,5340,5389,5426,5463,3162,25412,25503,3494,3435,3626,3562,3372,3311,3251,5296,6555,6389,7018,6877,7176,7352,8252,8839,8594,11276,11626,11938,12265,19009,19164,19325,19499,19657,19797,10628,12750,12575,12391,11858,11652,11465,11262,11085,10899,7146,7387,7866,8327,8128,8777,9586,9346,8534,9172
5364,5657,7957,5948,6928,6661,6210,6439,13926,14191,4332,22677,4416,22718,4478,4591,4686,4641,4735,4534,14078,14294,14471,15421,15266,15112,14957,14799,14638,15638,11320,16880,17052,17242,17423,17607,17780,17951,18120,18295,1356,1428,1489,1548,22751,22813,22867,22918,22968,23014,5216,6237,6345,5589,5501,5996,5916,5835,5752,5670,6719,29731,29574,30191,30040,29890,30335,7205,16675,16303,14007,14233,14442,14611,33095,33423,33859,34147,34420,34706,18237,19899,19674,19509,19310,19143,18970,18788,18622,18443,7102,7349,7585,8115,7883,9403,16194,12233,11022,9674
11009,11216,12225,12008,11807,11610,11405,16845,17089,17296,2531,3263,2676,3322,2721,2772,2862,2816,2976,2917,13678,13930,14157,14521,14345,17306,16183,15067,14891,14693,6218,38165,6776,7083,7381,7721,8118,9289,8413,8821,2418,2489,2557,2609,3005,3063,3111,3174,3226,3331,2729,23887,23824,2893,2821,3235,3169,3099,3035,2971,9183,13613,13399,15601,13983,13819,15799,16209,16000,10303,6242,6483,7544,7997,10667,11033,11289,11574,16829,17014,11872,13792,13580,13373,13156,12955,12765,12570,12360,12124,11835,12833,12646,12470,12278,12064,18722,18498,18196,16167
