Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0
1757,883,919,871,363,449,2165,461,523,837
11042,1059,893,490,448,457,11120,436,389,1016
1124,976,1048,495,410,415,1118,461,424,837
12114,1277,957,504,616,441,11870,472,463,1062
2450,1110,3087,531,354,350,1876,302,378,2978
15841,1000,873,375,346,369,11400,347,458,776
5886,1422,2329,311,465,353,1547,369,342,1617
11077,1160,1251,450,266,310,11064,298,386,1112
1069,1548,1020,381,296,283,852,285,274,1119
10492,631,837,567,288,313,10509,481,321,464
465,521,479,279,307,366,474,347,289,373
10514,438,548,310,261,303,10525,289,432,397
547,613,468,278,456,291,524,472,277,404
10413,459,517,343,259,347,10410,420,294,342
381,320,350,328,960,329,384,876,433,280
10401,351,385,1034,929,1046,10444,905,1080,317
377,523,404,776,1068,854,442,930,964,413
10347,435,315,923,1079,1010,10349,872,915,256
308,361,550,904,863,862,319,827,761,335
10363,280,337,1313,942,889,10397,985,821,253
327,308,269,1446,989,963,368,974,1142,282
10459,293,355,1338,1030,1095,10520,900,1179,288
438,364,299,1289,1110,1060,580,926,1304,296
10417,326,323,1004,951,893,10845,943,938,281
389,1099,1041,980,883,892,994,933,857,920
10953,1220,1097,1304,596,565,11011,622,649,847
938,1143,1245,600,541,464,1059,479,442,871
11026,836,972,608,544,410,11170,414,395,1033
1032,912,1028,435,402,376,1226,410,370,870
11040,1286,1123,345,369,326,11005,374,326,1121
1101,1230,1057,298,348,311,1030,322,253,900
11296,1000,1029,233,472,340,11247,298,247,1325
1364,995,1029,282,461,303,1066,316,286,735
10933,1017,1064,296,341,236,10897,366,314,956
956,1002,1359,282,438,294,966,324,367,704
10568,647,564,293,385,286,10667,302,301,408
538,537,595,239,435,264,646,352,280,425
10462,462,412,270,387,300,10448,298,306,365
432,318,300,235,312,293,409,279,275,330
10352,329,314,264,336,282,10459,287,354,312
315,297,275,350,368,393,393,358,776,249
10400,277,275,261,415,306,10503,389,282,281
375,296,354,339,466,428,480,387,376,377
10332,312,368,261,247,237,10429,445,231,244
304,331,270,288,310,376,399,323,240,346
10344,275,262,458,308,359,10344,315,257,283
315,304,340,258,366,305,306,314,283,285
10387,265,248,273,370,335,10420,547,243,257
365,323,323,249,1583,300,371,858,267,266
10540,279,294,422,317,352,10416,315,501,311
552,271,250,350,289,320,390,241,241,277
10412,300,293,302,347,337,10479,325,282,286
398,319,254,268,593,345,426,348,302,333
10414,294,354,389,364,426,10430,391,259,265
390,254,494,249,481,345,370,390,424,368
10396,460,690,499,320,1641,10368,655,1200,295
329,276,329,445,256,835,336,414,362,509
10368,322,317,318,268,360,10471,338,303,291
330,478,562,276,282,308,457,325,280,322
10372,323,412,286,255,314,10365,322,293,280
352,480,314,292,267,397,333,367,503,234
10410,421,346,278,334,311,10778,326,289,288
383,358,389,381,343,341,776,290,425,294
10482,360,401,283,284,365,10464,329,383,339
431,433,435,286,275,433,413,279,425,266
10353,928,339,274,430,276,10321,343,292,438
326,342,290,332,273,594,289,297,325,301
10378,361,330,306,501,436,10364,313,438,350
359,335,319,278,315,453,337,365,460,299
10361,291,246,300,292,391,10361,327,368,259
357,332,360,279,270,463,330,342,460,296
10388,346,330,321,276,597,10395,309,482,397
360,293,297,347,285,346,358,416,404,288
10428,298,299,264,341,362,10372,279,369,354
401,324,351,403,257,337,340,277,309,291
10461,494,400,235,277,343,10409,307,341,309
442,325,275,283,293,370,402,322,391,334
10495,315,356,258,415,288,10401,220,342,243
470,397,352,275,273,384,338,465,321,413
10581,314,278,243,417,410,10323,328,359,271
455,310,486,290,307,376,260,310,294,302
10475,290,343,308,459,473,10284,337,441,313
439,328,306,258,345,606,237,311,456,445
10372,270,417,323,386,378,10322,370,538,304
357,279,267,241,321,323,292,317,451,241
10356,491,334,342,296,492,10349,340,415,289
