Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
680,755,825,904,975,528,567,635,602,672,491,834,794,752,876,212,20537,419,468,522,1090,1154,1215,1298,1367
463,523,584,637,698,476,536,653,595,703,635,20831,20776,20725,20882,402,624,514,566,665,237,483,522,570,629
677,749,824,931,1005,742,821,969,891,1041,581,960,908,856,1014,529,20683,597,671,743,272,517,568,616,666
579,635,683,730,783,489,825,972,904,1039,448,21112,20822,20759,21177,515,776,650,708,896,454,518,577,632,692
599,655,719,756,816,455,517,727,575,664,584,1251,1200,1147,1299,214,22591,437,492,550,430,498,550,600,656
2048,2298,2541,2753,2973,2707,2933,3245,3100,3449,661,20812,20748,20688,20871,1864,2869,2667,3027,3210,291,455,489,539,603
1540,1790,1967,2204,2430,1749,2034,2436,2230,2615,506,921,869,817,973,1678,22780,1890,2065,2245,365,403,437,471,508
1924,2250,2464,2673,2865,1924,2168,2741,2400,2964,1014,21130,21078,21024,21179,2304,2941,2745,3056,3257,443,512,572,632,698
2279,2511,2779,3019,3227,2404,2807,3392,3032,3601,1367,1534,1484,1429,1584,1774,21756,2134,2330,2609,615,685,747,803,853
1771,1950,2126,2420,2584,1881,2081,2416,2261,2569,456,22096,21850,21673,22928,1432,1721,1828,1959,2181,349,400,459,515,581
1896,2208,2305,2750,2940,1111,1266,1485,1385,1579,1320,2610,2429,2223,3052,1604,20773,1797,1942,2064,2181,2383,2566,2740,2928
958,1063,1158,1245,1323,948,1036,1215,1122,1297,1588,22167,22642,22397,23076,575,774,851,924,985,1499,1674,1851,2031,2231
601,668,742,807,869,833,900,1024,963,1091,1704,2620,3242,3046,3416,530,20694,589,637,687,1793,1996,2178,2374,2558
