Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
546,588,619,805,836,866,900,930,958,996
536,584,626,667,873,917,961,1011,1060,1129
3373,3654,3918,4173,4422,4642,4756,4862,4996,5114
1654,1820,1968,2127,2270,2439,2591,2966,3195,3075
1644,1772,1882,1992,2248,2483,2688,2919,3134,3386
1821,2032,2222,2438,2636,2905,3846,4085,4332,4593
2035,2165,2271,2425,2582,2730,2877,3388,3168,3566
1856,2048,2250,2538,2785,3033,3969,4198,4415,4655
1442,1610,1786,2019,2168,2309,2885,3033,3180,3357
1525,1648,1761,1907,2041,2177,2346,2845,2639,3114
2062,2343,2531,2678,2819,3000,3141,3279,3434,3574
854,932,999,1068,1135,1202,1400,1482,1570,1657
1227,1301,1362,1418,1476,1519,1562,1605,1648,1691
1056,1133,1193,1263,1332,1407,1476,1546,1618,1684
708,776,832,1072,1136,1201,1452,1521,1585,1647
977,1034,1081,1127,1172,1217,1262,1306,1355,1405
1037,1106,1163,1220,1276,1328,1383,1437,1491,1545
1078,1147,1204,1260,1315,1369,1424,1479,1533,1586
666,734,800,864,1130,1186,1239,1293,1346,1399
983,1040,1087,1133,1178,1223,1267,1327,1375,1419
570,611,646,680,715,751,786,820,861,894
461,502,536,723,758,793,827,860,895,937
540,589,645,938,995,1050,1106,1160,1215,1282
1029,1091,1139,1185,1231,1276,1322,1367,1412,1456
507,564,633,983,1044,1104,1167,1222,1278,1347
1471,1579,1654,1726,1799,1873,1954,2050,2133,2214
1560,1679,1784,1893,2013,2121,2214,2316,2420,2515
1047,1141,1223,1304,1386,1467,1547,1785,1955,1863
807,880,945,1025,1105,1184,1388,1469,1641,1549
1051,1133,1207,1285,1359,1431,1505,1580,1655,1728
1593,1701,1787,1881,1969,2062,2152,2234,2322,2436
681,743,1049,1101,1150,1203,1268,1330,1410,1506
933,1029,1120,1209,1296,1385,1471,1716,1615,1803
957,1048,1152,1252,1348,1432,1710,1990,2083,2164
877,1736,1819,1894,1970,2046,2117,2189,2262,2330
624,684,993,1044,1092,1141,1190,1244,1312,1391
674,789,872,958,1057,1348,1432,1517,1601,1715
