Client_0,Client_0,Client_0,Client_0,Client_0
645,1463,718,343,1316
454,1503,507,547,1458
361,784,450,295,950
430,610,449,319,519
619,511,548,380,392
379,379,430,450,258
364,368,346,277,271
2901,357,5396,3474,301
511,445,674,1794,237
259,377,240,344,305
283,3490,503,492,5066
315,1481,234,499,492
287,365,282,305,288
339,357,301,322,407
309,363,330,546,239
496,256,441,489,351
582,271,559,801,293
536,351,544,745,278
906,483,837,1029,407
641,529,675,694,716
670,615,590,742,558
389,753,507,481,715
331,579,352,434,686
330,617,283,409,596
435,469,249,488,636
294,357,334,420,387
299,330,292,366,370
360,435,378,542,329
323,379,365,532,297
354,330,339,413,305
398,553,430,410,386
464,577,409,503,354
337,429,376,478,332
346,561,408,451,318
448,451,443,456,465
845,589,603,643,323
877,514,798,607,345
317,465,346,513,483
434,462,427,501,631
411,461,393,511,836
1276,507,1010,1123,355
849,599,1179,1421,467
1027,480,646,779,387
661,1282,665,582,1691
334,1286,394,377,1183
480,822,348,342,728
526,480,619,415,719
309,429,295,458,290
369,602,328,519,412
330,493,308,555,526
368,501,307,413,343
324,426,285,512,308
460,492,415,452,318
1503,468,1243,1068,334
1056,463,1206,1339,289
1381,425,1454,1307,364
1804,1650,1004,1193,1569
1126,1004,1077,981,1408
1520,1192,1262,1178,1327
706,1404,698,692,1338
1991,1040,1396,1318,1057
833,1441,709,811,1245
761,765,760,812,677
945,1064,821,887,1229
495,827,399,609,800
520,762,333,510,728
520,821,500,510,792
893,571,485,664,404
910,534,520,817,381
598,480,810,573,325
625,811,606,748,543
578,642,395,535,653
590,579,494,633,641
1291,889,1614,1209,733
1410,646,1547,1324,354
1748,753,1527,1684,509
2551,1526,2447,1835,1170
900,1338,696,2522,1525
365,1951,379,461,1699
418,3358,350,360,1727
353,1913,285,294,552
484,453,360,342,306
434,377,295,333,345
598,290,471,413,203
549,326,312,488,256
641,351,555,597,239
703,536,903,698,385
626,438,798,633,282
672,566,553,632,428
651,717,540,638,614
1136,588,1273,1146,469
1157,647,1226,1034,515
507,556,448,515,423
389,1170,286,417,855
388,923,295,425,631
444,592,330,431,336
432,403,415,424,277
441,403,383,320,281
