Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
1686,2107,2006,1903,1802,894,1380,1256,1141,1022,1534,2673,2533,2941,2807,1950,2195,2075,2307,2421,916,1061,1309,1188,1441
511,1049,965,884,808,578,975,1137,1060,878,1369,11999,11799,12367,12186,630,795,719,877,977,702,794,980,878,1058
689,1004,925,841,764,667,909,845,792,733,1385,2521,2366,2798,2665,530,655,592,726,798,484,541,644,593,701
379,845,786,713,650,312,774,708,643,578,986,11893,11690,12318,12106,780,911,849,972,1032,505,568,683,627,743
549,770,717,668,614,613,878,808,744,684,1288,2462,2322,2763,2599,417,536,472,592,644,435,487,582,535,635
482,744,674,617,550,470,845,788,732,649,4294,12614,12410,13341,13159,474,591,535,646,706,498,553,671,610,736
424,677,796,748,619,437,655,601,551,496,2023,2826,2652,3645,3421,423,520,475,608,658,502,574,693,634,755
763,967,915,870,823,489,701,645,597,550,2872,16810,17041,17431,17263,397,495,449,540,591,695,756,863,810,923
653,1035,975,769,710,389,810,746,710,652,7429,7729,7590,8979,7863,633,694,753,803,853,482,535,630,583,682
314,761,704,640,580,480,715,655,601,541,985,11499,11389,11702,11601,528,643,589,697,756,450,519,638,582,691
497,712,655,598,551,409,654,599,495,455,1030,1710,1617,1881,1794,472,575,527,623,676,351,387,448,418,483
335,702,645,593,537,466,698,641,587,528,616,10894,10807,11041,10969,401,502,450,548,601,422,481,574,529,625
607,839,787,722,664,515,739,681,635,576,606,1060,1008,1168,1113,462,581,525,638,700,450,506,611,559,679
551,783,726,680,613,548,794,734,677,620,479,10676,10621,10786,10734,422,523,475,572,633,465,534,643,590,704
555,802,741,682,621,302,726,668,604,538,469,802,751,899,851,552,657,611,700,749,481,541,652,597,705
602,834,780,719,664,507,794,742,661,612,464,10596,10534,11140,11079,536,640,591,690,745,415,469,557,515,603
625,806,860,754,695,426,616,566,523,479,649,819,766,1169,1119,409,685,628,740,794,370,627,729,676,787
494,681,633,587,543,496,730,671,618,557,366,10645,10597,10693,10908,536,636,590,684,731,308,568,687,629,752
639,907,843,767,705,435,740,795,694,646,443,764,651,859,909,463,586,526,643,705,473,537,680,597,760
429,849,766,703,629,561,816,728,666,616,410,10651,10590,10765,10900,247,572,522,621,676,270,509,617,555,667
397,855,790,734,675,351,744,688,638,555,434,762,719,854,912,444,551,500,600,656,456,508,598,554,648
555,784,729,672,617,514,736,969,898,577,383,11381,10760,11489,11438,438,545,493,594,650,262,609,777,687,856
1003,1253,1196,1136,1074,510,767,700,638,578,598,1486,1445,1567,1526,1165,1297,1235,1356,1415,645,705,814,758,872
669,879,833,780,727,304,678,625,549,494,346,10565,10713,10875,10816,560,665,616,843,910,430,508,602,555,654
611,880,826,776,712,347,794,733,669,601,376,677,849,928,888,510,562,663,610,707,445,508,612,562,669
623,909,837,767,698,538,770,723,667,617,388,10673,10614,10769,10728,485,589,538,663,726,673,729,821,777,866
540,748,697,647,595,483,684,738,590,540,479,797,752,893,843,716,830,775,884,938,431,487,578,534,631
319,704,652,595,533,532,772,711,656,597,499,10657,10601,10872,10818,533,645,591,703,767,461,521,612,567,664
474,754,818,583,693,520,750,693,642,581,443,924,878,1014,970,424,521,475,570,622,642,707,829,768,887
565,804,753,700,637,494,686,644,595,549,484,10743,10688,10884,10815,711,840,781,899,957,452,507,609,559,665
340,530,717,661,602,600,825,767,718,663,512,876,828,967,922,339,648,595,700,758,395,452,542,612,649
297,426,617,581,521,541,774,719,664,601,381,10656,10597,10755,10705,474,583,531,633,689,465,521,626,570,688
552,775,722,666,609,509,764,706,645,573,443,752,711,829,792,583,762,702,815,870,568,630,729,679,786
317,699,645,593,544,458,669,617,559,509,1011,10799,10739,10923,10862,421,530,480,582,635,340,538,656,603,712
586,841,784,718,653,479,698,650,599,538,558,939,881,1052,998,796,922,863,980,1036,460,517,622,569,680
474,669,622,574,526,478,676,631,578,532,332,10682,10620,10802,10745,679,790,741,836,882,532,590,843,774,902
612,901,833,753,685,349,829,760,694,628,462,801,759,884,843,560,681,621,736,796,425,608,710,662,767
483,680,734,550,629,473,701,652,588,533,438,10800,10739,10906,10853,480,596,542,653,712,474,529,643,590,695
711,964,900,841,781,473,718,657,598,543,577,919,874,997,955,869,1004,942,1053,1100,523,589,724,663,795
643,1059,1004,742,939,506,714,663,609,557,536,10562,10529,10657,10800,688,807,749,864,913,477,536,646,590,705
599,853,802,752,695,489,756,702,638,554,351,612,565,718,777,508,706,661,747,794,520,578,771,717,832
515,725,674,619,568,549,766,720,667,616,375,10715,10664,10804,10760,516,632,576,687,747,551,611,836,778,885
580,828,760,704,639,440,627,585,536,490,522,810,767,886,849,615,740,681,796,858,394,606,723,665,790
543,680,650,620,583,523,751,696,642,583,456,10698,10637,10819,10758,508,604,558,649,700,393,440,521,477,570
570,803,744,689,634,545,769,716,670,610,498,859,806,966,918,588,694,640,747,807,355,466,532,501,568
530,762,703,646,589,514,746,677,629,577,727,10670,10619,10769,10718,508,620,567,671,728,401,615,745,681,807
518,756,705,649,587,474,674,627,575,527,463,777,725,880,829,665,771,724,813,861,694,765,879,826,941
1195,1422,1372,1318,1262,480,674,731,590,536,520,10820,10748,10954,10884,872,1000,942,1056,1127,482,533,718,662,771
514,761,709,644,574,604,799,752,705,659,561,957,914,1046,1002,520,644,583,698,779,457,494,560,526,591
325,495,448,409,367,497,723,663,608,553,453,10648,10601,10750,10703,348,522,489,554,589,495,532,639,566,685
512,757,694,634,580,460,686,626,570,516,451,762,711,850,808,557,691,630,738,793,597,661,766,715,821
578,784,737,690,632,682,941,873,811,750,516,10689,10630,10811,10751,560,662,613,895,955,491,552,685,622,747
746,935,892,850,799,412,602,558,513,463,472,839,789,943,891,683,795,739,869,933,544,605,721,664,782
544,734,692,644,599,809,1045,993,939,881,524,10723,10663,11018,10962,536,632,585,681,726,502,568,685,626,908
630,839,789,741,685,536,733,681,636,589,468,797,748,1000,959,689,820,759,880,946,671,732,841,784,901
303,810,741,670,589,494,633,601,565,532,452,10738,10673,10930,10874,617,742,683,848,916,535,592,687,639,744
1820,2646,2431,2252,2055,972,1702,1882,1533,1382,508,943,888,1009,982,1891,2320,2119,2498,2668,1457,1630,1944,1794,2124
2366,2992,2858,2722,2577,2932,3796,3598,3394,3193,1189,10592,10535,10900,10842,3106,3418,3273,3579,3722,1567,2729,3148,2957,3361
2996,4296,4130,3955,3754,2663,3414,3238,3059,2893,358,663,619,896,848,3182,4624,4418,4803,5428,3148,3361,3699,3536,3872
2610,2941,4063,3882,3657,2123,2955,2730,2542,2336,455,10572,10497,10907,10849,3739,4342,4002,4561,4933,5998,6177,7061,6863,7227
7924,8848,8667,8468,8131,4903,5650,5464,5283,5081,556,666,616,896,847,8256,8442,8609,8754,8892,4651,4867,5264,5069,5415
2427,3590,3406,3182,2947,1476,2448,2648,2258,2089,1038,10784,10727,10898,10842,3095,3485,3304,3703,3880,1366,1551,1914,1749,2131
3615,4437,4225,4040,3856,1758,2688,2486,2306,2102,551,896,851,984,939,2022,2452,2251,2669,2924,1359,1569,1981,1752,2200
1471,2052,1899,1770,1629,953,1678,1821,1544,1410,538,10914,10860,11026,10966,1171,1453,1319,1593,1748,984,1135,1396,1269,1535
859,1582,1471,1361,964,1084,1579,1445,1324,1204,708,1051,998,1160,1106,1667,1905,1779,2016,2120,863,975,1174,1082,1309
