Client_0,Client_0
560,590
433,505
403,487
452,442
521,526
418,576
437,435
405,333
480,435
371,381
320,448
274,426
376,1115
353,1060
383,979
1091,2108
1610,1079
969,1750
2141,454
1047,395
1794,378
391,414
356,477
299,1204
382,1707
330,1044
1235,1189
1783,1037
999,755
1035,584
987,487
1611,427
564,404
470,1292
335,951
374,1322
990,1000
773,1013
1030,981
976,1169
1110,1595
1002,5071
855,582
795,519
1467,518
416,415
451,405
486,467
457,547
461,543
479,539
421,523
496,571
448,428
364,570
481,559
412,525
479,516
546,549
524,588
514,601
433,621
622,620
599,733
601,697
551,699
607,569
517,567
546,580
609,529
581,577
578,1259
576,1220
501,1004
1249,1233
1109,731
955,614
1252,627
623,566
634,537
603,534
446,582
628,500
560,517
571,596
530,504
575,579
534,546
561,540
656,502
595,604
524,524
450,603
459,661
517,588
544,565
644,596
568,644
581,530
554,682
539,506
551,546
569,574
648,538
608,525
468,579
503,672
536,552
518,613
621,654
618,591
555,405
599,508
491,457
446,398
480,1238
447,742
453,1355
1330,799
847,419
1230,512
617,590
307,456
437,435
417,1085
344,1047
503,1123
1262,922
913,1147
1085,974
973,660
1108,756
1062,698
629,676
619,532
670,614
560,650
471,611
514,614
476,588
546,588
539,475
548,539
531,455
490,481
521,566
483,536
513,473
462,439
490,584
527,544
533,469
529,469
515,558
497,455
450,433
504,539
535,464
529,504
548,1248
543,1003
543,1031
1131,999
990,545
1183,496
1020,598
469,568
550,566
714,519
489,491
532,518
533,538
537,514
413,526
531,516
486,565
487,583
564,527
568,728
466,522
518,598
971,482
424,599
471,580
463,599
499,545
487,531
518,345
520,454
503,358
526,673
396,448
319,1268
2105,844
328,1403
1235,954
880,771
1453,607
927,639
607,596
548,459
544,351
466,1301
589,1087
416,1247
1267,829
1021,499
1110,518
735,405
455,562
503,495
470,490
516,500
485,465
427,509
476,512
423,476
477,512
415,496
588,504
333,477
343,1172
488,968
491,1114
1246,1123
942,1386
1068,1162
1140,581
1576,467
1431,444
622,493
379,480
682,448
359,2363
381,1014
325,2186
1115,578
870,444
982,457
518,539
361,1748
474,935
390,1167
1172,898
970,1573
1397,705
812,931
1137,705
552,699
871,503
723,507
492,441
387,756
417,533
484,602
732,432
596,478
539,548
283,434
390,656
466,464
460,509
451,534
515,570
458,574
503,1339
464,543
455,591
2056,2114
486,965
597,1279
2257,1267
1075,1134
1572,1734
1120,2016
1070,671
1970,719
2281,606
730,552
764,586
477,637
579,571
625,630
638,505
632,558
614,425
605,464
541,487
494,543
510,535
495,482
395,497
451,522
455,536
416,446
497,477
480,498
513,459
441,515
487,515
429,476
505,521
501,519
463,455
519,462
470,549
426,510
453,479
587,442
526,471
503,542
441,534
441,488
573,595
514,577
456,495
596,572
576,593
508,2122
573,996
629,2190
1917,568
1073,539
1984,500
578,722
568,495
495,801
544,801
483,839
559,574
470,391
491,526
451,475
330,363
454,367
483,430
492,830
361,1004
376,537
596,867
712,528
507,593
665,604
604,486
582,535
549,645
536,503
558,531
676,439
523,458
471,363
466,461
437,367
412,307
458,476
367,376
362,467
398,399
412,403
468,374
396,462
473,503
443,446
452,431
446,506
513,536
394,453
426,535
538,469
510,386
434,651
466,493
478,1241
506,1323
576,630
920,564
1020,470
700,691
501,758
466,887
459,858
609,2162
672,1858
649,1270
1623,426
1509,522
1307,845
407,725
427,1006
675,1028
572,982
725,859
731,720
717,844
548,867
459,744
561,668
630,587
606,670
525,884
471,3123
523,875
643,664
3183,710
771,744
756,675
797,698
852,697
770,750
785,722
798,824
656,839
810,724
727,690
744,759
639,700
612,730
864,501
620,472
641,507
516,501
462,465
512,440
544,420
487,425
492,349
379,415
594,410
419,482
474,975
445,847
486,824
939,669
989,575
1263,1222
620,1429
797,835
849,742
1270,1160
859,1087
632,786
974,898
711,733
648,497
1057,674
1038,438
565,449
419,356
321,435
388,434
274,496
384,609
349,470
422,563
580,638
475,624
549,642
579,668
724,788
880,622
880,911
687,762
553,666
1029,656
607,609
531,666
647,765
621,1049
565,645
543,706
905,882
583,2013
692,309
999,479
2650,1193
386,622
614,532
1264,694
645,540
681,472
673,580
665,670
495,666
579,742
672,665
565,640
639,758
709,488
1123,667
677,404
790,603
764,534
494,598
578,667
666,675
491,495
528,1044
550,642
593,695
1169,612
