Client_0,Client_1,Client_2,Client_3,Client_4
1196,1524,1362,1663,1833
542,672,624,719,805
1698,2166,1940,2364,2513
1822,2250,2057,2450,2661
1299,1716,1431,1833,1959
873,1059,983,1137,1220
635,712,679,742,776
1022,1524,1408,1638,1766
1021,1630,1423,1853,2007
1225,1661,1530,1787,1896
1027,1323,1119,1403,1490
1005,1297,1097,1387,1464
945,1243,1037,1335,1412
1481,1940,1696,2288,2483
964,1479,1322,1763,1980
1216,1874,1459,2242,2388
1538,1923,1733,2089,2284
1017,1335,1669,1877,2044
1438,1659,1556,1758,1877
1398,1621,1517,1721,1833
1134,1632,1517,1751,1878
789,911,856,976,1032
1758,2104,1936,2288,2496
1464,2166,1705,2352,2573
1543,1846,1707,1958,2135
453,797,729,860,925
777,926,852,1001,1085
1550,1903,1717,2070,2274
608,740,671,845,916
592,720,665,832,907
1273,1685,1403,1816,1926
845,1023,939,1110,1201
1372,2351,2094,2562,2815
1029,1512,1400,1614,1727
850,1182,1067,1291,1388
742,1023,841,1108,1216
1215,1781,1448,1929,2133
1223,1787,1641,1968,2172
1227,1604,1347,1722,1822
1252,1472,1371,1569,1681
1246,1682,1395,1817,2002
1222,1654,1368,1787,1974
1188,1625,1335,1760,1947
853,1133,1056,1204,1286
1149,1660,1541,1770,1895
1208,1596,1330,1713,1813
1158,1619,1440,1810,2006
672,883,738,948,1004
678,855,775,935,1022
1177,1843,1390,2041,2185
878,1567,1388,1752,1949
1027,1687,1228,1873,2054
648,1143,1036,1233,1353
484,570,531,613,668
1163,1648,1326,1842,2009
1673,2084,1892,2247,2470
573,726,636,796,870
550,713,619,783,859
1413,1719,1593,1808,1932
468,681,634,739,777
621,730,677,764,797
767,954,846,1050,1150
662,838,733,897,963
1700,2202,1994,2413,2596
1373,1808,1506,1931,2032
964,1425,1317,1526,1640
1230,1458,1351,1575,1674
1427,1727,1588,1868,2031
1188,1575,1470,1676,1789
1195,1581,1319,1699,1799
1168,1555,1449,1654,1767
1086,1588,1474,1699,1824
1166,1564,1448,1680,1786
1038,1543,1401,1741,1888
1043,1269,1159,1476,1617
1124,1482,1382,1576,1710
1664,2031,1896,2225,2447
454,570,514,627,689
769,957,854,1066,1152
1465,1772,1625,1956,2112
1380,1803,1511,1931,2040
1188,1874,1668,2100,2225
1045,1687,1544,1867,2057
1554,1900,1733,2084,2267
1187,1707,1588,1821,1984
1378,2094,1574,2322,2524
903,1197,997,1289,1365
1259,1740,1421,1864,1981
1235,1623,1357,1730,1870
1262,1751,1384,1882,1983
1264,1768,1413,1892,1992
1401,1763,1601,1881,2011
1203,1825,1682,2008,2233
1258,1910,1471,2093,2286
1226,1897,1420,2058,2208
1112,1630,1468,1766,1867
1158,1776,1655,1896,2000
1114,1624,1518,1726,1838
1134,1587,1481,1704,1807
1149,1538,1434,1638,1750
1089,1476,1370,1584,1697
933,1130,1036,1249,1382
1196,1743,1589,1947,2111
1759,2167,1982,2343,2549
509,582,549,615,654
708,959,789,1021,1084
1159,1657,1541,1765,1888
1201,1699,1578,1817,1946
1509,1881,1712,1990,2121
1131,1523,1415,1623,1736
1132,1521,1415,1621,1733
1137,1535,1428,1633,1745
1072,1561,1438,1671,1784
942,1509,1400,1610,1723
1215,1592,1332,1710,1810
1186,1692,1570,1881,2040
1021,1337,1254,1414,1501
1249,1924,1802,2034,2166
1257,1863,1740,1995,2109
1205,1709,1592,1819,1945
1278,1655,1399,1771,1870
1191,1651,1545,1749,1861
1182,1578,1472,1676,1788
1120,1518,1412,1616,1729
1079,1537,1431,1637,1750
1102,1492,1382,1598,1714
1092,1553,1446,1654,1766
1085,1547,1440,1646,1760
1200,1616,1331,1746,1854
966,2001,1800,2188,2398
1680,2004,1846,2173,2365
