Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
800,1402,1515,1626,1733,1843,1999,2325,2219,2118,1519,1737,1631,1842,1950,2061,2162,2267,2376,2486,2616,2862,3697,3445,3264,3078,3908,4127,4391,4622,4005,4295,4708,4501,5511,5772,5371,5145,4928,5652,3419,3688,5397,4955,4655,4364,4149,3943,5657,5891
1735,3091,3567,3322,3787,4029,4356,5093,4856,4623,2810,4016,3558,4353,4668,4974,5858,6108,5282,5551,2485,2990,3821,3609,3422,3212,4068,4383,4643,5023,5309,5543,5751,5935,6965,6815,6658,6144,6502,6342,5030,5892,5688,5490,5288,6261,6147,6036,6392,6571
2645,2863,3120,3726,4065,4324,4577,5515,5302,5075,3229,3954,4730,4976,4460,5591,5860,6095,6317,5182,11080,11395,12367,12146,11904,11652,12556,12773,12968,13173,10774,11000,11192,11392,12932,12588,12219,12030,11802,11613,11117,12733,13183,14202,13948,15358,15030,13443,14508,14787
1916,3426,3663,3851,4034,4244,4411,4638,5525,5290,3213,3928,5208,4946,4418,5894,6240,6559,7106,5484,784,846,1100,1044,973,907,1149,1207,1272,1327,600,663,713,759,1119,975,930,883,1073,1028,658,1046,991,930,874,1221,1168,728,1103,1279
789,845,894,939,984,1028,1074,1235,1182,1291,798,923,865,973,1028,1228,1282,1167,1334,1390,744,814,1234,1194,1158,1106,1308,1367,1417,1470,548,607,664,723,1040,1098,881,844,1005,964,695,1124,1071,1012,955,888,823,760,1179,1249
714,785,828,891,963,1029,1103,1300,1241,1181,919,995,960,1036,1072,1106,1140,1173,1214,1248,1628,1764,2231,2124,2014,1904,2348,2463,2573,2685,2475,2594,2694,2794,3424,3339,2991,2882,3228,3135,1790,2037,2368,2239,2134,3000,2890,2783,2512,2658
1636,1767,1894,2017,2136,2268,2415,2784,2667,2538,1803,2622,3085,2770,2924,3232,3374,3541,3677,3819,2191,2360,3021,2525,2868,2715,3203,3363,3506,3696,3453,3645,3850,4054,4844,4671,4486,4290,5224,5045,4533,5546,5397,5066,4905,6012,5241,4744,5694,5844
2500,2700,3237,3430,3629,3832,4013,4205,5168,4862,2533,2938,2751,3119,3654,5031,5248,4096,4397,4600,8101,8524,9633,9329,9115,8891,10047,10666,10393,10846,11879,12337,12670,12905,14391,14159,13948,13659,13439,13198,10080,12775,14196,13982,13758,13529,13304,13073,14406,14606
6189,6417,6618,8341,8590,9488,11029,15811,11513,11277,8394,8629,10105,10327,10529,11309,11824,12198,12549,12904,1280,1348,1607,1545,1481,1414,1671,1753,1816,1884,712,782,850,918,1414,1207,1143,1077,1347,1282,920,1348,1283,1222,1155,1483,1415,989,1550,1615
756,826,891,958,1027,1093,1162,1347,1290,1225,1000,1153,1076,1229,1305,1606,1443,1524,1724,1805,1025,1098,1363,1301,1220,1160,1438,1499,1557,1617,683,739,783,828,1218,1276,1018,966,1166,1114,1085,1534,1482,1427,1360,1290,1222,1154,1588,1662
