Client_0,Client_1,Client_2,Client_3,Client_4
1256,1404,1517,1619,1722
768,1063,1158,1274,1392
667,746,924,995,1073
1323,1437,1535,1630,1724
626,1077,1189,1297,1423
697,783,868,946,1022
379,543,633,719,799
315,487,545,600,659
1127,1634,1808,1974,2151
1229,1711,1881,2047,2304
1942,2106,2250,2395,2533
1304,1518,1705,2081,2283
1763,1930,2071,2200,2336
880,1166,1238,1307,1420
549,617,687,765,873
643,699,747,794,842
339,565,621,669,774
684,738,785,899,965
444,503,556,609,668
671,742,808,873,937
544,610,668,757,819
2481,2745,2993,3238,3496
2641,2878,3107,3331,3575
1581,1876,2139,2501,2686
1009,1109,1205,1298,1393
550,639,710,767,825
479,543,601,652,701
475,518,581,615,652
598,671,736,796,857
400,628,679,728,782
501,542,576,640,695
509,565,614,667,725
517,566,640,694,753
535,583,655,709,771
472,513,548,585,634
412,646,691,745,807
1116,2160,2423,2668,2957
1247,1684,1815,1947,2093
2299,2505,2704,2894,3070
1101,1862,2077,2285,2466
1193,1326,1663,1813,1935
526,767,835,883,964
516,681,756,838,921
707,779,844,1004,1073
989,1081,1158,1224,1292
720,811,914,982,1056
749,826,899,970,1053
1774,2007,2249,2513,2813
2618,2973,3316,3638,4766
1037,1471,1605,1734,1874
1185,1351,1501,1646,1785
427,717,791,839,898
506,576,626,677,745
508,558,603,657,716
675,747,813,875,937
533,577,642,701,769
558,619,680,741,818
582,645,775,848,927
750,820,882,940,999
634,696,758,853,1056
772,866,940,1001,1054
712,796,851,913,968
753,823,881,938,995
556,624,687,787,860
547,719,788,853,917
741,818,881,944,1008
530,577,620,673,732
489,545,632,696,767
763,884,988,1081,1170
963,1073,1175,1276,1375
1078,1170,1254,1332,1408
761,827,931,1012,1104
1008,1114,1204,1293,1380
1076,1582,1717,1846,1985
2112,2431,2717,2980,3247
1094,1589,1783,1971,2173
3049,3326,3467,3589,3704
1129,1288,1412,1486,1561
866,990,1441,1572,1691
739,812,976,1040,1109
845,952,1044,1123,1196
1024,1154,1274,1385,1507
1129,1243,1346,1448,1541
705,799,1058,1161,1306
541,879,968,1035,1130
965,1073,1170,1261,1362
1258,1413,1533,1657,1788
678,760,927,991,1061
1527,1732,1941,2138,2352
971,1416,1571,1757,1962
2266,2521,2743,2954,3175
541,738,815,888,1048
722,816,881,950,1020
496,542,615,654,696
533,590,640,750,817
1958,2190,2392,2603,2838
1347,1523,1678,1826,1994
1911,2150,2363,2524,2707
1061,1649,1851,2028,2220
1744,1918,2071,2218,2363
1409,1637,1820,1995,2174
1029,1586,1791,2012,2240
1165,1309,1444,1578,1727
1376,1733,1881,2010,2124
931,1021,1100,1186,1262
1181,1317,1442,1559,1687
1137,1282,1621,1753,1872
590,686,900,986,1087
577,627,670,748,796
544,619,754,819,897
515,585,723,796,866
509,577,743,790,866
529,684,755,825,903
563,737,797,875,953
952,1078,1191,1326,1441
707,781,947,1018,1081
693,811,1019,1103,1220
583,818,887,952,1022
1065,1189,1302,1415,1539
1265,1388,1497,1603,1707
672,897,964,1036,1100
605,873,986,1103,1248
897,1003,1095,1185,1292
1288,1406,1503,1615,1714
1218,1376,1491,1599,1697
614,924,1019,1120,1230
766,843,1007,1079,1143
1345,1455,1549,1640,1730
830,954,1243,1321,1392
786,898,1192,1321,1433
1407,1571,1728,1882,2037
1319,1438,1540,1634,1732
729,805,973,1037,1109
694,869,934,997,1067
764,849,938,1036,1123
601,691,822,1054,1128
645,740,918,1001,1089
611,755,809,861,919
620,715,928,1003,1102
547,852,927,1000,1080
637,727,901,966,1058
830,937,1034,1120,1216
1111,1207,1289,1368,1450
621,764,819,870,931
641,734,879,964,1057
651,712,847,907,976
987,1090,1192,1284,1401
1216,1348,1471,1559,1688
1155,1276,1399,1512,1633
1180,1327,1445,1553,1663
1176,1299,1411,1521,1634
562,780,881,964,1026
449,775,851,925,1011
1204,1333,1447,1558,1679
898,1001,1156,1262,1357
840,978,1114,1238,1407
673,893,948,1008,1061
596,656,792,844,904
596,690,779,952,1046
651,712,845,905,957
603,664,798,850,907
550,816,891,965,1047
802,890,972,1176,1265
491,826,887,955,1049
905,1011,1111,1215,1305
833,944,1178,1283,1391
1134,1263,1374,1498,1607
655,725,883,954,1015
2145,2337,2501,2666,2822
1577,1777,1977,2169,2381
1275,1498,1653,1766,1886
1014,1159,1253,1348,1441
497,546,588,666,713
513,562,672,716,763
511,560,670,712,758
703,799,996,1081,1150
589,658,764,819,883
518,576,722,775,829
1566,1754,1918,2088,2281
2105,2337,2572,2753,2924
1547,1734,1907,2069,2228
1936,2116,2270,2455,2641
1004,1674,1868,2063,2273
1165,1313,1413,1510,1606
1034,1126,1208,1287,1369
1139,1546,1663,1777,1906
1650,1884,2068,2278,2479
1622,1832,2016,2195,2399
994,1094,1180,1265,1358
1260,1401,1529,1627,1729
718,895,961,1026,1100
692,767,934,998,1069
837,914,979,1047,1120
974,1051,1117,1198,1269
639,715,782,867,951
513,635,680,723,772
530,652,699,744,818
510,574,690,734,787
590,644,689,748,800
663,723,768,811,861
594,698,788,878,979
668,749,833,913,993
856,935,1002,1067,1129
603,678,748,815,885
533,601,663,723,792
435,506,567,618,682
630,690,753,813,882
1311,2034,2274,2767,3006
1457,1852,2018,2161,2280
2108,2338,2540,2725,2905
1575,1808,2000,2188,2380
1229,1847,2036,2163,2295
877,975,1064,1158,1246
688,749,805,874,948
716,791,967,1023,1101
439,691,756,830,901
541,660,706,755,798
534,587,702,748,796
900,988,1064,1137,1208
918,1010,1099,1185,1270
524,577,690,739,784
602,696,881,945,1034
1683,1856,2002,2148,2291
843,940,1023,1115,1198
1676,1862,2026,2180,2338
1489,1647,1790,1952,2110
1021,1150,1266,1379,1508
1722,1926,2126,2614,3167
982,1138,1293,1387,1506
769,1297,1446,1576,1721
1657,1813,1941,2063,2186
749,838,1084,1204,1330
685,774,1030,1132,1267
970,1101,1214,1318,1430
1326,1447,1564,1666,1773
596,846,914,978,1050
639,954,1025,1098,1162
1381,1503,1604,1702,1795
1029,1144,1246,1369,1480
714,895,960,1025,1097
981,1085,1174,1337,1434
1157,1269,1383,1496,1601
937,1052,1251,1363,1493
647,1119,1189,1253,1325
644,719,884,948,1019
727,1109,1243,1358,1482
1340,1466,1571,1671,1772
1235,1342,1433,1529,1627
661,735,903,967,1037
754,829,894,956,1026
1367,1487,1587,1686,1783
874,986,1086,1322,1434
744,845,1112,1211,1321
852,956,1048,1155,1255
890,969,1037,1102,1175
937,1075,1193,1324,1441
1381,1501,1603,1713,1815
1278,1396,1493,1939,2041
853,1013,1101,1179,1254
712,810,869,923,973
467,511,546,580,618
652,718,783,846,908
599,672,730,785,844
759,825,879,941,1000
722,805,875,940,1017
675,1029,1156,1253,1371
