Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0
921,373,1044,835,337,947,279,394,231,998
437,986,411,460,1103,490,892,804,815,486
605,369,419,610,533,528,371,504,457,364
707,433,550,660,407,556,462,563,516,576
1128,605,1297,1224,511,1430,463,526,545,1176
458,1184,271,403,2025,450,858,1300,904,256
1194,406,1058,1187,271,867,211,414,389,984
923,1255,685,918,933,522,964,862,1026,723
489,935,308,492,636,446,601,789,621,341
1247,521,1062,1359,333,946,415,492,360,1262
1113,1214,1015,1120,1206,1073,997,979,1026,947
673,1186,565,720,1145,436,834,882,858,638
607,723,323,595,661,338,625,504,667,443
951,555,655,854,315,703,352,354,461,720
1084,933,608,1025,788,774,722,653,865,745
1083,1050,1217,1676,687,872,843,621,810,2167
929,1238,709,1030,1321,762,1440,1134,2585,782
1041,1023,694,943,896,722,861,574,854,705
1506,960,982,1197,793,1048,692,644,731,1094
3377,1303,4434,3388,1016,2634,1195,871,1258,4497
2667,4137,1694,2950,4501,1384,4878,3676,4485,2830
1256,3216,958,1128,2255,1016,3612,2209,2776,893
1349,1194,967,1436,938,924,950,820,1070,1031
572,1401,329,640,1106,529,1767,868,1781,379
1415,604,1098,1496,375,1001,389,342,422,1248
2319,1673,1956,1685,1171,1005,1153,1105,1484,1475
2264,2490,2564,1978,1779,1357,2159,1234,1989,1777
1050,2981,945,1165,2771,893,1637,2997,2932,921
1420,1196,933,1504,1197,789,903,1089,1164,915
1376,1210,956,1368,1034,921,1019,703,1344,937
1582,1228,3097,1158,1061,1690,1199,923,1282,2794
1560,1484,1311,1784,1746,1117,3241,2088,3446,1596
450,1421,345,513,1683,434,2558,2714,1833,539
329,437,336,394,498,363,377,415,430,459
738,420,430,710,310,574,243,379,336,577
2380,650,1249,1423,566,971,547,526,586,1594
1252,1287,1039,1206,1627,917,1054,1379,1101,1131
1327,1244,706,1353,1058,984,881,1139,854,1087
422,1402,442,501,973,346,765,1033,1015,462
774,411,432,710,373,527,408,366,338,526
2790,768,2418,2497,533,1340,487,480,706,1356
1397,2620,838,1295,1441,867,2322,2253,1913,805
1451,1536,923,1730,861,851,746,798,1089,1050
1742,1819,1175,1693,1073,1064,1226,1064,1677,1771
1464,1687,1147,1291,2126,933,1443,2258,2010,1066
2679,1370,4645,3107,1019,2401,1016,976,1264,3726
767,3064,568,772,3611,451,5134,3717,6240,594
681,708,474,693,549,530,552,460,727,665
727,738,541,696,590,486,509,657,679,566
1362,777,1157,1262,698,1042,572,616,746,1080
