0.329177,-0.0163552
0.288582,-0.0143712
0.203503,-0.0143556
0.162281,-0.0150712
0.134036,-0.0150557
0.122074,-0.0146836
0.107245,-0.0146528
0.0982732,-0.0157791
0.0913904,-0.0157187
0.0923463,-0.0165453
0.0858056,-0.0165453
0.131099,-0.0149335
0.176187,-0.0147412
0.212789,-0.0149638
0.242723,-0.0147117
0.267336,-0.0145339
0.290151,-0.0116687
0.313164,-0.0112159
0.331394,-0.011226
0.349686,-0.0129621
0.366046,-0.0125885
0.375812,-0.0138113
0.370411,-0.0138408
0.356807,-0.0142919
0.343766,-0.0147607
0.331951,-0.0151305
0.321538,-0.0168893
0.311475,-0.0169535
0.301678,-0.0169535
0.293586,-0.0171086
0.286893,-0.0167829
0.279611,-0.0172162
0.272175,-0.0176247
0.265049,-0.0175957
0.258617,-0.0178916
0.252838,-0.0175046
0.246594,-0.018175
0.240776,-0.0181442
0.235563,-0.0180529
0.230388,-0.0180081
0.225818,-0.017622
0.221001,-0.017622
0.21867,-0.0186874
0.214493,-0.0186879
0.210447,-0.0192022
0.20649,-0.0191712
0.203192,-0.0186012
0.19954,-0.0185869
0.196192,-0.0191496
0.193048,-0.019134
0.190177,-0.0195686
0.187027,-0.0195393
0.184055,-0.0190739
0.181172,-0.0190739
0.178866,-0.0186086
0.176268,-0.0185793
0.173892,-0.0192645
0.171367,-0.0192182
0.169536,-0.0191724
0.167259,-0.0191724
