0.0954774,-0.169179
0.176471,-0.167364
0.149291,-0.167195
0.13204,-0.167195
0.13985,-0.166842
0.129436,-0.166782
0.120616,-0.166775
0.114903,-0.166762
0.116927,-0.167157
0.119209,-0.167396
0.114929,-0.167349
0.113916,-0.167333
0.120593,-0.167939
0.115846,-0.168457
0.112744,-0.168555
0.109353,-0.168541
0.10649,-0.168554
0.106451,-0.168447
0.104145,-0.168406
0.102207,-0.168406
0.100549,-0.168392
0.101357,-0.168393
0.0995638,-0.168378
0.0980351,-0.16835
0.0977836,-0.168864
0.098563,-0.168324
0.0981339,-0.16828
0.0971352,-0.168266
0.0957732,-0.168252
0.095079,-0.168252
0.0952458,-0.168727
0.0943278,-0.168698
0.0933536,-0.168684
0.0923973,-0.168669
