1,0.00753643
1,0.0227476
1,0.03431
1,0.0473168
1,0.060461
1,0.070344
1,0.0795883
1,0.0874232
1,0.0946278
1,0.101271
1,0.106031
1,0.109464
1,0.106341
1,0.102732
0.997348,0.100127
0.994871,0.116989
0.993854,0.131819
0.99198,0.133004
0.978598,0.130313
0.961086,0.130914
0.946169,0.130858
0.916353,0.130323
0.88488,0.13049
0.865038,0.131079
0.859734,0.130427
0.856478,0.130413
0.852779,0.130489
0.84973,0.130345
0.845371,0.129568
0.842167,0.129404
0.837783,0.129802
0.833452,0.129359
0.82924,0.129501
0.826539,0.130273
0.822158,0.130723
0.819215,0.130464
0.817089,0.130659
0.813498,0.130922
0.811572,0.130535
0.809298,0.129958
0.807367,0.129317
0.804881,0.127602
0.805014,0.128278
0.803622,0.128809
0.801169,0.127
0.800572,0.126783
0.801152,0.124045
0.801666,0.124334
0.799886,0.108278
0.788024,0.108232
0.775345,0.108032
0.764875,0.107681
0.753145,0.107243
0.740852,0.107243
0.729407,0.106664
0.718319,0.106718
0.708591,0.106529
0.698165,0.106529
0.688073,0.1066
0.681737,0.106046
