Client_0,Client_1,Client_2,Client_3,Client_4
572,11164,11105,11041,10973
800,1288,1240,1191,1137
757,11040,10980,10727,10672
475,1018,970,797,746
496,11035,10975,10916,10862
656,1094,1049,1002,953
779,11042,10981,10922,10856
1057,1311,1263,1212,1150
475,11030,10973,10722,10676
497,1019,966,793,739
476,10983,10931,10873,10807
1118,1336,1287,1237,1184
550,11075,10808,10747,10704
510,1009,896,843,792
588,10890,10827,10602,10540
393,884,852,680,627
753,10914,10855,10793,10728
395,1033,976,926,871
515,11167,11105,11041,10978
806,1300,1247,1191,1137
523,10846,10799,10749,10701
515,895,854,813,770
427,10916,10880,10731,10695
497,829,800,698,667
760,11398,11336,11272,11209
993,1494,1449,1403,1354
528,11105,11031,10949,10629
452,1158,1113,1066,646
732,10910,10860,10822,10774
384,997,948,918,880
469,11038,10969,10785,10727
555,1040,992,803,748
465,10969,10815,10779,10743
573,881,814,783,753
346,10837,10804,10654,10617
469,802,773,671,641
727,10976,10911,10851,10791
440,1091,1038,985,932
457,10920,10872,10655,10596
400,867,837,712,659
523,11014,10947,10876,10807
615,1120,1072,1023,973
477,10967,10817,10783,10744
550,853,787,758,729
494,11065,11024,10981,10935
442,1048,1002,955,905
866,11112,11053,10826,10754
542,1097,1040,856,817
458,11144,11076,10734,10661
797,1171,1110,925,863
508,11053,11000,10944,10876
1192,1421,1367,1314,1260
521,10964,10909,10850,10790
587,1037,989,942,893
600,11113,11045,10826,10747
548,1124,1071,861,795
520,10907,10868,10828,10784
495,999,950,887,829
535,11220,10934,10861,10777
594,1208,1039,973,913
630,11195,11128,11059,10988
736,1266,1216,1164,1110
472,10910,10870,10828,10783
412,925,892,860,826
598,10822,10782,10742,10701
534,849,817,785,750
389,10915,10874,10705,10663
484,863,830,712,677
452,11218,10987,10914,10751
569,1182,1062,1010,950
538,10976,10923,10868,10811
452,1049,1002,958,913
500,11044,10874,10834,10793
615,958,883,851,816
737,11217,10949,10873,10805
619,1181,1057,1024,984
374,11253,10979,10903,10821
627,1230,1086,1021,957
771,10992,10953,10786,10744
551,925,892,776,741
626,11120,11044,10968,10888
706,1313,1246,1179,1108
756,11476,11395,11315,11232
1019,1587,1539,1492,1442
561,10944,10881,10818,10749
540,1071,1013,955,895
496,11096,11009,10916,10827
611,1236,1187,1137,1082
776,10835,10691,10650,10609
436,757,680,647,613
533,10996,10956,10732,10662
708,987,926,794,756
610,11423,11383,11340,11296
1113,1450,1418,1385,1352
595,10752,10713,10673,10631
452,786,753,700,667
617,11284,11207,11129,11049
850,1439,1383,1324,1259
856,11016,10949,10881,10812
622,1133,1082,1030,975
587,11220,10995,10929,10850
647,1178,1055,1004,951
530,11092,11028,10749,10697
543,1126,1068,874,814
566,11529,11438,11345,11257
1057,1677,1627,1575,1522
845,11103,11045,10820,10749
532,1072,1036,855,816
498,11031,10970,10715,10645
480,1057,1006,829,776
573,11296,11206,10866,10800
592,1346,1278,1025,958
523,10991,10923,10865,10801
618,1131,1076,1021,958
560,11163,11098,11033,10958
1314,1542,1493,1444,1389
806,10930,10892,10683,10635
642,865,832,718,685
521,11278,10941,10875,10807
596,1213,1084,1031,974
567,11155,10834,10746,10668
488,1126,978,911,851
452,11117,11073,10876,10823
548,993,951,814,774
557,11200,10907,10840,10758
571,1183,1013,952,888
527,10941,10903,10687,10638
692,949,913,769,734
842,11075,11009,10937,10859
662,1192,1139,1088,1033
504,10941,10873,10807,10755
457,1080,1023,965,907
495,11415,11359,11294,11222
1041,1522,1475,1430,1382
855,11131,11067,10786,10719
552,1153,1093,900,840
456,12524,12345,11577,11335
1801,2761,2613,2074,1952
1451,12415,12216,12015,11815
1408,2953,2784,2636,2464
1994,15425,15113,14799,14482
2399,4860,4574,4294,4007
1958,12643,12442,12244,12068
1649,2957,2874,2788,2663
998,12566,12408,12224,12030
1626,3017,2863,2713,2555
906,11549,11427,11290,11203
860,1715,1639,1555,1484
942,12101,11972,11853,11726
2082,2502,2416,2318,2219
1004,11507,11415,11316,11224
940,1654,1576,1496,1412
655,10875,10832,10786,10725
519,909,876,841,805
536,11064,11009,10954,10852
374,1121,1076,1029,984
979,12328,12157,11982,11809
1425,2718,2586,2458,2325
1236,12604,12038,11872,11706
1344,2639,2305,2180,2047
1271,13154,12887,12623,12327
1860,3945,3822,3691,3551
1065,11206,11151,11095,11034
784,1305,1220,1153,1104
620,11659,11586,11512,11431
1207,1846,1782,1717,1628
715,11036,10979,10922,10858
660,1133,1086,1037,988
487,10960,10792,10753,10712
512,850,775,742,709
582,11042,10986,10819,10744
559,1044,999,826,779
459,11012,10957,10891,10826
616,1110,1061,1010,956
775,10908,10864,10806,10748
552,934,904,872,840
443,10921,10851,10785,10709
526,1046,994,945,895
604,11297,11239,11184,11121
973,1435,1386,1336,1286
530,10918,10866,10812,10757
385,962,917,873,828
458,10891,10854,10690,10648
499,865,834,721,688
790,11074,11002,10762,10698
516,1096,1038,832,774
447,11088,11030,10968,10617
716,1131,1082,1031,786
484,11431,11346,11264,11172
984,1582,1536,1487,1430
439,11016,10955,10744,10703
518,1020,967,772,727
471,11459,11367,11275,11185
978,1620,1565,1511,1453
476,10881,10826,10769,10712
548,980,936,892,846
573,10876,10711,10672,10634
465,799,725,694,661
423,11012,10949,10679,10613
443,1037,980,795,737
519,11465,11372,11277,11184
972,1609,1562,1515,1451
581,12050,11964,11869,11776
1551,2560,2413,2112,2029
1270,12486,12328,12167,12009
1687,2747,2667,2585,2494
1759,13571,13350,13128,12904
2494,4031,3907,3781,3643
1318,12535,12382,12227,12052
1691,2982,2838,2702,2563
1816,12233,12114,11997,11355
970,3053,2833,2580,1670
1942,12457,12334,12192,12038
1698,2735,2637,2533,2426
948,11234,10902,10826,10749
549,1200,1052,986,918
423,11008,10966,10923,10870
1103,1288,1248,1207,1159
706,10675,10625,10587,10549
397,746,705,663,620
444,10781,10735,10686,10632
318,849,812,775,736
441,10743,10714,10685,10655
451,704,674,642,609
383,10778,10721,10665,10603
433,857,816,779,737
417,10774,10746,10717,10685
485,710,687,664,640
417,10878,10663,10615,10580
450,839,753,712,663
495,10819,10773,10727,10679
378,880,841,803,764
518,10796,10764,10588,10547
552,736,710,616,588
425,11020,10968,10911,10843
1161,1364,1316,1272,1225
475,10994,10819,10783,10745
527,862,791,762,731
486,10906,10866,10697,10653
507,888,855,739,705
897,11534,11457,11379,11296
1073,1605,1567,1530,1488
611,11408,11353,11006,10909
673,1500,1443,1163,1093
878,11232,11155,11077,10987
771,1391,1329,1265,1197
500,11244,11165,11088,11009
825,1411,1354,1295,1233
675,11533,11453,11375,11304
1099,1674,1615,1558,1501
541,11025,10980,10785,10737
570,1002,963,828,787
575,11228,11153,11079,11004
809,1379,1325,1265,1206
856,10982,10936,10737,10690
520,954,917,783,743
542,11165,11091,11016,10939
751,1342,1278,1212,1146
651,11227,11145,10901,10818
615,1254,1196,952,879
590,11299,11215,10868,10783
586,1351,1284,1042,970
1449,12608,12458,12306,12135
1752,2977,2864,2724,2592
1361,12426,12252,12068,11853
1453,2898,2754,2605,2444
1668,12271,12132,11975,11639
1250,2497,2378,2258,1675
1195,11819,11718,11613,11501
948,2158,2003,1898,1760
832,12160,11996,11832,11368
1016,2425,2284,2135,1514
1572,13047,12902,12750,12596
2236,3416,3291,3167,3029
2018,11867,11754,11646,11525
2127,2578,2471,2366,2259
653,11245,11156,11082,10995
764,1400,1335,1269,1198
560,10953,10908,10861,10810
1046,1234,1193,1149,1102
422,10813,10687,10659,10628
431,686,628,604,580
596,10874,10820,10672,10620
458,860,824,671,628
506,10912,10857,10803,10757
612,994,957,918,878
592,10897,10675,10626,10577
393,820,718,676,629
420,10787,10742,10608,10565
426,787,748,615,577
462,10801,10755,10709,10669
463,799,757,714,681
383,10824,10792,10744,10701
503,854,811,768,725
649,10826,10698,10668,10636
496,758,700,676,650
459,10810,10767,10722,10672
897,1101,1053,1003,955
565,10846,10809,10767,10714
927,1097,1060,1020,980
574,10849,10723,10693,10660
498,756,700,677,651
415,10751,10705,10660,10614
463,827,777,744,701
492,10767,10719,10670,10629
333,850,812,772,728
437,10732,10682,10634,10585
445,811,774,736,699
430,10711,10682,10653,10622
444,676,652,628,603
583,11156,11102,11054,10982
807,1237,1203,1168,1132
436,10906,10853,10608,10552
633,907,865,715,672
617,10764,10721,10670,10610
456,850,803,756,714
410,10779,10726,10676,10617
465,884,842,796,751
536,10778,10749,10597,10561
493,657,633,548,523
1099,12477,12249,12025,11501
1140,3216,2911,2661,1693
1102,13310,13140,12978,12811
2457,4383,3687,3455,3312
2150,12554,12417,12282,12133
3003,3573,3447,3312,3175
