Client_0,Client_1,Client_2,Client_3,Client_4
457,595,522,628,557
651,716,777,901,837
359,585,647,778,707
622,665,698,783,744
375,584,637,755,697
500,635,563,667,595
742,806,857,958,908
486,628,554,661,590
1293,1412,1517,1729,1616
1162,1746,1917,2064,1546
998,1561,1678,1899,1783
1100,2047,2203,2344,1641
1982,2240,2556,2844,2719
1969,2376,2542,2713,2174
964,1744,1928,2284,2092
1004,2028,2209,2529,2376
1429,1631,1805,2168,1979
2641,2855,3037,3418,3243
2557,2849,3745,4144,3950
1677,1943,2139,2685,2389
1116,1654,1340,1960,1477
1350,1507,1662,1978,1810
1896,2026,2133,2335,2234
1221,1323,1406,1564,1484
772,860,941,1121,1030
402,668,720,840,768
750,812,868,976,920
317,545,598,708,648
565,628,681,914,804
382,710,802,894,851
428,608,498,656,547
666,730,782,894,842
475,518,555,658,604
471,681,573,733,627
347,507,414,557,453
601,657,703,793,748
640,704,756,855,806
446,482,514,579,545
422,591,620,557,526
276,432,468,539,502
745,812,870,982,927
765,845,913,1028,973
415,558,595,631,515
436,601,637,677,543
331,495,534,613,572
635,709,772,892,832
649,1096,1189,1268,858
536,820,904,980,713
566,872,952,1029,765
696,797,890,1081,980
753,857,950,1149,1046
749,852,944,1137,1037
582,853,711,928,771
624,717,804,965,888
621,869,951,1034,769
941,1037,1116,1269,1192
451,779,857,1052,941
425,771,849,1010,925
467,673,733,810,605
1009,1094,1173,1317,1244
748,844,935,1079,1004
621,908,994,1077,827
670,740,817,979,895
740,839,941,1116,1023
1102,1230,1313,1452,1383
471,852,935,1101,1013
704,784,835,936,883
667,979,814,1054,893
697,794,878,1054,961
495,813,895,1048,985
479,678,752,849,609
1019,1115,1187,1327,1257
904,1158,1243,1421,1330
580,712,864,810,765
518,777,855,1017,932
760,861,952,1131,1036
713,821,913,1100,1015
636,944,1023,1100,854
775,865,942,1110,1010
469,778,849,995,918
745,839,942,1108,1019
660,747,824,988,900
470,743,789,1011,945
779,848,915,1083,996
424,782,872,1043,958
736,825,985,1177,1096
906,1009,1096,1266,1181
430,734,804,948,872
568,830,909,973,734
655,949,799,1023,861
993,1083,1154,1292,1226
676,773,858,1051,955
549,733,778,824,678
711,799,854,1038,945
983,1069,1140,1279,1209
977,1081,1157,1299,1229
774,865,946,1113,1026
1008,1094,1167,1307,1237
625,708,786,930,861
508,591,650,793,718
749,838,911,1059,985
798,866,921,1031,976
537,742,614,698,659
692,917,985,1118,1045
468,776,846,986,913
626,931,1014,1097,832
613,688,762,907,831
567,786,924,862,704
434,588,629,668,542
595,755,671,794,711
585,660,736,892,822
586,826,701,897,770
411,706,778,935,851
644,904,766,968,832
542,896,963,1023,710
509,673,586,714,629
508,696,606,735,649
360,662,730,836,788
700,1106,1178,1247,880
784,872,948,1085,1019
546,822,680,889,749
417,680,744,875,810
444,598,637,675,553
2064,2137,2200,2313,2257
587,653,713,862,776
375,695,770,910,837
433,755,831,977,901
436,699,758,885,816
639,718,793,935,857
678,744,804,931,870
464,618,657,695,572
525,574,616,721,672
340,602,665,805,732
664,737,803,1036,967
530,596,656,790,720
510,634,586,714,675
530,691,605,729,647
549,710,626,749,666
623,711,784,934,856
625,706,773,902,831
538,759,665,895,837
556,784,853,911,708
561,724,639,765,680
826,905,971,1108,1038
677,743,809,935,868
543,785,851,915,709
477,746,814,899,663
776,842,897,1003,950
883,964,1028,1150,1091
573,764,691,893,830
609,658,700,791,747
441,666,728,870,790
725,796,857,1025,940
921,1028,1130,1327,1226
572,637,695,815,751
544,697,737,775,651
541,587,628,712,668
889,972,1049,1199,1124
913,1008,1096,1268,1181
482,640,680,720,593
462,735,804,957,872
538,701,616,740,656
838,927,1006,1157,1082
872,962,1040,1189,1110
568,760,849,924,686
601,673,760,909,829
1053,1235,1299,1412,1358
1044,1120,1191,1322,1258
491,666,601,803,735
605,788,854,977,916
741,829,906,1063,981
350,591,647,762,702
447,642,707,772,569
521,591,657,792,725
1198,1271,1329,1464,1404
1451,1523,1582,1704,1644
475,688,565,754,617
625,976,1061,1145,857
366,686,761,901,833
618,694,802,984,893
627,717,789,947,859
585,809,686,876,735
637,692,757,882,815
555,633,706,855,777
630,698,758,885,818
406,699,761,902,831
577,739,653,779,694
561,607,645,730,685
483,782,851,991,917
865,931,1122,1300,1211
595,843,909,974,772
442,626,669,754,709
318,588,651,798,724
689,776,862,1022,940
897,1020,1120,1320,1222
736,826,908,1069,986
404,682,755,907,827
519,779,647,833,710
427,837,921,1085,1003
902,1010,1114,1291,1202
471,684,752,819,614
498,747,814,888,678
434,708,790,945,867
877,966,1048,1208,1128
904,1004,1091,1266,1172
462,616,655,698,570
422,718,793,935,863
545,710,620,749,664
960,1059,1147,1319,1234
1009,1111,1208,1396,1303
481,743,820,994,903
578,909,998,1069,808
516,658,607,746,702
822,924,1019,1214,1118
1037,1152,1262,1465,1363
569,762,835,908,697
416,788,877,1099,965
622,882,746,964,801
635,716,791,939,861
712,804,880,1119,990
618,804,706,877,753
528,882,682,968,785
622,885,748,949,814
990,1092,1193,1382,1290
1114,1216,1308,1486,1397
496,630,785,722,677
670,908,768,982,828
535,771,635,845,692
983,1077,1164,1335,1250
805,931,1034,1236,1130
684,776,860,1022,938
