Client_0
745
493
515
492
573
550
467
453
502
487
452
537
492
3063
404
526
534
569
524
533
528
517
509
486
571
545
486
567
402
466
560
508
591
576
529
545
488
447
476
581
512
582
480
650
515
451
518
521
428
472
409
497
519
446
539
558
542
568
487
594
491
583
552
545
543
604
547
567
423
499
523
564
479
431
409
315
385
304
425
407
305
526
318
387
302
420
417
386
411
394
453
446
420
490
391
363
375
272
449
372
393
483
362
465
506
462
455
288
497
422
400
398
406
303
393
374
504
451
411
527
407
475
447
395
405
403
357
398
328
530
356
444
468
524
485
264
523
411
530
477
361
371
404
389
425
444
448
332
1110
972
1324
1366
1364
1234
1088
1397
1088
1104
1197
707
613
620
564
1112
897
1107
1160
1263
814
701
591
484
492
445
426
470
469
429
514
516
411
417
396
363
354
1153
1075
958
1148
1164
1207
1262
1195
1236
990
1084
1129
1271
1042
1303
1124
833
629
516
547
730
608
525
468
520
467
437
531
460
500
565
499
508
504
474
372
454
491
379
500
486
308
499
490
388
527
488
415
515
420
1066
981
1136
1166
907
1026
932
975
1061
1077
1080
1106
1213
915
952
799
802
554
464
478
489
352
481
387
402
372
460
333
382
436
470
320
390
301
494
433
383
501
468
416
523
500
325
473
302
376
395
367
443
392
363
526
419
409
425
383
439
408
379
411
428
394
371
355
493
375
389
443
341
285
408
362
433
457
482
436
446
449
418
441
504
514
443
529
383
404
413
351
439
404
485
414
417
311
378
400
515
484
437
369
470
397
462
421
385
307
371
357
370
526
358
437
406
493
429
389
441
384
392
443
396
432
286
465
482
350
339
395
416
475
463
474
452
454
379
450
504
436
429
533
501
372
506
548
629
538
456
418
328
370
434
440
598
441
1189
946
1233
1062
1145
1019
899
951
1179
1174
1247
1052
1063
591
672
768
852
770
702
775
647
794
852
981
944
690
856
765
814
825
915
856
464
555
486
575
676
672
624
432
348
471
515
512
467
519
481
397
335
478
425
517
557
1279
543
511
377
393
390
445
355
405
433
458
382
455
440
353
435
310
562
334
461
630
441
459
249
487
453
385
491
409
405
464
413
478
386
375
821
260
431
303
334
543
427
373
995
990
1020
915
1031
1272
935
1111
978
1196
1246
885
679
452
490
