Client_0,Client_1,Client_2,Client_3,Client_4
1043,1217,1134,1299,1372
658,953,765,1034,1122
581,723,656,791,867
707,876,796,953,1039
754,964,863,1052,1151
685,833,763,903,978
696,848,775,920,999
813,1013,920,1113,1215
767,970,877,1069,1180
726,936,832,1039,1138
581,800,723,887,975
1041,1206,1132,1279,1353
1080,1286,1192,1426,1520
748,923,835,1009,1079
575,883,668,968,1067
702,897,804,989,1090
979,1176,1081,1270,1366
786,941,869,1018,1102
471,860,772,952,1038
603,736,674,880,967
751,925,840,1013,1088
747,909,829,988,1075
523,631,574,737,801
616,748,685,806,877
512,588,554,655,695
548,688,624,740,793
502,579,544,645,685
537,622,577,669,709
481,558,523,594,659
546,657,605,793,873
640,784,713,851,914
599,814,748,877,946
542,627,588,702,748
374,703,643,762,826
525,752,689,809,894
928,1085,1012,1153,1223
670,810,746,856,906
619,723,675,793,872
742,921,834,1010,1086
461,983,906,1052,1116
626,779,707,907,978
630,896,700,971,1067
658,808,737,879,958
931,1084,1013,1148,1221
895,1060,986,1134,1207
511,683,564,730,779
606,706,660,752,835
529,926,833,1017,1116
636,777,712,841,924
435,743,678,808,879
690,857,772,944,1022
948,1099,1031,1167,1238
632,798,715,881,967
779,935,861,1009,1091
775,943,865,1020,1104
676,827,754,898,977
413,735,673,793,860
493,922,837,1000,1082
981,1136,1066,1203,1274
1020,1194,1118,1268,1342
587,784,726,840,919
852,989,927,1049,1108
878,1037,966,1105,1173
522,662,593,735,815
645,900,725,968,1045
963,1159,1069,1244,1326
1005,1173,1095,1244,1322
528,628,583,672,744
577,698,630,746,796
2133,2254,2369,2481,2593
970,1094,1213,1326,1436
820,972,902,1041,1124
596,722,664,781,844
714,843,783,900,957
466,596,545,645,700
597,698,649,749,811
491,610,553,664,726
1241,1438,1333,1538,1645
487,613,552,677,747
552,640,592,693,732
482,569,525,611,669
409,524,469,578,697
556,702,636,756,820
566,707,639,769,842
442,519,482,588,628
488,595,529,628,666
600,702,646,755,834
794,959,888,1027,1090
654,824,742,896,986
667,792,733,857,913
582,672,631,753,800
717,888,809,967,1046
677,945,756,1020,1085
850,996,930,1058,1119
729,885,812,956,1037
469,691,547,741,817
572,728,652,807,893
924,1081,1011,1157,1225
832,981,915,1046,1114
542,637,594,718,768
515,608,565,690,739
441,630,492,674,721
435,866,784,944,1021
897,1064,987,1137,1216
335,684,617,746,816
539,704,589,749,797
696,879,791,963,1053
494,591,547,676,724
511,827,758,898,980
915,1057,993,1121,1184
806,986,913,1050,1117
836,965,907,1022,1078
909,1053,988,1116,1178
489,837,771,900,973
601,730,670,790,860
842,974,914,1031,1087
907,1051,986,1114,1174
566,806,627,876,953
409,747,687,802,879
570,686,631,763,831
852,1012,940,1082,1146
692,983,909,1049,1112
634,763,703,822,888
563,696,614,739,787
837,976,915,1034,1092
362,704,640,768,862
566,801,636,883,967
601,737,669,866,951
799,972,890,1050,1129
883,1025,959,1089,1153
535,790,612,855,923
628,775,703,847,952
686,868,782,951,1030
874,1031,956,1102,1172
380,704,640,763,830
603,730,671,885,948
626,781,708,952,1023
517,683,639,725,772
565,696,626,826,905
1770,2156,1989,2351,2577
1674,2076,1902,2292,2513
2253,2742,2512,2947,3154
1703,2067,1876,2218,2364
2189,2554,2386,2711,2869
1823,3026,2846,3195,3351
1558,2344,2160,2517,2682
1379,1740,1556,1921,2141
1099,2073,1837,2300,2555
1270,1625,1459,1729,1829
868,1073,980,1161,1257
940,1092,1026,1154,1219
388,676,623,729,785
598,727,663,798,837
776,912,857,969,1021
824,957,897,1026,1087
405,724,665,782,847
404,560,456,619,682
411,606,544,665,733
672,785,736,835,886
496,577,538,651,717
548,660,599,760,826
518,731,577,831,898
649,773,714,831,895
759,878,823,927,974
544,770,612,832,891
440,570,510,624,684
585,713,653,776,847
723,845,788,904,956
531,639,582,734,783
378,683,619,741,800
766,911,845,977,1042
480,559,523,626,666
413,776,707,842,919
568,703,644,761,834
555,680,622,735,796
578,716,651,781,847
407,545,450,600,660
468,636,528,682,745
439,560,502,615,678
704,834,776,895,952
564,704,639,759,820
522,628,577,677,731
486,730,674,781,831
419,498,462,533,572
583,719,655,780,850
822,987,910,1063,1134
377,605,563,644,687
559,646,607,720,787
546,665,601,782,853
3034,3256,3150,3354,3451
727,909,820,1013,1120
590,689,642,776,825
744,890,817,962,1044
609,757,699,808,851
691,974,781,1061,1144
933,1085,1017,1148,1213
546,644,598,690,740
579,872,808,941,1011
903,1085,1000,1168,1249
664,847,758,937,1031
644,806,729,879,970
549,843,756,925,1017
956,1139,1052,1225,1306
692,1016,942,1098,1181
509,748,585,803,881
580,748,670,817,896
939,1094,1018,1162,1225
572,896,667,1076,1167
668,805,740,869,940
589,684,641,768,817
488,806,733,872,944
676,840,766,914,999
665,854,760,926,999
578,799,650,868,945
600,869,672,934,986
514,686,640,729,778
981,1154,1078,1222,1285
683,869,782,966,1056
629,773,695,962,1039
673,821,746,896,983
608,783,662,829,879
777,963,872,1048,1148
970,1122,1053,1186,1251
603,702,657,746,796
606,703,658,814,869
517,728,681,774,825
946,1094,1027,1161,1224
557,861,794,937,1010
617,750,688,818,877
533,723,587,773,824
599,700,653,753,846
526,891,803,970,1057
416,795,718,870,961
549,688,615,837,901
1002,1188,1099,1264,1334
881,1031,956,1126,1187
705,868,790,942,1030
764,919,845,991,1072
744,914,839,987,1069
496,595,551,681,734
517,690,569,736,786
515,683,566,728,779
738,914,831,992,1067
859,997,934,1059,1120
571,672,623,758,809
622,783,708,936,1037
576,886,667,936,979
733,886,813,958,1037
852,1010,939,1078,1142
422,780,714,843,914
536,633,589,720,769
491,588,543,674,725
685,854,772,952,1026
871,1033,958,1108,1181
567,662,618,745,795
531,700,655,744,807
553,724,679,768,820
922,1210,1066,1422,1601
932,1097,1022,1188,1274
419,875,790,951,1036
749,1232,964,1589,1948
880,1049,973,1122,1195
532,629,584,674,737
688,855,770,936,1024
638,925,847,991,1055
982,1128,1062,1192,1256
699,858,781,1019,1097
580,748,631,794,843
890,1035,970,1095,1154
745,932,845,1018,1112
400,773,699,848,931
360,752,676,822,901
459,958,869,1051,1155
1406,2055,1656,2451,2880
622,785,707,857,952
699,868,788,942,1028
391,768,697,843,918
1116,1335,1230,1438,1542
1145,1365,1259,1470,1615
426,887,798,973,1059
602,759,687,824,897
1059,1290,1179,1388,1490
608,708,662,826,902
573,710,646,774,844
630,780,710,849,927
725,906,820,983,1066
717,849,803,900,944
536,709,662,752,801
1081,1274,1177,1358,1427
957,1097,1033,1159,1221
556,789,629,841,925
751,926,843,1005,1094
1091,1326,1219,1433,1517
441,882,814,942,1017
561,688,626,741,796
628,760,699,820,885
594,735,685,803,838
317,662,547,733,822
1103,1723,1490,1871,2040
1457,1882,1679,2066,2280
1763,2253,1992,2474,2701
1348,1998,1543,2181,2377
2274,2742,2518,2967,3203
2388,2961,2677,3203,3446
2381,2775,2593,2961,3182
1026,1555,1410,1736,1945
1416,1816,1633,2004,2219
2399,3605,2973,4225,4830
1177,2002,1848,2166,2304
1434,1721,1583,1858,1999
703,889,798,959,1016
764,927,848,997,1092
783,945,868,1019,1096
403,478,445,538,574
471,540,508,570,606
429,534,484,590,644
680,826,757,894,958
438,509,477,540,596
508,576,545,605,639
527,595,564,624,658
377,446,414,477,512
700,841,773,908,982
496,712,657,763,827
509,585,550,651,690
967,1734,1528,1909,2107
1190,1766,1388,1889,1992
1351,1671,1524,2036,2189
2002,2326,2181,2467,2610
2002,2336,2182,2489,2631
2026,2485,2260,2722,2957
988,1852,1646,2027,2226
1681,2084,1889,2297,2515
1548,1932,1747,2118,2300
898,1356,1251,1455,1567
972,1444,1340,1544,1659
2682,2957,2850,3125,3436
1970,2551,2423,2751,3077
1148,1366,1266,1491,1603
468,935,843,1017,1110
769,919,842,980,1041
712,854,782,914,973
275,535,489,595,678
545,778,709,856,960
361,447,414,477,532
739,871,811,930,988
329,633,578,685,741
514,618,566,669,726
544,632,600,682,749
1065,1475,1192,1597,1703
2067,2392,2244,2536,2678
1062,1736,2216,2410,2577
1521,1932,1742,2127,2327
1855,2262,2075,2445,2644
1488,1885,1705,2093,2301
