1,-0.147912
1,-0.133892
1,-0.115592
1,-0.101637
1,-0.0867773
1,-0.0769995
1,-0.0737282
1,-0.0684182
1,-0.0609423
1,-0.0565451
1,-0.0585323
1,-0.0611203
0.998078,-0.0664039
0.993933,-0.0532585
0.992504,-0.0380828
0.989068,-0.0371063
0.969104,-0.0373387
0.919332,-0.0371053
0.875247,-0.0377524
0.842046,-0.0373225
0.834827,-0.0371767
0.825208,-0.0366178
0.820546,-0.0369202
0.814105,-0.0366941
0.812066,-0.0372745
0.81022,-0.0369554
0.808858,-0.03726
0.806904,-0.0365794
0.804984,-0.0365794
0.805644,-0.0372336
0.804065,-0.0370967
0.803796,-0.0367293
0.800734,-0.0364258
0.798531,-0.0367842
0.794953,-0.0372664
0.79167,-0.037025
0.791138,-0.0370928
0.789484,-0.036944
0.783708,-0.0374572
0.783709,-0.0373446
